Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Rocco Baldelli,20,17,80,70,10,26,3,1,2,13,3,2,5,11,.371,.413,.529,.941,37,1,2,0,3,0,1,2002,AA,TBR
Andy Beinbrink,25,119,485,418,56,118,23,1,4,57,21,10,55,81,.282,.367,.371,.737,155,8,3,5,4,3,0,2002,AA,TBR
Jace Brewer,23,39,169,153,13,33,5,0,1,16,2,0,4,27,.216,.244,.268,.512,41,6,3,5,4,0,0,2002,AA,TBR
Jorge Cantu,20,131,545,512,50,124,31,1,3,43,2,6,23,74,.242,.278,.324,.602,166,13,4,1,5,2,1,2002,AA,TBR
Matt Diaz,24,122,499,449,71,123,28,1,10,50,31,9,34,72,.274,.337,.408,.744,183,11,10,3,3,1,1,2002,AA,TBR
Mike Figga,31,10,40,33,6,11,3,0,1,9,0,0,3,7,.333,.378,.515,.894,17,3,0,3,1,1,1,2002,AA,TBR
Amado German#,24,106,391,344,55,92,11,4,2,34,15,15,39,95,.267,.343,.340,.683,117,5,2,3,3,3,0,2002,AA,TBR
Dan Grummitt,26,103,413,363,54,91,22,1,8,46,5,3,35,94,.251,.333,.383,.716,139,7,11,2,2,0,0,2002,AA,TBR
Yamid Haad,24,29,118,108,12,20,2,0,3,15,2,1,6,23,.185,.222,.287,.509,31,3,0,1,3,1,1,2002,AA,TBR
Russ Johnson,29,12,51,43,10,12,5,0,0,3,1,0,8,7,.279,.392,.395,.788,17,4,0,0,0,0,1,2002,AA,TBR
Nate Kaup,24,85,308,272,23,66,13,0,2,27,1,4,26,46,.243,.320,.313,.633,85,4,6,2,2,0,0,2002,AA,TBR
Pete LaForest*,24,106,425,359,57,97,18,1,20,64,9,6,60,94,.270,.374,.493,.867,177,4,2,0,4,3,1,2002,AA,TBR
Alex Marconi,24,31,102,95,5,18,4,0,0,12,1,2,1,17,.189,.200,.232,.432,22,2,1,2,3,0,0,2002,AA,TBR
Greg Martinez#,30,28,111,101,8,22,2,1,0,9,6,2,6,15,.218,.259,.257,.517,26,3,0,3,1,0,1,2002,AA,TBR
Frank Moore*,23,96,370,331,41,93,17,0,2,34,9,7,30,62,.281,.342,.350,.693,116,8,2,5,2,2,0,2002,AA,TBR
Scott Neuberger,24,118,400,348,42,98,12,2,5,33,4,4,38,58,.282,.359,.371,.729,129,5,6,4,4,2,0,2002,AA,TBR
Josh Pressley*,22,93,387,342,47,104,19,0,4,45,5,6,42,47,.304,.380,.395,.775,135,10,1,0,2,2,0,2002,AA,TBR
Damian Rolls,24,2,8,7,1,3,0,1,0,0,0,1,1,0,.429,.500,.714,1.214,5,0,0,0,0,0,1,2002,AA,TBR
Ramon Soler#,24,38,171,144,24,36,7,0,1,12,14,5,19,29,.250,.335,.319,.655,46,3,0,7,1,0,0,2002,AA,TBR
