Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Yadier Molina,31,110,445,404,40,114,21,0,7,38,1,1,28,55,.282,.333,.386,.719,102,156,14,6,1,6,4,1
1B,Matt Adams*,25,142,563,527,55,152,34,5,15,68,3,2,26,114,.288,.321,.457,.779,116,241,9,3,0,7,5,1
2B,Kolten Wong*,23,113,433,402,52,100,14,3,12,42,20,4,21,71,.249,.292,.388,.680,89,156,12,4,5,1,3,1
SS,Jhonny Peralta,32,157,628,560,61,147,38,0,21,75,3,2,58,112,.263,.336,.443,.779,117,248,19,6,0,4,2,1
3B,Matt Carpenter*,28,158,709,595,99,162,33,2,8,59,5,3,95,111,.272,.375,.375,.750,112,223,3,8,2,9,2,1
LF,Matt Holliday,34,156,667,574,83,156,37,0,20,90,4,1,74,100,.272,.370,.441,.811,127,253,20,17,0,2,4,1
CF,Jon Jay*,29,140,468,413,52,125,16,3,3,46,6,3,28,78,.303,.372,.378,.750,112,156,17,20,3,4,3,1
RF,Allen Craig,29,97,398,367,34,87,17,1,7,44,1,1,26,77,.237,.291,.346,.638,79,127,11,3,0,2,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,Peter Bourjos,27,119,294,264,32,61,9,5,4,24,9,3,20,78,.231,.294,.348,.643,80,92,5,4,5,1,1,1
RF,Oscar Taveras*,22,80,248,234,18,56,8,0,3,22,0,1,12,37,.239,.278,.312,.590,66,73,10,1,0,1,0,1
2B,Mark Ellis,37,73,202,178,15,32,6,0,0,12,4,1,14,38,.180,.253,.213,.466,33,38,0,4,4,2,3,1
IF,Daniel Descalso*,27,104,184,161,20,39,11,0,0,10,1,3,20,33,.242,.333,.311,.644,83,50,2,2,1,0,0,1
C,Tony Cruz,27,50,150,135,11,27,5,0,1,17,0,3,13,28,.200,.270,.259,.530,50,35,6,0,2,0,1,1
RF,Randal Grichuk,22,47,116,110,11,27,6,1,3,8,0,2,5,31,.245,.278,.400,.678,88,44,4,0,1,0,0,1
C,A.J. Pierzynski*,37,30,88,82,6,20,2,0,1,6,0,1,5,14,.244,.295,.305,.600,69,25,2,1,0,0,0,1
OF,Shane Robinson,29,47,66,60,3,9,1,1,0,4,0,1,6,10,.150,.227,.200,.427,22,12,3,0,0,0,0,1
MI,Pete Kozma,26,14,26,23,4,7,3,0,0,0,0,0,3,4,.304,.385,.435,.819,130,10,0,0,0,0,0,1
1B,Xavier Scruggs,26,9,18,15,0,3,1,0,0,2,0,0,2,7,.200,.333,.267,.600,72,4,0,1,0,0,0,1
2B,Greg Garcia*,24,14,18,14,2,2,1,0,0,1,0,0,1,6,.143,.333,.214,.548,58,3,0,3,0,0,0,1
RF,Joey Butler,28,6,6,5,0,0,0,0,0,0,0,0,1,3,.000,.167,.000,.167,-48,0,0,0,0,0,0,1
C,George Kottaras*,31,4,6,5,0,1,0,0,0,1,0,0,1,2,.200,.333,.200,.533,55,1,0,0,0,0,0,1
OF,Tommy Pham,26,6,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
 ,Audry Perez,25,1,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Adam Wainwright,32,30,82,72,4,13,3,0,0,6,0,0,3,22,.181,.213,.222,.436,23,16,0,0,7,0,0,1
P,Lance Lynn,27,31,69,60,5,4,1,0,0,1,0,0,4,34,.067,.138,.083,.222,-36,5,1,1,4,0,0,1
P,Shelby Miller,23,31,63,48,6,9,5,0,0,4,0,0,2,25,.188,.220,.292,.512,42,14,1,0,13,0,0,1
P,Michael Wacha,22,17,32,29,1,1,0,0,0,2,0,0,0,18,.034,.034,.034,.069,-81,1,0,0,3,0,0,1
P,John Lackey,35,9,19,15,1,2,0,0,0,0,0,0,0,5,.133,.133,.133,.267,-25,2,0,0,4,0,0,1
P,Jaime Garcia*,27,7,16,12,2,3,0,0,0,0,0,0,0,2,.250,.308,.250,.558,59,3,0,1,3,0,0,1
P,Joe Kelly,26,7,14,12,0,2,1,0,0,0,0,0,0,1,.167,.231,.250,.481,35,3,0,1,1,0,0,1
P,Carlos Martinez,22,54,13,12,0,3,0,0,0,2,0,0,0,4,.250,.250,.250,.500,41,3,0,0,1,0,0,1
P,Marco Gonzales*,22,10,12,10,1,3,2,0,0,0,0,0,0,2,.300,.300,.500,.800,120,5,0,0,2,0,0,1
P,Justin Masterson,29,8,9,8,1,2,0,0,0,1,0,0,0,3,.250,.250,.250,.500,41,2,0,0,1,0,0,1
P,Tyler Lyons#,26,11,9,7,0,0,0,0,0,0,0,0,2,5,.000,.222,.000,.222,-31,0,1,0,0,0,0,1
P,Nick Greenwood,26,18,6,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Seth Maness,25,69,5,5,0,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800,126,2,0,0,0,0,0,1
P,Trevor Rosenthal,24,68,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Pat Neshek#,33,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Randy Choate*,38,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jason Motte,32,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Keith Butler,25,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Sam Freeman,27,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
