Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Rayder Ascanio#,23,31,102,85,11,22,4,0,0,9,0,0,12,21,.259,.347,.306,.653,26,2,0,4,1,0,,0
Luken Baker,22,122,496,439,47,107,32,1,10,53,1,1,52,112,.244,.327,.390,.716,171,9,3,0,2,1,,0
Moises Castillo,19,2,4,4,1,1,0,0,1,2,0,0,0,2,.250,.250,1.000,1.250,4,0,0,0,0,0,,0
Bryce Denton,21,52,189,173,13,35,7,0,1,15,0,0,14,60,.202,.265,.260,.525,45,10,1,0,1,0,,0
Imeldo Diaz,21,24,83,78,12,27,5,0,0,9,1,3,5,15,.346,.386,.410,.796,32,3,0,0,0,0,,0
Nick Dunn*,22,104,411,380,35,94,19,3,3,38,2,1,24,58,.247,.292,.337,.629,128,8,2,0,5,1,,0
Edwin Figuera,21,2,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,0
Zack Gahagan,23,43,140,126,12,26,5,3,1,9,0,0,13,40,.206,.279,.317,.596,40,2,0,0,1,0,,0
Mateo Gil,18,2,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Yariel Gonzalez#,25,57,234,215,17,56,10,0,1,21,2,1,17,30,.260,.312,.321,.633,69,6,0,0,2,1,,0
Nolan Gorman*,19,58,230,215,24,55,16,3,5,21,0,1,13,73,.256,.304,.428,.732,92,3,2,0,0,0,,0
Francisco Hernandez,19,2,6,6,1,1,1,0,0,1,0,0,0,3,.167,.167,.333,.500,2,0,0,0,0,0,,0
Ivan Herrera,19,18,65,58,7,16,0,0,1,5,0,0,5,16,.276,.338,.328,.666,19,1,1,0,1,0,,0
Scott Hurst*,23,63,244,223,23,52,4,1,4,20,1,3,18,61,.233,.292,.314,.606,70,7,1,1,1,0,,1
Zach Kirtley,22,45,195,170,23,43,11,0,4,21,0,1,19,46,.253,.339,.388,.727,66,2,3,3,0,0,,0
Cole Kreuter,23,18,50,45,6,8,1,0,1,6,0,0,2,20,.178,.224,.267,.491,12,0,1,1,1,0,,0
Andres Luna,21,6,19,17,4,6,2,0,2,8,0,0,0,4,.353,.421,.824,1.245,14,1,2,0,0,0,,0
Jose Martinez#,22,41,152,139,14,29,2,2,0,7,5,0,10,19,.209,.258,.252,.510,35,5,0,1,2,0,,0
Luis Montano*,19,5,18,16,0,2,1,0,0,2,0,0,1,6,.125,.167,.188,.354,3,0,0,0,1,0,,0
Lars Nootbaar*,21,39,155,142,10,39,3,0,2,17,1,2,13,20,.275,.335,.338,.674,48,3,0,0,0,0,,1
Dennis Ortega,22,58,215,200,15,41,6,0,1,8,0,0,12,39,.205,.257,.250,.507,50,4,2,1,0,0,,0
Michael Perri,23,67,252,234,26,55,8,0,3,18,1,0,11,32,.235,.284,.308,.592,72,7,5,2,0,0,,0
Chase Pinder,23,73,289,242,31,49,7,0,4,21,1,3,32,72,.202,.312,.281,.593,68,5,8,4,3,1,,0
Nick Plummer*,22,96,356,289,35,51,15,2,5,29,3,3,47,119,.176,.312,.294,.606,85,1,12,3,5,1,,0
Tyler Reichenborn,20,3,11,10,2,4,1,0,1,3,0,0,1,1,.400,.455,.800,1.255,8,0,0,0,0,0,,0
Julio Rodriguez,22,71,287,268,28,74,14,0,7,31,0,0,16,53,.276,.321,.407,.727,109,11,2,0,1,2,,0
Franklin Soto,19,2,6,6,1,1,1,0,0,0,0,0,0,4,.167,.167,.333,.500,2,0,0,0,0,0,,0
Justin Toerner*,22,54,235,193,39,56,5,1,4,29,4,5,33,50,.290,.403,.389,.792,75,0,5,2,2,1,,0
Ramon Urias,25,5,21,20,5,4,0,0,1,2,0,0,1,8,.200,.238,.350,.588,7,0,0,0,0,0,,1
Alexis Wilson,22,6,25,22,2,9,0,0,1,2,0,0,2,4,.409,.458,.545,1.004,12,0,0,1,0,0,,0
Juan Yepez,21,30,115,102,16,28,4,0,4,20,1,0,10,21,.275,.351,.431,.782,44,2,2,1,0,0,,0
Wadye Ynfante,21,11,34,30,4,3,0,0,0,0,0,0,3,7,.100,.206,.100,.306,3,4,1,0,0,0,,0
32 Players,22.0,130,4649,4157,464,994,184,16,67,427,23,24,386,1021,.239,.310,.339,.649,1411,96,53,24,29,8,,0
