Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Daniel Barone,24,1,3,.250,3.86,13,13,0,0,0,0,74.2,68,35,32,7,18,0,60,2,0,2,306,1.152,8.2,0.8,2.2,7.2,3.33,,1
Jim Brauer,24,0,3,.000,4.02,6,4,0,0,0,0,15.2,20,8,7,1,5,1,8,1,1,1,69,1.596,11.5,0.6,2.9,4.6,1.60,,0
Jesus Delgado,23,5,7,.417,4.80,31,16,2,0,0,1,93.2,97,59,50,6,45,3,75,4,0,6,422,1.516,9.3,0.6,4.3,7.2,1.67,,1
Rich Dorman,28,0,0,,1.80,5,0,3,0,0,1,5.0,1,1,1,0,4,0,5,0,0,0,19,1.000,1.8,0.0,7.2,9.0,1.25,,0
Harvey Garcia,23,2,2,.500,4.07,18,0,5,0,0,0,24.1,21,14,11,3,17,0,25,0,1,5,108,1.562,7.8,1.1,6.3,9.2,1.47,,1
Jeff Gogal*,25,0,0,,10.13,2,0,1,0,0,0,2.2,5,3,3,0,2,1,5,2,0,0,16,2.625,16.9,0.0,6.8,16.9,2.50,,0
Gaby Hernandez,21,9,11,.450,4.22,28,28,0,1,0,0,153.2,144,87,72,14,56,1,113,8,0,5,666,1.302,8.4,0.8,3.3,6.6,2.02,,0
Josh Johnson,23,0,0,,1.74,2,2,0,0,0,0,10.1,8,2,2,0,5,0,9,0,0,0,44,1.258,7.0,0.0,4.4,7.8,1.80,,1
Ben Julianel*,27,0,0,,3.68,9,1,3,0,0,0,14.2,11,6,6,2,6,1,17,0,0,2,61,1.159,6.8,1.2,3.7,10.4,2.83,,0
Logan Kensing,24,0,0,,3.00,3,0,0,0,0,0,3.0,2,1,1,0,1,0,6,0,0,0,12,1.000,6.0,0.0,3.0,18.0,6.00,,1
Kurt Koehler,22,1,1,.500,6.12,21,0,12,0,0,5,25.0,29,18,17,0,11,3,10,5,0,1,116,1.600,10.4,0.0,4.0,3.6,0.91,,0
Wes Letson*,24,2,0,1.000,0.00,5,0,1,0,0,0,4.2,5,0,0,0,3,0,3,0,0,0,22,1.714,9.6,0.0,5.8,5.8,1.00,,0
Carlos Martinez,25,1,1,.500,3.38,19,0,7,0,0,0,21.1,21,12,8,2,5,0,18,2,0,4,93,1.219,8.9,0.8,2.1,7.6,3.60,,1
Blake McGinley*,28,6,9,.400,4.26,42,8,10,0,0,1,76.0,71,36,36,9,28,3,63,2,1,2,320,1.303,8.4,1.1,3.3,7.5,2.25,,0
Chris Mobley,23,7,2,.778,4.42,37,0,28,0,0,11,38.2,47,19,19,2,13,3,26,1,0,2,171,1.552,10.9,0.5,3.0,6.1,2.00,,0
Craig Molldrem,25,5,4,.556,4.84,47,0,9,0,0,0,61.1,59,38,33,7,36,2,49,3,0,1,274,1.549,8.7,1.0,5.3,7.2,1.36,,0
Scott Nestor,22,2,4,.333,4.44,58,0,15,0,0,1,75.0,65,44,37,5,41,0,86,6,1,10,334,1.413,7.8,0.6,4.9,10.3,2.10,,0
Ricky Nolasco,24,0,1,.000,6.00,1,1,0,0,0,0,3.0,2,3,2,0,1,0,2,0,0,0,13,1.000,6.0,0.0,3.0,6.0,2.00,,1
Manny Olivera*,29,0,4,.000,5.97,7,6,0,0,0,0,28.2,33,23,19,2,18,1,16,1,0,1,128,1.779,10.4,0.6,5.7,5.0,0.89,,0
Johnny Raburn,28,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,,0
Rex Rundgren,26,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,1,0,1,1,0,0,7,3.000,18.0,0.0,9.0,9.0,1.00,,0
James Russ,26,1,6,.143,3.83,21,16,2,0,0,1,89.1,77,42,38,8,31,1,60,1,0,4,366,1.209,7.8,0.8,3.1,6.0,1.94,,0
Jarrett Santos,25,3,1,.750,3.32,22,2,8,0,0,0,43.1,49,17,16,4,20,3,26,3,0,3,193,1.592,10.2,0.8,4.2,5.4,1.30,,0
Chris Seddon*,23,3,6,.333,4.33,14,14,0,0,0,0,68.2,65,37,33,6,25,1,58,1,0,2,289,1.311,8.5,0.8,3.3,7.6,2.32,,1
Jimmy Serrano,31,4,2,.667,3.70,20,8,2,0,0,0,58.1,54,26,24,4,16,0,38,0,1,1,239,1.200,8.3,0.6,2.5,5.9,2.38,,1
Jesus Silva,24,1,4,.200,7.88,7,5,1,0,0,0,24.0,39,29,21,2,8,0,12,2,1,1,120,1.958,14.6,0.8,3.0,4.5,1.50,,0
Scott Tyler,24,0,2,.000,8.80,28,0,10,0,0,1,30.2,26,31,30,2,44,2,33,3,1,8,164,2.283,7.6,0.6,12.9,9.7,0.75,,0
Rick van den Hurk,22,2,2,.500,3.52,9,9,0,0,0,0,53.2,42,23,21,5,21,0,61,1,1,4,220,1.174,7.0,0.8,3.5,10.2,2.90,,1
Brandon Villafuerte,31,0,0,,0.87,9,0,7,0,0,4,10.1,8,2,1,0,1,0,6,0,0,1,39,0.871,7.0,0.0,0.9,5.2,6.00,,1
Chris Volstad,20,4,2,.667,3.16,7,7,0,0,0,0,42.2,41,19,15,4,10,0,25,1,0,3,177,1.195,8.6,0.8,2.1,5.3,2.50,,1
Chris Young,26,0,1,.000,4.22,10,0,3,0,0,1,10.2,16,10,5,1,3,1,6,0,0,0,52,1.781,13.5,0.8,2.5,5.1,2.00,,0
Matt Yourkin*,25,1,1,.500,5.29,26,0,4,0,0,0,32.1,33,21,19,3,13,1,32,2,0,1,141,1.423,9.2,0.8,3.6,8.9,2.46,,0
Mauro Zarate,24,0,1,.000,1.40,17,0,3,0,0,1,25.2,14,7,4,2,9,0,32,0,0,0,102,0.896,4.9,0.7,3.2,11.2,3.56,,1
33 Players,24.4,60,80,.429,4.30,140,140,138,1,6,28,1222.1,1175,674,584,101,517,28,986,52,8,70,5304,1.384,8.7,0.7,3.8,7.3,1.91,,0
