Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Oscar Alvarez*,26,11,7,.611,5.20,25,24,0,0,0,0,135.0,131,88,78,16,57,2,67,8,0,5,584,1.393,8.7,1.1,3.8,4.5,1.18,,0
Craig Anderson*,26,5,1,.833,5.27,13,13,0,0,0,0,70.0,85,42,41,11,21,0,38,1,0,1,301,1.514,10.9,1.4,2.7,4.9,1.81,,0
Danys Báez,29,0,0,,2.25,3,0,0,0,0,0,4.0,3,1,1,1,2,0,4,0,0,1,16,1.250,6.8,2.3,4.5,9.0,2.00,,1
Manny Basilio,27,0,0,,0.00,2,0,1,0,0,0,1.1,1,0,0,0,0,0,2,0,0,0,5,0.750,6.8,0.0,0.0,13.5,,,0
Travis Brown,26,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,,0
Fredy Deza,24,7,8,.467,4.43,36,16,9,0,0,0,124.0,131,70,61,22,43,4,101,8,2,5,542,1.403,9.5,1.6,3.1,7.3,2.35,,0
Rosman Garcia,28,3,5,.375,5.97,33,8,6,0,0,1,86.0,108,68,57,6,38,3,57,8,1,8,404,1.698,11.3,0.6,4.0,6.0,1.50,,1
Dave Haehnel*,24,2,1,.667,6.00,40,0,17,0,0,0,69.0,70,54,46,8,47,2,57,10,0,4,331,1.696,9.1,1.0,6.1,7.4,1.21,,0
Beau Hale,28,6,5,.545,5.15,15,15,0,0,0,0,71.2,92,48,41,7,28,1,44,3,0,4,327,1.674,11.6,0.9,3.5,5.5,1.57,,0
Jim Hoey,24,1,0,1.000,0.00,20,0,20,0,0,14,18.2,13,0,0,0,4,0,28,1,0,0,72,0.911,6.3,0.0,1.9,13.5,7.00,,1
Luis Jimenez*,25,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,,1
Luis Lebron,22,0,0,,3.86,2,0,1,0,0,0,2.1,1,1,1,0,1,0,4,0,0,0,9,0.857,3.9,0.0,3.9,15.4,4.00,,0
Rommie Lewis*,24,5,5,.500,5.35,47,1,12,0,0,1,69.0,80,44,41,10,29,2,64,2,1,2,312,1.580,10.4,1.3,3.8,8.3,2.21,,1
Radhames Liz,23,11,4,.733,3.22,25,25,0,2,1,0,137.0,101,60,49,13,70,0,161,12,0,11,584,1.248,6.6,0.9,4.6,10.6,2.30,,1
Bob McCrory,25,1,2,.333,3.91,22,0,19,0,0,13,23.0,23,17,10,0,16,0,22,3,0,3,113,1.696,9.0,0.0,6.3,8.6,1.38,,1
Nick McCurdy,27,2,4,.333,1.66,28,1,16,0,0,3,48.2,36,11,9,1,15,3,45,3,0,4,198,1.048,6.7,0.2,2.8,8.3,3.00,,0
Jim Miller,25,2,3,.400,2.79,30,0,13,0,0,4,38.2,26,13,12,0,25,0,49,3,0,3,167,1.319,6.1,0.0,5.8,11.4,1.96,,1
Carlos Perez*,25,0,2,.000,5.40,3,2,0,0,0,0,11.2,20,8,7,0,7,0,12,1,0,2,62,2.314,15.4,0.0,5.4,9.3,1.71,,0
Sendy Rleal,27,5,3,.625,3.40,29,0,9,0,0,1,45.0,34,20,17,5,19,3,35,0,0,3,186,1.178,6.8,1.0,3.8,7.0,1.84,,1
Orlando Roman,28,1,1,.500,4.24,7,3,2,0,0,0,17.0,19,9,8,2,11,0,17,2,0,5,83,1.765,10.1,1.1,5.8,9.0,1.55,,0
Felix Romero,27,2,7,.222,4.13,46,1,6,0,0,0,80.2,77,40,37,8,43,4,96,3,1,7,359,1.488,8.6,0.9,4.8,10.7,2.23,,0
Richard Salazar*,25,0,0,,5.68,5,0,5,0,0,0,6.1,8,8,4,1,4,0,9,0,0,1,34,1.895,11.4,1.4,5.7,12.8,2.25,,0
Paul Shuey,36,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,,1
Chris Waters*,26,8,9,.471,4.49,27,27,0,0,0,0,152.1,144,83,76,17,86,3,117,6,2,11,673,1.510,8.5,1.0,5.1,6.9,1.36,,1
Scott Williamson,31,0,1,.000,27.00,1,1,0,0,0,0,2.0,5,6,6,0,1,0,4,0,0,1,12,3.000,22.5,0.0,4.5,18.0,4.00,,1
Jaret Wright,31,0,0,,3.00,3,2,0,0,0,0,3.0,3,1,1,0,0,0,4,0,0,0,11,1.000,9.0,0.0,0.0,12.0,,,1
26 Players,25.6,72,68,.514,4.44,140,140,138,2,7,37,1218.2,1211,692,601,128,567,27,1038,74,7,81,5392,1.459,8.9,0.9,4.2,7.7,1.83,,0
