Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mitch Atkins,21,1,1,.500,5.54,7,4,0,0,0,0,26.0,30,18,16,5,11,0,18,2,0,2,119,1.577,10.4,1.7,3.8,6.2,1.64,,1
Matt Avery,23,2,2,.500,4.22,31,1,12,0,0,0,49.0,50,26,23,8,18,1,36,2,1,6,208,1.388,9.2,1.5,3.3,6.6,2.00,,0
Justin Berg,23,7,7,.500,4.95,27,26,0,0,0,0,140.0,157,88,77,4,69,3,69,14,0,15,629,1.614,10.1,0.3,4.4,4.4,1.00,,1
Jerry Blevins*,23,2,2,.500,1.53,23,0,11,0,0,3,29.1,23,5,5,1,8,1,37,1,0,1,120,1.057,7.1,0.3,2.5,11.4,4.63,,1
Gary Cates,25,0,0,,0.00,1,0,0,0,0,0,3.0,0,0,0,0,0,0,2,0,0,0,9,0.000,0.0,0.0,0.0,6.0,,,0
Jesse Estrada,23,1,0,1.000,0.00,2,0,1,0,0,0,2.0,2,0,0,0,1,0,3,0,0,0,8,1.500,9.0,0.0,4.5,13.5,3.00,,0
Sean Gallagher,21,7,2,.778,3.39,11,11,0,0,0,0,61.0,54,25,23,3,24,0,54,3,0,3,260,1.279,8.0,0.4,3.5,8.0,2.25,,1
Kevin Hart,24,8,5,.615,4.24,18,17,0,0,0,0,102.0,100,59,48,13,27,2,92,5,1,11,431,1.245,8.8,1.1,2.4,8.1,3.41,,1
Jim Henderson,24,4,3,.571,1.86,42,0,22,0,0,10,58.0,50,15,12,7,25,2,49,4,0,2,242,1.293,7.8,1.1,3.9,7.6,1.96,,1
Mark Holliman,23,10,11,.476,3.57,27,26,0,2,1,0,161.1,157,68,64,15,57,6,108,8,0,8,688,1.326,8.8,0.8,3.2,6.0,1.89,,0
Grant Johnson,24,1,1,.500,4.37,28,0,8,0,0,3,47.1,36,26,23,5,20,3,43,3,0,0,199,1.183,6.8,1.0,3.8,8.2,2.15,,0
Geoff Jones*,27,4,2,.667,1.02,39,0,30,0,0,9,44.1,32,8,5,0,12,2,57,6,0,0,178,0.992,6.5,0.0,2.4,11.6,4.75,,0
Tim Layden*,24,0,1,.000,6.00,13,0,6,0,0,0,15.0,27,13,10,1,9,1,11,0,0,2,81,2.400,16.2,0.6,5.4,6.6,1.22,,0
Adalberto Mendez,25,3,4,.429,4.83,40,0,9,0,0,1,59.2,52,36,32,10,33,2,50,3,1,13,264,1.425,7.8,1.5,5.0,7.5,1.52,,1
Wade Miller,30,0,1,.000,10.38,2,1,0,0,0,0,8.2,13,10,10,1,4,0,7,0,0,0,42,1.962,13.5,1.0,4.2,7.3,1.75,,1
Jon Mueller,23,0,0,,0.00,3,0,1,0,0,0,3.1,5,1,0,0,4,0,2,0,0,0,20,2.700,13.5,0.0,10.8,5.4,0.50,,0
Mike Nannini,26,0,1,.000,4.22,8,3,2,0,0,0,21.1,17,11,10,2,15,0,17,0,0,1,93,1.500,7.2,0.8,6.3,7.2,1.13,,0
Ryan O'Malley*,27,2,0,1.000,4.79,10,5,2,0,0,0,35.2,38,19,19,6,5,0,25,1,0,0,150,1.206,9.6,1.5,1.3,6.3,5.00,,1
Billy Petrick,23,1,1,.500,2.37,18,0,4,0,0,2,30.1,22,10,8,3,8,0,33,2,0,2,121,0.989,6.5,0.9,2.4,9.8,4.13,,1
Carmen Pignatiello*,24,1,0,1.000,0.00,5,0,2,0,0,2,6.2,2,2,0,0,2,0,6,0,0,0,27,0.600,2.7,0.0,2.7,8.1,3.00,,1
Greg Reinhard,23,1,1,.500,4.25,20,0,3,0,0,0,29.2,28,14,14,5,16,1,26,1,0,2,133,1.483,8.5,1.5,4.9,7.9,1.63,,0
Rocky Roquet,24,4,0,1.000,3.63,28,0,17,0,0,7,39.2,32,16,16,4,18,2,42,4,0,3,170,1.261,7.3,0.9,4.1,9.5,2.33,,0
Jeff Samardzija,22,3,3,.500,3.41,6,6,0,0,0,0,34.1,33,15,13,8,9,0,20,1,0,0,145,1.223,8.7,2.1,2.4,5.2,2.22,,1
Paul Schappert*,25,3,7,.300,7.51,24,11,5,0,0,0,76.2,98,66,64,19,28,1,29,6,0,7,354,1.643,11.5,2.2,3.3,3.4,1.04,,0
Joe Simokaitis,24,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,,0
Donnie Veal*,22,8,10,.444,4.97,28,27,0,0,0,0,130.1,126,80,72,11,73,0,131,6,2,7,585,1.527,8.7,0.8,5.0,9.0,1.79,,1
Kerry Wood,30,0,0,,0.00,1,0,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0,0,6,0.600,0.0,0.0,5.4,5.4,1.00,,1
27 Players,23.8,73,65,.529,4.15,138,138,136,2,8,37,1217.1,1185,631,561,131,497,27,968,72,5,85,5286,1.382,8.8,1.0,3.7,7.2,1.95,,0
