Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Carlos Almanzar,33,0,0,,2.25,3,0,0,0,0,0,4.0,3,1,1,0,1,0,4,0,0,1,15,1.000,6.8,0.0,2.3,9.0,4.00,,1
Tony Bajoczky,22,0,0,,5.40,1,1,0,0,0,0,5.0,6,3,3,1,1,0,2,0,0,0,21,1.400,10.8,1.8,1.8,3.6,2.00,,0
John Barnes,31,1,2,.333,2.76,4,3,0,0,0,0,16.1,10,8,5,0,20,0,11,2,0,2,77,1.837,5.5,0.0,11.0,6.1,0.55,,1
Michael Bowden,20,8,6,.571,4.28,19,19,0,1,0,0,96.2,105,51,46,9,33,0,82,4,1,3,418,1.428,9.8,0.8,3.1,7.6,2.48,,1
Clay Buchholz,22,7,2,.778,1.77,16,15,0,1,0,0,86.2,55,18,17,4,22,0,116,2,1,1,332,0.888,5.7,0.4,2.3,12.0,5.27,,1
Bryce Cox,22,1,1,.500,4.91,9,0,3,0,0,0,14.2,15,14,8,1,11,0,3,3,0,0,72,1.773,9.2,0.6,6.8,1.8,0.27,,0
Felix Diaz,26,4,4,.500,5.59,9,9,0,1,1,0,46.2,50,32,29,7,12,0,49,2,1,1,203,1.329,9.6,1.4,2.3,9.5,4.08,,1
Andrew Dobies*,24,4,3,.571,5.35,34,10,9,0,0,0,75.2,90,50,45,10,28,1,70,2,1,0,339,1.559,10.7,1.2,3.3,8.3,2.50,,0
Kyle Fernandes*,21,0,0,,6.75,1,0,1,0,0,0,2.2,6,2,2,0,0,0,2,0,0,0,13,2.250,20.3,0.0,0.0,6.8,,,0
Matt Goodson,24,1,1,.500,4.76,5,5,0,0,0,0,22.2,14,14,12,0,16,0,24,2,0,0,97,1.324,5.6,0.0,6.4,9.5,1.50,,0
Daniel Haigwood*,23,3,5,.375,5.74,17,16,0,0,0,0,69.0,68,51,44,12,49,0,72,5,0,4,320,1.696,8.9,1.6,6.4,9.4,1.47,,0
Barry Hertzler,26,3,2,.600,2.98,30,0,11,0,0,1,54.1,54,23,18,4,12,1,24,3,0,5,226,1.215,8.9,0.7,2.0,4.0,2.00,,0
Lincoln Holdzkom,25,4,1,.800,3.47,30,0,12,0,0,1,46.2,35,23,18,5,30,1,41,0,0,4,199,1.393,6.8,1.0,5.8,7.9,1.37,,0
Tommy Hottovy*,25,4,10,.286,5.61,24,23,0,0,0,0,120.1,144,78,75,17,49,0,69,3,1,6,540,1.604,10.8,1.3,3.7,5.2,1.41,,1
Kyle Jackson,24,4,9,.308,5.99,42,0,12,0,0,1,70.2,69,54,47,9,48,0,83,6,0,5,330,1.656,8.8,1.1,6.1,10.6,1.73,,0
Mike James,26,2,3,.400,3.77,55,0,50,0,0,22,57.1,56,28,24,8,37,4,60,5,0,3,268,1.622,8.8,1.3,5.8,9.4,1.62,,0
Jay Johnson,24,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,1,0,0,0,0,0,6,3.000,18.0,0.0,9.0,0.0,0.00,,0
Chris Jones,23,0,1,.000,27.00,1,0,0,0,0,0,2.0,5,6,6,1,1,0,3,1,0,1,13,3.000,22.5,4.5,4.5,13.5,3.00,,0
Hunter Jones*,23,2,1,.667,3.19,23,0,8,0,0,2,42.1,35,17,15,3,16,1,43,1,0,3,175,1.205,7.4,0.6,3.4,9.1,2.69,,1
Jon Lester*,23,1,0,1.000,1.50,1,1,0,0,0,0,6.0,5,1,1,0,4,0,4,0,0,0,27,1.500,7.5,0.0,6.0,6.0,1.00,,1
Justin Masterson,22,4,3,.571,4.34,10,10,0,0,0,0,58.0,49,29,28,4,18,0,59,2,0,3,239,1.155,7.6,0.6,2.8,9.2,3.28,,1
Blake Maxwell,22,0,0,,3.38,1,0,1,0,0,0,2.2,3,1,1,0,0,0,3,0,0,0,11,1.125,10.1,0.0,0.0,10.1,,,0
T.J. Nall,26,0,2,.000,9.00,2,1,1,0,0,0,6.0,8,7,6,2,6,1,4,0,0,0,31,2.333,12.0,3.0,9.0,6.0,0.67,,0
Chad Povich,21,0,0,,0.00,1,0,1,0,0,0,2.2,2,0,0,0,1,0,1,0,0,0,10,1.125,6.8,0.0,3.4,3.4,1.00,,0
Scott Shoemaker,25,0,0,,10.80,2,0,0,0,0,0,3.1,7,5,4,0,2,0,2,0,0,0,19,2.700,18.9,0.0,5.4,5.4,1.00,,0
Chris Smith,26,6,9,.400,4.41,30,14,4,0,0,1,104.0,126,57,51,10,42,2,80,8,1,7,466,1.615,10.9,0.9,3.6,6.9,1.90,,1
Jose Vaquedano,25,2,1,.667,3.96,22,0,7,0,0,0,38.2,37,17,17,5,18,0,23,2,0,1,165,1.422,8.6,1.2,4.2,5.4,1.28,,0
Beau Vaughan,26,1,3,.250,3.34,42,0,18,0,0,6,59.1,52,25,22,2,31,3,64,3,0,6,263,1.399,7.9,0.3,4.7,9.7,2.06,,0
Charlie Zink,27,9,3,.750,3.98,16,16,0,1,0,0,92.2,92,50,41,6,44,0,55,10,0,3,407,1.468,8.9,0.6,4.3,5.3,1.25,,1
29 Players,24.6,71,72,.497,4.37,143,143,139,4,6,34,1208.0,1203,666,587,120,553,14,1053,66,6,59,5302,1.454,9.0,0.9,4.1,7.8,1.90,,0
