Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Juan Aracena,21,0,1,.000,13.50,5,0,3,0,0,0,6.2,15,10,10,0,6,1,4,0,0,5,38,3.150,20.3,0.0,8.1,5.4,0.67,,0
Xavier Civit,25,0,1,.000,9.00,3,0,1,0,0,0,6.0,10,6,6,1,2,0,6,2,0,0,30,2.000,15.0,1.5,3.0,9.0,3.00,,0
Tim Drew,19,4,3,.571,3.79,13,13,0,0,0,0,71.1,68,43,30,5,26,0,64,6,2,5,311,1.318,8.6,0.6,3.3,8.1,2.46,,1
Dan Guillory,22,3,5,.375,3.48,20,0,11,0,0,3,33.2,26,14,13,5,9,2,23,1,2,1,136,1.040,7.0,1.3,2.4,6.1,2.56,,0
Jon Hamilton*,20,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,5,1.000,9.0,0.0,0.0,0.0,,,0
Scott Harrison,20,5,12,.294,6.13,27,24,1,1,0,0,130.2,161,100,89,14,53,0,118,7,0,10,600,1.638,11.1,1.0,3.7,8.1,2.23,,0
Joe Horgan*,21,2,1,.667,2.38,22,1,9,0,0,0,34.0,19,9,9,3,21,0,27,0,0,7,134,1.176,5.0,0.8,5.6,7.1,1.29,,1
Mike Hughes*,22,7,2,.778,3.74,18,9,3,0,0,1,74.2,81,38,31,6,22,1,86,5,0,2,330,1.379,9.8,0.7,2.7,10.4,3.91,,0
Matt Koeman,24,2,4,.333,5.40,31,1,7,0,0,1,55.0,59,36,33,7,24,1,57,5,0,4,250,1.509,9.7,1.1,3.9,9.3,2.38,,0
Roger Layne,21,2,0,1.000,2.49,4,4,0,0,0,0,25.1,12,7,7,3,4,0,28,1,0,2,91,0.632,4.3,1.1,1.4,9.9,7.00,,0
Andy McNally,24,2,2,.500,3.00,38,0,24,0,0,8,45.0,41,22,15,4,19,5,53,2,1,5,199,1.333,8.2,0.8,3.8,10.6,2.79,,0
Richard Negrette,22,1,3,.250,5.09,21,0,10,0,0,2,40.2,39,24,23,4,22,1,35,5,2,6,181,1.500,8.6,0.9,4.9,7.7,1.59,,0
Julio Perez,24,0,1,.000,8.27,9,0,4,0,0,1,16.1,18,17,15,6,10,0,18,2,1,2,76,1.714,9.9,3.3,5.5,9.9,1.80,,0
Greg Pirkl,27,2,2,.500,3.33,26,0,24,0,0,7,27.0,22,10,10,0,6,1,29,0,0,1,111,1.037,7.3,0.0,2.0,9.7,4.83,,1
Bob Reichow,24,2,6,.250,5.83,39,4,15,0,0,0,78.2,108,69,51,8,31,3,46,9,1,13,381,1.767,12.4,0.9,3.5,5.3,1.48,,0
Danny Sarmiento*,24,1,1,.500,7.71,6,0,4,0,0,0,9.1,9,11,8,1,9,0,10,1,0,3,45,1.929,8.7,1.0,8.7,9.6,1.11,,0
Wilson Sido,24,2,0,1.000,2.55,4,4,0,0,0,0,24.2,17,7,7,1,8,1,27,3,1,0,101,1.014,6.2,0.4,2.9,9.9,3.38,,0
Troy Silva,22,4,3,.571,3.33,16,12,1,1,1,0,75.2,66,29,28,7,32,0,84,4,1,6,320,1.295,7.9,0.8,3.8,10.0,2.63,,0
Kaipo Spenser,22,1,7,.125,6.22,11,11,0,0,0,0,55.0,66,49,38,11,32,0,36,4,0,4,264,1.782,10.8,1.8,5.2,5.9,1.13,,0
Mike Spiegel*,22,5,6,.455,6.20,13,13,0,0,0,0,65.1,75,53,45,7,34,0,61,6,2,6,297,1.668,10.3,1.0,4.7,8.4,1.79,,0
Mark Turnbow,19,6,5,.545,4.07,16,16,0,1,0,0,90.2,94,47,41,9,26,1,73,3,1,6,386,1.324,9.3,0.9,2.6,7.2,2.81,,0
Rob Vael,22,0,6,.000,10.29,9,9,0,0,0,0,42.0,65,51,48,10,21,0,35,1,0,5,206,2.048,13.9,2.1,4.5,7.5,1.67,,0
Martin Vargas,21,1,4,.200,10.01,7,7,0,0,0,0,29.2,42,36,33,7,24,0,25,3,0,7,153,2.225,12.7,2.1,7.3,7.6,1.04,,0
Ken Wagner,23,4,2,.667,2.51,33,0,10,0,0,3,71.2,55,25,20,2,20,0,92,4,0,5,293,1.047,6.9,0.3,2.5,11.6,4.60,,0
Mark Watson*,24,3,4,.429,4.05,31,12,8,1,0,0,97.2,95,53,44,10,32,0,77,3,2,6,408,1.300,8.8,0.9,2.9,7.1,2.41,,1
25 Players,22.4,59,81,.421,4.87,140,140,136,4,6,26,1207.2,1264,766,654,131,493,17,1114,77,16,111,5346,1.455,9.4,1.0,3.7,8.3,2.26,,0
