Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Damian Miller,31,123,425,380,45,103,19,0,13,47,0,1,35,80,.271,.337,.424,.761,161,9,4,4,2,9,1
Mark Grace*,37,145,553,476,66,142,31,2,15,78,1,0,67,36,.298,.386,.466,.852,222,7,4,1,5,6,1
Jay Bell,35,129,509,428,59,106,24,1,13,46,0,1,65,79,.248,.349,.400,.749,171,9,4,8,4,3,1
Tony Womack*,31,125,518,481,66,128,19,5,3,30,28,7,23,54,.266,.307,.345,.652,166,4,6,7,1,2,1
Matt Williams,35,106,436,408,58,112,30,0,16,65,1,0,22,70,.275,.314,.466,.780,190,15,3,0,3,3,1
Luis Gonzalez*,33,162,728,609,128,198,36,7,57,142,1,1,100,83,.325,.429,.688,1.117,419,14,14,0,5,24,1
Steve Finley*,36,140,548,495,66,136,27,4,14,73,11,7,47,67,.275,.337,.430,.767,213,8,1,2,3,9,1
Reggie Sanders,33,126,496,441,84,116,21,3,33,90,14,10,46,126,.263,.337,.549,.886,242,2,5,1,3,7,1
Craig Counsell*,30,141,535,458,76,126,22,3,4,38,6,8,61,76,.275,.359,.362,.721,166,9,2,6,6,3,1
David Dellucci*,27,115,241,217,28,60,10,2,10,40,2,1,22,52,.276,.349,.479,.828,104,2,2,0,0,4,1
Danny Bautista,29,100,239,222,26,67,11,2,5,26,3,2,14,31,.302,.346,.437,.783,97,7,1,2,0,1,1
Erubiel Durazo*,27,92,207,175,34,47,11,0,12,38,0,0,28,49,.269,.372,.537,.909,94,1,2,0,2,1,1
Junior Spivey,26,72,195,163,33,42,6,3,5,21,3,0,23,47,.258,.354,.423,.778,69,3,2,6,1,0,1
Rod Barajas,25,51,111,106,9,17,3,0,3,9,0,0,4,26,.160,.191,.274,.464,29,0,0,0,0,0,1
Greg Colbrunn,31,59,110,97,12,28,8,0,4,18,0,0,9,14,.289,.373,.495,.868,48,5,4,0,0,0,1
Chad Moeller,26,25,63,56,8,13,0,1,1,2,0,0,6,12,.232,.306,.321,.628,18,2,0,1,0,1,1
Mike Difelice,32,12,23,21,1,1,0,0,0,1,0,0,0,10,.048,.091,.048,.139,1,0,1,1,0,0,1
Midre Cummings*,29,20,21,20,1,6,1,0,0,1,0,0,0,4,.300,.286,.350,.636,7,2,0,0,1,0,1
Alex Cintron#,22,8,7,7,0,2,0,1,0,0,0,0,0,0,.286,.286,.571,.857,4,0,0,0,0,0,1
Jason Conti*,26,5,5,4,1,1,0,0,0,0,0,0,1,2,.250,.400,.250,.650,1,0,0,0,0,0,1
Ryan Christenson,27,19,5,4,3,1,1,0,0,1,1,0,1,1,.250,.400,.500,.900,2,0,0,0,0,0,1
Jack Cust*,22,3,3,2,0,1,0,0,0,0,0,0,1,0,.500,.667,.500,1.167,1,0,0,0,0,0,1
Lyle Overbay*,24,2,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,1
Rob Ryan*,28,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Juan Sosa,25,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Ken Huckaby,30,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
