Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Pedro Baez,25,17,6,5,0,3,1,0,0,1,0,0,1,1,.600,.667,.800,1.467,4,0,0,0,0,0,1
Sean Burroughs*,32,57,195,168,14,37,10,1,0,18,2,1,25,24,.220,.325,.292,.616,49,11,1,1,0,0,1
Brian Cavazos-Galvez,26,115,402,377,38,99,16,1,7,40,15,6,15,52,.263,.303,.366,.670,138,9,8,0,2,1,0
Kyle Cofield,26,18,4,4,1,3,0,0,1,1,0,0,0,0,.750,.750,1.500,2.250,6,0,0,0,0,0,0
Bobby Coyle*,24,42,124,111,8,19,2,1,0,8,0,0,10,33,.171,.244,.207,.451,23,0,1,1,1,0,0
Kelvin De La Cruz*,24,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Mark Ellis,36,2,5,4,1,0,0,0,0,0,0,0,1,2,.000,.200,.000,.200,0,0,0,0,0,0,1
Griff Erickson#,25,59,217,181,20,36,10,1,9,18,0,3,31,52,.199,.324,.414,.738,75,7,3,1,1,2,0
Carlos Frias,23,8,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Jon Garcia,21,56,198,185,15,31,7,2,1,9,1,1,12,60,.168,.217,.243,.460,45,3,0,0,1,0,0
Onelki García*,23,25,8,8,0,2,0,0,0,0,0,0,0,3,.250,.250,.250,.500,2,0,0,0,0,0,1
Yimi Garcia,22,49,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Elevys Gonzalez#,23,10,25,22,0,0,0,0,0,1,0,0,1,5,.000,.043,.000,.043,0,0,0,2,0,0,0
Garrett Gould,21,11,10,9,0,1,0,0,0,0,0,0,0,5,.111,.111,.111,.222,1,0,0,1,0,0,0
Casio Grider,25,3,9,7,0,0,0,0,0,0,0,1,1,4,.000,.125,.000,.125,0,1,0,1,0,0,0
Gregory Infante,25,27,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
