Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Cristhian Adames#,21,107,446,389,45,104,19,2,3,36,13,7,34,78,.267,.331,.350,.681,136,11,4,17,2,0,1,2013,AA,COL
Christian Bergman,25,27,18,16,0,2,0,0,0,1,0,0,0,7,.125,.125,.125,.250,2,0,0,2,0,0,1,2013,AA,COL
Chad Bettis,24,12,5,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,1,0,0,0,0,0,1,2013,AA,COL
Eddie Butler,22,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2013,AA,COL
Delta Cleary#,23,116,452,397,43,82,9,3,2,29,18,7,33,93,.207,.274,.259,.533,103,8,5,14,3,2,0,2013,AA,COL
Juan Crousset*,23,12,45,42,6,11,2,0,1,5,0,1,2,15,.262,.289,.381,.670,16,1,0,0,1,1,0,2013,AA,COL
Parker Frazier,24,16,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2013,AA,COL
Sean Gallagher,27,12,6,6,1,1,0,0,0,0,0,0,0,5,.167,.167,.167,.333,1,0,0,0,0,0,1,2013,AA,COL
Joe Gardner,25,35,3,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,2,0,0,0,0,0,0,2013,AA,COL
Dustin Garneau,25,96,372,326,36,77,17,1,13,47,4,2,25,57,.236,.313,.414,.727,135,2,13,4,4,0,1,2013,AA,COL
Leuris Gomez,26,25,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,0,2013,AA,COL
Jose Gonzalez,26,38,142,129,15,25,5,0,3,9,1,2,9,42,.194,.262,.302,.565,39,2,3,1,0,0,0,2013,AA,COL
Juan Gonzalez,23,39,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2013,AA,COL
Tim Gustafson,28,28,16,14,2,3,1,0,0,3,1,0,2,4,.214,.313,.286,.598,4,1,0,0,0,0,0,2013,AA,COL
Dan Houston,26,31,6,5,0,0,0,0,0,0,0,0,1,0,.000,.167,.000,.167,0,0,0,0,0,0,0,2013,AA,COL
Tyler Kuhn*,26,61,263,227,32,53,11,4,1,22,7,6,29,34,.233,.326,.330,.656,75,4,3,2,2,2,0,2013,AA,COL
Jayson Langfels,24,114,427,376,48,82,12,0,14,51,13,8,33,131,.218,.296,.362,.657,136,7,10,4,4,0,0,2013,AA,COL
Mike Marbry,28,30,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,0,2013,AA,COL
Kent Matthes,26,68,282,256,31,69,24,2,9,32,11,3,20,66,.270,.335,.484,.819,124,5,5,1,0,0,0,2013,AA,COL
Tyler Matzek*,22,26,15,12,0,3,1,0,0,0,0,0,1,5,.250,.308,.333,.641,4,1,0,2,0,0,1,2013,AA,COL
Collin McHugh,26,2,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,1,0,0,1,2013,AA,COL
Josh Mueller,24,23,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2013,AA,COL
Tom Murphy,22,20,74,69,9,20,5,0,3,9,0,0,4,16,.290,.338,.493,.831,34,1,1,0,0,0,1,2013,AA,COL
Angelys Nina,24,123,487,446,45,125,21,6,10,51,19,9,30,57,.280,.331,.422,.753,188,10,5,4,2,2,0,2013,AA,COL
Rafael Ortega*,22,42,178,158,22,36,4,2,1,10,9,4,19,26,.228,.315,.297,.612,47,3,1,0,0,0,1,2013,AA,COL
Roy Oswalt,35,5,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2013,AA,COL
Kyle Parker,23,123,528,480,70,138,23,3,23,74,6,6,40,99,.288,.345,.492,.836,236,14,4,0,4,1,1,2013,AA,COL
Cory Riordan,27,7,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2013,AA,COL
Kenny Roberts*,25,12,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2013,AA,COL
Kiel Roling,26,112,458,410,55,107,26,0,24,84,0,0,38,107,.261,.323,.500,.823,205,6,3,0,7,2,0,2013,AA,COL
Jaron Shepherd*,24,64,228,199,23,47,9,1,0,9,9,2,17,44,.236,.305,.291,.596,58,2,3,8,1,0,0,2013,AA,COL
Tim Smalling,25,31,125,114,21,27,7,0,1,10,0,3,8,24,.237,.293,.325,.617,37,3,1,2,0,0,0,2013,AA,COL
Brett Tanos,24,4,11,10,0,1,0,0,0,0,0,0,1,2,.100,.182,.100,.282,1,0,0,0,0,0,0,2013,AA,COL
Dallas Tarleton*,25,27,73,62,5,13,2,0,1,2,1,0,7,22,.210,.290,.290,.580,18,3,0,4,0,0,0,2013,AA,COL
Dan Winkler,23,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2013,AA,COL
Joey Wong*,25,92,318,279,26,67,17,1,2,19,2,4,18,55,.240,.304,.330,.634,92,7,8,12,1,2,0,2013,AA,COL
Henry Wrigley,26,31,119,112,13,21,6,0,4,10,1,0,4,21,.188,.227,.348,.575,39,1,2,0,1,0,0,2013,AA,COL
