Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Napoli,25,75,263,219,40,54,11,1,10,34,5,2,33,63,.247,.351,.443,.794,97,5,5,1,5,2,1
Casey Kotchman*,24,137,508,443,64,131,37,3,11,68,2,4,53,43,.296,.372,.467,.840,207,17,4,3,5,1,1
Howie Kendrick,23,88,353,338,55,109,24,2,5,39,5,4,9,61,.322,.347,.450,.796,152,15,4,1,1,2,1
Orlando Cabrera,32,155,701,638,101,192,35,1,8,86,20,4,44,64,.301,.345,.397,.742,253,12,5,3,11,0,1
Chone Figgins#,29,115,503,442,81,146,24,6,3,58,41,12,51,81,.330,.393,.432,.825,191,7,0,2,8,0,1
Garret Anderson*,35,108,450,417,67,124,31,1,16,80,1,0,27,54,.297,.336,.492,.827,205,8,0,0,6,9,1
Gary Matthews#,32,140,579,516,79,130,26,3,18,72,18,4,55,102,.252,.323,.419,.742,216,12,2,0,6,6,1
Vladimir Guerrero,32,150,660,574,89,186,45,1,27,125,2,3,71,62,.324,.403,.547,.950,314,19,9,0,6,28,1
Shea Hillenbrand,31,53,204,197,19,50,5,0,3,22,0,2,5,18,.254,.275,.325,.599,64,6,1,0,1,0,1
Reggie Willits#,26,136,518,430,74,126,20,1,0,34,27,8,69,83,.293,.391,.344,.735,148,7,3,11,5,2,1
Maicer Izturis#,26,102,374,336,47,97,17,2,6,51,7,1,33,39,.289,.349,.405,.753,136,4,0,1,4,2,1
Erick Aybar#,23,79,211,194,18,46,5,1,1,19,4,4,10,32,.237,.279,.289,.568,56,8,2,3,2,0,1
Jeff Mathis,24,59,195,171,24,36,12,0,4,23,0,1,15,49,.211,.276,.351,.627,60,3,2,3,4,0,1
Robb Quinlan,30,79,194,178,21,44,9,0,3,21,3,2,14,27,.247,.304,.348,.652,62,6,1,0,1,1,1
Jose Molina,32,40,131,125,9,28,8,0,0,10,2,1,3,30,.224,.242,.288,.530,36,3,0,3,0,0,1
Kendrys Morales#,24,43,126,119,12,35,10,0,4,15,0,1,6,21,.294,.333,.479,.812,57,5,1,0,0,2,1
Nathan Haynes*,27,40,48,45,10,12,0,1,0,1,1,2,3,11,.267,.313,.311,.624,14,0,0,0,0,0,1
Juan Rivera,28,14,44,43,3,12,1,0,2,8,0,0,1,4,.279,.295,.442,.737,19,5,0,0,0,0,1
Tommy Murphy#,27,20,39,38,2,7,1,0,0,2,0,0,0,9,.184,.205,.211,.416,8,1,1,0,0,0,1
Brandon Wood,22,13,33,33,2,5,1,0,1,3,0,0,0,12,.152,.152,.273,.424,9,0,0,0,0,0,1
Ryan Budde,27,12,18,18,0,3,1,0,0,1,0,0,0,6,.167,.167,.222,.389,4,1,0,0,0,0,1
Terry Evans,25,8,13,11,3,1,0,0,1,2,0,0,2,4,.091,.231,.364,.594,4,1,0,0,0,0,1
Matthew Brown,24,4,7,5,0,0,0,0,0,0,1,0,2,1,.000,.286,.000,.286,0,0,0,0,0,0,1
Nick Gorneault,28,2,5,4,1,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,0,0,0,0,0,0,1
