Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Carlos Ruiz,34,92,341,310,30,83,16,0,5,37,1,0,18,39,.268,.320,.368,.688,91,114,11,7,4,2,3,1
1B,Ryan Howard*,33,80,317,286,34,76,20,2,11,43,0,0,23,95,.266,.319,.465,.784,115,133,6,2,0,6,4,1
2B,Chase Utley*,34,131,531,476,73,135,25,6,18,69,8,3,45,79,.284,.348,.475,.823,126,226,12,5,0,5,4,1
SS,Jimmy Rollins#,34,160,666,600,65,151,36,2,6,39,22,6,59,93,.252,.318,.348,.667,86,209,12,1,3,3,6,1
3B,Michael Young,36,126,512,468,49,129,24,4,8,42,1,0,42,78,.276,.336,.395,.731,103,185,18,1,0,1,4,1
LF,Domonic Brown*,25,139,540,496,65,135,21,4,27,83,8,3,39,97,.272,.324,.494,.818,124,245,5,1,0,4,5,1
CF,Ben Revere*,25,88,336,315,37,96,9,3,0,17,22,8,16,36,.305,.338,.352,.691,93,111,10,0,5,0,1,1
RF,Delmon Young,27,80,291,272,22,71,13,0,8,31,0,0,14,69,.261,.302,.397,.699,93,108,7,3,0,2,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,John Mayberry,29,134,384,353,47,80,23,1,11,39,5,3,27,90,.227,.286,.391,.677,86,138,6,3,0,1,1,1
UT,Darin Ruf,26,73,293,251,36,62,11,0,14,30,0,0,33,91,.247,.348,.458,.806,122,115,4,7,0,2,1,1
1B,Kevin Frandsen,31,119,278,252,27,59,10,1,5,26,1,0,12,29,.234,.296,.341,.637,77,86,10,11,1,2,0,1
UT,Freddy Galvis#,23,70,222,205,13,48,5,4,6,19,1,0,13,45,.234,.283,.385,.668,84,79,5,1,3,0,2,1
C,Erik Kratz,33,68,218,197,21,42,7,0,9,26,0,0,18,45,.213,.280,.386,.666,83,76,11,1,0,2,4,1
3B,Cody Asche*,23,50,179,162,18,38,8,1,5,22,1,0,15,43,.235,.302,.389,.691,91,63,1,1,0,1,3,1
