Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Jason Castro*,26,120,491,435,63,120,35,1,18,56,2,1,50,130,.276,.350,.485,.835,130,211,4,2,0,4,3,1
1B,Chris Carter,26,148,585,506,64,113,24,2,29,82,2,0,70,212,.223,.320,.451,.770,112,228,8,4,0,5,1,1
2B,Jose Altuve,23,152,672,626,64,177,31,2,5,52,35,13,32,85,.283,.316,.363,.678,89,227,24,2,4,8,5,1
SS,Jonathan Villar#,22,58,241,210,26,51,9,2,1,8,18,8,24,71,.243,.321,.319,.640,79,67,5,0,7,0,1,1
3B,Matt Dominguez,23,152,589,543,56,131,25,0,21,77,0,1,30,96,.241,.286,.403,.690,89,219,17,7,2,7,1,1
LF,J.D. Martinez,25,86,310,296,24,74,17,0,7,36,2,0,10,82,.250,.272,.378,.650,79,112,8,0,0,3,0,1
CF,Brandon Barnes,27,136,445,408,46,98,17,1,8,41,11,11,21,127,.240,.289,.346,.635,76,141,5,8,6,2,0,1
RF,L.J. Hoes,23,46,181,167,24,48,7,2,1,10,7,1,12,34,.287,.337,.371,.708,97,62,4,1,0,1,0,1
DH,Carlos Pena*,35,85,325,277,38,58,13,1,8,25,1,3,43,89,.209,.324,.350,.674,88,97,5,4,1,0,5,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Robbie Grossman#,23,63,288,257,29,69,14,0,4,21,6,7,23,70,.268,.332,.370,.702,95,95,2,2,5,1,0,1
1B,Brett Wallace*,26,79,285,262,35,58,14,1,13,36,1,1,18,104,.221,.284,.431,.716,96,113,5,5,0,0,0,1
SS,Marwin Gonzalez#,24,72,222,204,22,45,8,0,4,14,6,2,9,37,.221,.252,.319,.571,58,65,5,0,8,1,0,1
C,Carlos Corporan#,29,64,210,191,16,43,5,0,7,20,0,0,10,60,.225,.287,.361,.648,79,69,3,7,1,1,1,1
OF,Trevor Crowe#,29,60,181,165,18,36,7,1,1,13,6,1,16,39,.218,.287,.291,.578,62,48,3,0,0,0,0,1
SS,Ronny Cedeno,30,51,155,141,12,31,6,1,1,12,2,1,6,42,.220,.260,.298,.558,55,42,4,2,5,1,0,1
OF,Justin Maxwell,29,40,151,137,21,33,10,2,2,8,4,1,12,43,.241,.311,.387,.698,93,53,1,2,0,0,0,1
OF,Marc Krauss*,25,52,146,134,11,28,9,0,4,13,2,0,10,45,.209,.267,.366,.633,74,49,2,1,0,1,0,1
MI,Jake Elmore,26,52,136,120,16,29,4,0,2,6,1,6,13,20,.242,.313,.325,.638,79,39,1,0,2,1,0,1
RF,Jimmy Paredes#,24,48,135,125,8,24,4,0,1,10,4,4,6,44,.192,.231,.248,.479,34,31,1,1,1,2,0,1
CI,Brandon Laird,25,25,76,71,7,12,3,0,5,11,0,0,3,26,.169,.224,.423,.646,75,30,2,2,0,0,0,1
RF,Rick Ankiel*,33,25,65,62,6,12,3,0,5,11,0,0,3,35,.194,.231,.484,.715,92,30,0,0,0,0,0,1
C,Cody Clark,31,16,40,38,1,4,1,0,0,0,0,0,1,15,.105,.128,.132,.260,-27,5,0,0,1,0,0,1
OF,Fernando Martinez*,24,11,35,33,1,6,0,0,1,3,0,0,1,12,.182,.229,.273,.501,39,9,0,1,0,0,0,1
C,Matt Pagnozzi,30,9,22,21,1,3,0,0,0,0,0,0,1,3,.143,.182,.143,.325,-8,3,0,0,0,0,0,1
DH,Max Stassi,22,3,8,7,0,2,0,0,0,1,0,0,0,2,.286,.375,.286,.661,88,2,1,1,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Jordan Lyles,22,3,7,6,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Lucas Harrell#,28,4,6,4,0,1,0,0,0,0,0,0,2,2,.250,.500,.250,.750,118,1,0,0,0,0,0,1
P,Bud Norris,28,2,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,40,1,0,0,0,0,0,1
P,Erik Bedard*,34,2,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Dallas Keuchel*,25,3,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Wesley Wright,28,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jose Cisnero,24,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Brad Peacock,25,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
P,David Martinez,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Paul Clemens,25,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brett Oberholtzer*,23,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kevin Chapman*,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Wade LeBlanc*,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Josh Fields,27,3,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jorge De Leon,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chia-Jen Lo,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Xavier Cedeno*,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Philip Humber,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jarred Cosart,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rhiner Cruz,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Travis Blackley*,30,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Hector Ambriz*,29,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Josh Zeid,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jose Veras,32,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Edgar Gonzalez,30,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,25.9,162,6020,5457,610,1307,266,16,148,566,110,61,426,1535,.240,.299,.375,.674,86,2049,110,52,46,38,17,1
,Rank in 15 AL teams,,,,14,14,15,10,13,12,,7,15,12,15,14,15,15,15,,14,,4,,11,,1
,Non-Pitcher Totals,25.9,162,5994,5436,609,1305,266,16,148,566,110,61,424,1523,.240,.299,.377,.676,87,2047,110,52,43,38,17,1
