Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Anderson Amador,21,1,1,.500,3.78,4,2,0,0,0,0,16.2,15,7,7,2,4,0,13,1,0,1,67,1.140,8.1,1.1,2.2,7.0,3.25,0,2006,Rookie,NYY
Dellin Betances,18,0,1,.000,1.16,7,7,0,0,0,0,23.1,14,5,3,1,7,0,27,1,1,2,90,0.900,5.4,0.4,2.7,10.4,3.86,1,2006,Rookie,NYY
Brian Bruney,24,0,0,,4.91,3,0,0,0,0,0,3.2,1,2,2,0,3,0,5,2,0,0,17,1.091,2.5,0.0,7.4,12.3,1.67,1,2006,Rookie,NYY
Domingo Cabrera*,20,2,2,.500,6.35,8,3,1,0,0,0,22.2,26,24,16,3,15,0,22,1,0,7,113,1.809,10.3,1.2,6.0,8.7,1.47,0,2006,Rookie,NYY
Octavio Dotel,32,0,0,,0.00,3,2,0,0,0,0,3.0,0,0,0,0,1,0,6,1,0,0,12,0.333,0.0,0.0,3.0,18.0,6.00,1,2006,Rookie,NYY
Grant Duff,23,5,1,.833,1.14,11,8,1,0,0,0,47.1,26,12,6,2,17,0,59,1,0,4,186,0.908,4.9,0.4,3.2,11.2,3.47,0,2006,Rookie,NYY
Mike Dunn*,21,3,0,1.000,0.73,11,0,7,0,0,4,24.2,13,2,2,0,9,0,26,1,0,1,95,0.892,4.7,0.0,3.3,9.5,2.89,1,2006,Rookie,NYY
Casey Erickson,20,3,2,.600,4.91,10,0,4,0,0,1,29.1,26,18,16,2,6,0,26,3,0,3,124,1.091,8.0,0.6,1.8,8.0,4.33,0,2006,Rookie,NYY
Christian Garcia,20,0,1,.000,9.53,5,3,1,0,0,0,11.1,15,13,12,1,4,0,15,4,3,5,56,1.676,11.9,0.8,3.2,11.9,3.75,1,2006,Rookie,NYY
Justin Keadle,23,0,0,,3.00,2,0,1,0,0,1,3.0,3,1,1,0,0,0,3,0,0,0,11,1.000,9.0,0.0,0.0,9.0,,0,2006,Rookie,NYY
Jeff Marquez,21,0,1,.000,3.18,2,2,0,0,0,0,5.2,7,2,2,1,1,0,8,0,0,0,24,1.412,11.1,1.6,1.6,12.7,8.00,1,2006,Rookie,NYY
Brady Martinez,23,0,1,.000,3.00,11,0,4,0,0,0,12.0,17,5,4,0,2,0,10,0,0,0,54,1.583,12.8,0.0,1.5,7.5,5.00,0,2006,Rookie,NYY
Zach McAllister,18,5,2,.714,3.09,11,1,6,0,0,0,35.0,35,14,12,1,12,1,28,1,0,3,148,1.343,9.0,0.3,3.1,7.2,2.33,1,2006,Rookie,NYY
Gabe Medina,22,1,0,1.000,1.96,6,1,5,0,0,1,18.1,11,4,4,1,6,0,23,0,0,2,70,0.927,5.4,0.5,2.9,11.3,3.83,0,2006,Rookie,NYY
Jesus Mendez,20,1,1,.500,5.19,6,0,3,0,0,0,8.2,9,5,5,1,0,0,9,0,0,1,35,1.038,9.3,1.0,0.0,9.3,,0,2006,Rookie,NYY
Carlos Monasterios,20,1,2,.333,2.97,7,3,1,0,0,0,30.1,23,12,10,2,3,0,24,3,0,1,119,0.857,6.8,0.6,0.9,7.1,8.00,1,2006,Rookie,NYY
Hector Noesi,19,0,0,,1.29,5,0,2,0,0,1,7.0,5,1,1,0,1,0,11,0,0,0,27,0.857,6.4,0.0,1.3,14.1,11.00,1,2006,Rookie,NYY
Ivan Nova,19,3,0,1.000,2.72,10,5,2,0,0,1,43.0,36,13,13,5,7,0,36,3,0,3,167,1.000,7.5,1.0,1.5,7.5,5.14,1,2006,Rookie,NYY
Edgar Omana*,22,1,0,1.000,0.00,2,1,0,0,0,0,3.0,1,0,0,0,1,0,1,0,0,0,10,0.667,3.0,0.0,3.0,3.0,1.00,0,2006,Rookie,NYY
Darrell Rasner,25,0,0,,4.50,2,2,0,0,0,0,6.0,5,3,3,0,1,0,6,0,0,1,23,1.000,7.5,0.0,1.5,9.0,6.00,1,2006,Rookie,NYY
Angel Reyes*,19,3,2,.600,1.35,11,5,3,0,0,3,46.2,25,10,7,1,14,0,45,0,0,5,177,0.836,4.8,0.2,2.7,8.7,3.21,0,2006,Rookie,NYY
Brady Salter,23,0,0,,4.22,8,0,3,0,0,1,10.2,11,5,5,0,4,0,9,0,0,0,47,1.406,9.3,0.0,3.4,7.6,2.25,0,2006,Rookie,NYY
Josue Selenis,20,1,1,.500,3.68,9,1,6,0,0,1,14.2,15,7,6,1,2,0,16,0,0,1,58,1.159,9.2,0.6,1.2,9.8,8.00,0,2006,Rookie,NYY
Ferdin Tejeda,23,0,1,.000,4.50,7,5,0,0,0,0,8.0,10,4,4,1,2,0,7,0,0,1,33,1.500,11.3,1.1,2.3,7.9,3.50,0,2006,Rookie,NYY
Jose Valdez,23,1,1,.500,2.61,9,0,1,0,0,1,10.1,12,7,3,2,1,0,7,0,0,0,42,1.258,10.5,1.7,0.9,6.1,7.00,1,2006,Rookie,NYY
