Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Michael Aubrey*,22,38,156,134,13,35,7,0,5,22,0,0,15,18,.261,.340,.425,.765,57,3,3,0,4,0,,1
Josh Bard#,26,10,38,30,5,5,1,0,0,5,0,0,7,5,.167,.324,.200,.524,6,2,0,1,0,1,,1
Armando Camacaro,25,18,68,60,5,10,2,0,1,6,0,0,5,13,.167,.239,.250,.489,15,2,1,1,1,0,,0
Clint Chauncey,23,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Rodney Choy Foo#,22,51,182,165,19,32,6,4,1,10,7,2,13,40,.194,.261,.297,.558,49,5,2,2,0,0,,0
Jason Cooper*,23,111,477,422,54,101,24,6,14,69,2,2,47,106,.239,.321,.424,.745,179,3,5,0,3,2,,0
Ben Francisco,22,133,563,497,72,126,29,3,15,71,21,5,50,86,.254,.326,.414,.740,206,10,6,4,6,2,,1
Ryan Garko,23,43,194,172,29,57,15,0,6,38,1,0,14,28,.331,.397,.523,.920,90,3,6,0,2,0,,1
Nate Grindell,27,98,402,363,45,104,24,2,6,66,3,5,32,55,.287,.341,.413,.754,150,11,1,0,6,0,,0
Franklin Gutierrez,21,70,298,262,38,79,24,2,5,35,6,3,23,77,.302,.372,.466,.838,122,4,9,0,4,3,,1
Javi Herrera,23,5,16,15,1,2,0,0,0,1,0,0,1,3,.133,.188,.133,.321,2,1,0,0,0,0,,0
Joe Inglett*,26,66,300,266,49,85,19,7,1,20,3,5,31,28,.320,.393,.455,.848,121,1,1,2,0,2,,1
Kevin Kouzmanoff,22,7,27,24,3,5,1,1,1,6,0,0,2,5,.208,.259,.458,.718,11,2,0,0,1,0,,1
Brian Luderer,25,44,156,140,13,29,7,0,0,13,0,2,12,15,.207,.288,.257,.546,36,6,4,0,0,0,,0
Ryan Ludwick,25,8,28,26,4,7,2,0,1,5,0,0,1,5,.269,.286,.462,.747,12,0,0,0,1,0,,1
Anthony Lunetta,23,7,15,13,1,4,2,0,0,1,0,0,2,3,.308,.400,.462,.862,6,1,0,0,0,0,,0
Mario Matulich,21,1,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,0
Tyler Minges,24,89,339,307,44,82,13,7,11,40,6,1,26,46,.267,.330,.463,.793,142,6,3,3,0,0,,0
Kevin Orie,31,1,2,2,1,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,2,0,0,0,0,0,,1
Brandon Pinckney,22,68,263,244,32,76,9,1,2,33,4,3,14,30,.311,.355,.381,.736,93,3,3,1,1,0,,0
Scott Pratt*,27,114,453,405,73,108,27,5,4,44,22,8,31,90,.267,.329,.388,.717,157,7,10,0,7,0,,0
Oscar Salazar,26,44,175,163,18,36,6,0,6,21,2,1,11,30,.221,.269,.368,.637,60,4,0,0,1,0,,1
J.J. Sherrill#,23,20,70,64,6,10,2,0,1,4,3,0,5,25,.156,.229,.234,.463,15,1,1,0,0,0,,0
Corey Smith,22,128,525,454,79,113,14,3,19,66,3,2,63,106,.249,.347,.419,.765,190,11,6,0,2,0,,0
Zach Sorensen#,27,26,113,93,12,24,2,1,1,9,9,1,17,19,.258,.366,.333,.699,31,0,0,1,2,0,,1
Ryan Spilman,19,2,3,2,1,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0,0,0,0,0,0,,0
Vic Valencia,27,15,59,48,10,11,4,0,2,5,0,0,6,16,.229,.333,.438,.771,21,0,2,2,1,0,,0
Dave Wallace,24,47,168,141,19,30,4,0,6,19,0,0,25,58,.213,.333,.369,.702,52,0,1,0,1,2,,0
Todd West,25,4,10,8,1,1,1,0,0,1,1,0,2,1,.125,.300,.250,.550,2,1,0,0,0,0,,0
Scott Youngbauer#,25,61,249,219,41,49,11,4,6,28,5,2,28,41,.224,.312,.393,.704,86,5,0,2,0,1,,0
30 Players,23.9,141,5352,4742,689,1224,256,46,114,638,98,42,484,952,.258,.332,.404,.736,1914,92,64,19,43,13,,0
