Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Tim Belz,23,9,16,15,0,0,0,0,0,1,0,1,0,6,.000,.063,.000,.063,0,1,1,0,0,0,,0
Kyle Boyer,23,36,137,121,18,21,5,1,0,8,7,1,10,28,.174,.244,.231,.476,28,4,2,2,2,0,,0
Clint Chauncey,22,15,43,34,5,10,3,0,0,7,2,0,6,12,.294,.415,.382,.797,13,0,1,2,0,0,,0
Tyler Durham,23,55,148,133,10,30,2,0,4,17,1,1,13,32,.226,.295,.331,.625,44,5,0,2,0,1,,0
Chad Ehrnsberger,25,21,87,77,16,29,6,0,5,19,2,2,8,13,.377,.425,.649,1.075,50,1,0,0,2,0,,0
Chris Eickhorst,23,10,37,30,7,6,2,1,0,2,0,0,7,10,.200,.351,.333,.685,10,0,0,0,0,0,,0
Terry Evans,21,104,410,382,35,94,28,1,10,41,13,6,19,86,.246,.286,.403,.689,154,8,3,4,2,0,,1
Andy Ginther,22,3,9,8,1,2,0,0,0,1,0,0,1,3,.250,.333,.250,.583,2,0,0,0,0,0,,0
Joe Girardi,38,3,10,9,0,1,0,0,0,1,0,0,0,2,.111,.200,.111,.311,1,0,1,0,0,0,,1
Reid Gorecki,22,128,542,480,77,128,19,8,15,61,23,11,51,90,.267,.338,.433,.772,208,5,3,4,4,4,,1
Travis Hanson*,22,136,574,527,70,146,31,5,9,78,3,4,35,104,.277,.325,.406,.731,214,11,5,1,6,7,,0
Jutt Hileman,21,37,139,120,20,30,4,0,1,11,3,2,16,24,.250,.341,.308,.649,37,4,1,1,1,0,,0
Milko Jaramillo#,23,96,367,329,37,75,10,3,3,16,7,6,18,53,.228,.287,.304,.590,100,9,9,11,0,0,,0
Will Lafferty,24,17,51,46,4,8,0,0,1,4,0,0,2,13,.174,.240,.239,.479,11,1,2,1,0,0,,0
Matt Lemanczyk,22,125,536,477,74,130,12,1,1,32,56,13,41,83,.273,.333,.308,.641,147,5,4,10,4,1,,0
Tim Lemon,22,48,172,156,15,29,6,0,2,12,9,2,13,46,.186,.256,.263,.519,41,2,2,0,1,0,,0
Mike McCoy,22,131,544,464,67,117,16,5,5,46,24,10,51,77,.252,.345,.341,.685,158,2,16,10,3,0,,1
Daylon Monette#,21,23,65,61,4,11,2,0,0,4,0,0,3,8,.180,.231,.213,.444,13,0,1,0,0,0,,0
Jason Motte,21,48,148,133,8,27,1,0,0,10,1,1,10,44,.203,.257,.211,.467,28,4,0,4,1,0,,1
Tyler Parker,22,55,209,189,16,42,8,2,4,35,9,2,12,54,.222,.274,.349,.623,66,2,3,1,4,0,,0
Marcos Rodriguez*,20,16,63,60,8,16,2,2,0,6,0,0,3,14,.267,.302,.367,.668,22,2,0,0,0,0,,0
John Santor#,21,133,539,474,57,127,28,2,9,71,4,5,54,105,.268,.348,.392,.740,186,4,6,1,4,2,,0
Chase Voshell,24,68,243,217,22,52,9,0,2,21,7,5,19,45,.240,.307,.309,.616,67,6,3,2,2,0,,0
Matt Williams,24,2,8,7,0,2,0,0,0,0,0,0,1,2,.286,.375,.286,.661,2,0,0,0,0,0,,0
24 Players,22.1,138,5097,4549,571,1133,194,31,71,504,171,72,393,954,.249,.315,.352,.667,1602,76,63,56,36,15,,0
