Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Parrish Castor*,21,4,2,.667,2.93,15,2,2,0,0,0,40.0,36,14,13,4,15,0,40,1,1,4,170,1.275,8.1,0.9,3.4,9.0,2.67,,0
Jose De La Cruz,20,1,0,1.000,1.56,17,0,13,0,0,6,17.1,14,4,3,0,9,0,24,1,0,4,74,1.327,7.3,0.0,4.7,12.5,2.67,,0
Adalberto Flores,18,2,2,.500,2.59,13,1,1,0,0,0,31.1,33,17,9,1,6,0,21,2,1,1,135,1.245,9.5,0.3,1.7,6.0,3.50,,0
Rafael Galbizo,20,3,0,1.000,2.45,12,0,7,0,0,3,25.2,27,7,7,0,8,1,23,1,1,1,104,1.364,9.5,0.0,2.8,8.1,2.88,,0
Jose Garcia,20,0,0,,0.00,1,1,0,0,0,0,2.0,1,0,0,0,1,0,3,0,0,0,8,1.000,4.5,0.0,4.5,13.5,3.00,,1
Frank Gracesqui*,25,0,0,,0.00,3,1,1,0,0,1,3.0,1,1,0,0,2,0,5,0,0,0,12,1.000,3.0,0.0,6.0,15.0,2.50,,1
Lincoln Holdzkom,23,0,0,,2.25,3,0,1,0,0,0,4.0,5,3,1,0,1,0,6,0,0,0,18,1.500,11.3,0.0,2.3,13.5,6.00,,0
Jason Jarrett,23,0,0,,3.12,9,0,8,0,0,2,8.2,10,8,3,0,3,0,7,2,0,3,43,1.500,10.4,0.0,3.1,7.3,2.33,,0
Blake Jones,24,0,0,,1.13,6,0,0,0,0,0,8.0,6,2,1,0,2,0,11,0,0,0,31,1.000,6.8,0.0,2.3,12.4,5.50,,0
Jon Lewis,22,1,0,1.000,2.25,3,0,1,0,0,0,4.0,2,1,1,1,2,0,8,0,0,1,15,1.000,4.5,2.3,4.5,18.0,4.00,,0
Scott Lindeen,23,0,1,.000,3.64,15,1,6,0,0,3,29.2,34,14,12,1,8,0,25,3,0,5,125,1.416,10.3,0.3,2.4,7.6,3.13,,0
Haydersman Olivo,20,0,0,,3.77,14,0,3,0,0,0,14.1,10,9,6,1,15,0,6,2,1,4,69,1.744,6.3,0.6,9.4,3.8,0.40,,0
Brandon Pello,21,0,1,.000,2.31,7,0,1,0,0,0,11.2,9,5,3,1,2,0,6,0,0,2,44,0.943,6.9,0.8,1.5,4.6,3.00,,0
Esequier Pie,21,1,5,.167,5.13,12,8,1,0,0,0,40.1,44,27,23,3,27,1,36,5,1,7,197,1.760,9.8,0.7,6.0,8.0,1.33,,0
Avi Rasowsky*,22,1,2,.333,2.66,6,1,2,0,0,0,20.1,22,8,6,1,2,0,18,1,0,1,82,1.180,9.7,0.4,0.9,8.0,9.00,,0
Dushan Ruzic,23,2,2,.500,6.41,17,0,6,0,0,0,26.2,31,21,19,1,12,1,24,5,0,6,129,1.613,10.5,0.3,4.1,8.1,2.00,,0
Aaron Thompson*,18,2,4,.333,4.50,8,8,0,0,0,0,32.0,42,20,16,1,10,0,41,0,0,4,145,1.625,11.8,0.3,2.8,11.5,4.10,,1
Bryan Treanor,25,1,0,1.000,7.20,5,0,0,0,0,0,5.0,6,6,4,0,2,0,1,2,0,2,25,1.600,10.8,0.0,3.6,1.8,0.50,,0
Ryan Tucker,18,3,3,.500,3.69,8,7,0,0,0,0,31.2,35,13,13,0,16,0,23,2,0,3,137,1.611,9.9,0.0,4.5,6.5,1.44,,1
Chris Volstad,18,1,1,.500,2.33,6,6,0,0,0,0,27.0,25,14,7,1,4,0,26,2,0,1,111,1.074,8.3,0.3,1.3,8.7,6.50,,1
Sean West*,19,2,3,.400,2.35,9,8,1,0,0,0,38.1,33,12,10,2,7,0,40,3,1,2,157,1.043,7.7,0.5,1.6,9.4,5.71,,1
Kyle Winters,18,0,4,.000,3.64,11,10,0,0,0,0,42.0,37,26,17,4,12,0,33,3,0,4,177,1.167,7.9,0.9,2.6,7.1,2.75,,0
22 Players,20.4,24,30,.444,3.40,54,54,54,0,2,15,463.0,463,232,175,22,166,3,427,35,6,55,2008,1.359,9.0,0.4,3.2,8.3,2.57,,0
