Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Manny Acosta,24,0,0,,3.00,3,2,0,0,0,0,6.0,3,2,2,0,1,0,8,0,0,2,20,0.667,4.5,0.0,1.5,12.0,8.00,,1
Devin Anderson*,21,4,1,.800,2.49,13,6,2,0,0,0,50.2,36,15,14,5,15,0,38,1,0,2,201,1.007,6.4,0.9,2.7,6.8,2.53,,0
Todd Blackford,20,5,3,.625,3.17,12,12,0,0,0,0,59.2,48,24,21,2,22,3,30,3,0,6,247,1.173,7.2,0.3,3.3,4.5,1.36,,0
Tyler Bullock,21,1,0,1.000,3.60,14,0,8,0,0,3,20.0,13,8,8,1,10,0,14,1,0,2,84,1.150,5.9,0.5,4.5,6.3,1.40,,0
Jang Ji Cho,21,4,2,.667,0.94,7,3,1,0,0,0,28.2,22,4,3,0,6,0,35,0,1,3,110,0.977,6.9,0.0,1.9,11.0,5.83,,0
Jairo Cuevas,21,6,1,.857,1.95,12,10,0,0,0,0,55.1,35,20,12,3,22,0,69,1,1,3,221,1.030,5.7,0.5,3.6,11.2,3.14,,0
Asher Demme,20,1,0,1.000,3.76,12,8,3,0,0,2,52.2,48,30,22,3,18,1,35,5,0,3,221,1.253,8.2,0.5,3.1,6.0,1.94,,0
Donavon Hendricks*,19,1,2,.333,6.99,17,0,6,0,0,0,28.1,41,27,22,3,13,0,25,2,0,1,133,1.906,13.0,1.0,4.1,7.9,1.92,,0
Drew Jackson*,21,3,1,.750,4.02,12,0,2,0,0,0,15.2,16,7,7,0,9,1,13,0,0,0,69,1.596,9.2,0.0,5.2,7.5,1.44,,0
Bryan Johnson*,22,3,4,.429,2.20,20,0,11,0,0,4,32.2,26,15,8,1,17,4,27,0,0,5,144,1.316,7.2,0.3,4.7,7.4,1.59,,0
Michael Nix,22,1,0,1.000,0.00,5,0,4,0,0,0,6.0,1,0,0,0,2,0,11,0,0,0,21,0.500,1.5,0.0,3.0,16.5,5.50,,0
Jerry Oakes,23,0,0,,18.00,2,0,0,0,0,0,2.0,3,4,4,0,3,0,3,1,0,2,12,3.000,13.5,0.0,13.5,13.5,1.00,,0
Nate Pudewell,23,1,1,.500,12.15,3,1,0,0,0,0,6.2,13,10,9,2,0,0,3,0,0,0,32,1.950,17.6,2.7,0.0,4.1,,,0
Rudy Quinonez,21,1,0,1.000,2.60,24,0,20,0,0,10,27.2,17,11,8,5,8,1,40,0,0,5,109,0.904,5.5,1.6,2.6,13.0,5.00,,0
Jo-Jo Reyes*,20,3,0,1.000,3.53,9,8,0,0,0,0,43.1,37,18,17,3,6,0,27,0,1,2,170,0.992,7.7,0.6,1.2,5.6,4.50,,1
Glen Richards*,20,1,0,1.000,1.93,10,0,3,0,0,0,14.0,7,4,3,0,5,0,15,0,0,2,54,0.857,4.5,0.0,3.2,9.6,3.00,,0
Carlos Rivas*,20,4,1,.800,4.24,13,10,1,0,0,1,51.0,49,28,24,7,25,0,33,1,0,6,221,1.451,8.6,1.2,4.4,5.8,1.32,,0
Eduardo Rosario*,21,1,1,.500,3.38,11,2,0,0,0,0,29.1,33,13,11,1,20,0,26,2,2,7,136,1.807,10.1,0.3,6.1,8.0,1.30,,0
Steve Russell,21,1,1,.500,4.05,2,1,0,0,0,0,6.2,7,3,3,1,2,0,5,0,0,1,28,1.350,9.5,1.4,2.7,6.8,2.50,,0
Jose Santiago,23,0,0,,8.22,8,0,2,0,0,0,7.2,11,7,7,1,8,0,13,0,0,4,42,2.478,12.9,1.2,9.4,15.3,1.63,,0
Adam Stanley*,20,1,0,1.000,5.79,4,0,0,0,0,0,9.1,12,7,6,0,3,0,8,1,0,1,44,1.607,11.6,0.0,2.9,7.7,2.67,,0
Nick Tisone,21,4,1,.800,3.05,17,3,4,0,0,2,38.1,38,17,13,1,7,0,30,1,0,3,158,1.174,8.9,0.2,1.6,7.0,4.29,,0
Johnnie Wiggins*,22,1,1,.500,10.00,5,1,0,0,0,0,9.0,10,10,10,1,8,0,6,1,0,2,45,2.000,10.0,1.0,8.0,6.0,0.75,,0
23 Players,20.8,47,20,.701,3.45,67,67,67,0,4,22,600.2,526,284,230,40,230,10,514,20,5,62,2522,1.259,7.9,0.6,3.4,7.7,2.23,,0
