Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ryan Adams,19,34,156,133,24,34,8,1,2,7,2,2,19,32,.256,.361,.376,.737,50,1,3,1,0,1,,1
Brian Bent,20,16,62,53,9,15,2,0,0,6,0,0,4,11,.283,.350,.321,.671,17,1,2,2,1,0,,0
Paul Chmiel*,19,44,184,161,17,46,13,2,2,28,0,1,21,38,.286,.364,.429,.793,69,5,0,0,2,0,,0
Richard D Oleo*,20,46,203,169,24,36,9,1,3,21,6,1,30,53,.213,.328,.331,.660,56,1,0,2,2,0,,0
Andino Diaz,21,13,43,39,1,7,1,0,0,2,0,0,1,12,.179,.209,.205,.414,8,1,1,0,2,0,,0
Pedro Florimon#,19,33,150,120,23,40,6,1,1,8,7,6,28,29,.333,.456,.425,.881,51,0,0,1,1,0,,1
Franklin Gonzalez,20,45,185,171,20,41,10,0,3,14,0,1,9,51,.240,.290,.351,.640,60,3,3,2,0,0,,0
Tyler Henson,18,43,170,148,21,34,5,2,0,13,1,1,18,49,.230,.314,.291,.604,43,1,1,1,2,0,,0
Joey Howell,20,31,123,111,10,27,4,3,3,16,1,1,8,31,.243,.309,.414,.723,46,3,3,0,1,1,,0
Leonardo Huches,20,19,71,66,4,9,2,0,0,3,1,1,4,18,.136,.197,.167,.364,11,1,1,0,0,0,,0
Justin Johnson*,23,33,111,96,10,17,5,1,2,16,0,2,12,16,.177,.270,.313,.583,30,3,1,0,2,0,,0
Luis Lopez,18,36,134,122,15,27,4,0,4,16,2,0,8,44,.221,.271,.352,.623,43,2,1,1,2,0,,0
Anthony Martinez,22,47,190,168,20,51,13,0,1,19,0,0,18,24,.304,.368,.399,.767,67,5,1,0,3,0,,0
Joe Nowicki*,23,29,113,101,12,23,3,1,0,14,0,1,10,21,.228,.301,.277,.578,28,1,1,0,1,0,,0
Winter Polo#,21,33,104,97,15,22,2,2,2,11,3,1,4,26,.227,.272,.351,.622,34,3,2,1,0,1,,0
Kieron Pope,19,37,151,135,20,46,16,1,5,29,4,3,10,36,.341,.411,.585,.996,79,4,6,0,0,3,,0
Billy Rowell*,17,42,180,152,38,50,15,3,2,26,3,0,25,47,.329,.422,.507,.929,77,6,1,0,2,1,,0
Pedro Silveren,21,17,74,65,7,15,2,1,0,8,1,1,5,8,.231,.292,.292,.584,19,5,1,2,1,0,,0
Emile Thiel,19,10,38,31,3,3,1,0,0,2,0,0,7,15,.097,.263,.129,.392,4,0,0,0,0,0,,0
Leonel Yeme*,20,23,85,80,11,14,0,0,1,4,0,0,4,21,.175,.224,.213,.436,17,1,1,0,0,1,,0
20 Players,19.8,68,2527,2218,304,557,121,19,31,263,31,22,245,582,.251,.331,.365,.695,809,47,29,13,22,8,,0
