Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Allen Balmer*,22,30,81,65,11,15,4,0,0,8,1,1,14,7,.231,.383,.292,.675,19,5,2,0,0,0,,0
Julian Benavidez,24,15,60,47,7,16,3,0,4,18,0,0,10,8,.340,.433,.660,1.093,31,1,0,0,3,0,,0
Hector Borg#,21,20,72,68,7,15,3,2,0,13,2,4,3,9,.221,.254,.324,.577,22,3,0,1,0,0,,0
Emmanuel Cividanes*,21,29,118,97,26,30,5,1,0,14,5,1,20,11,.309,.427,.381,.809,37,1,0,1,0,1,,0
Tayler Creswell,19,47,200,165,35,37,7,2,0,19,16,2,21,43,.224,.342,.291,.633,48,1,10,1,3,0,,0
Robert Davis,22,8,19,18,5,9,4,0,0,5,0,0,1,1,.500,.526,.722,1.249,13,1,0,0,0,0,,0
Tomas de la Rosa,28,7,30,27,4,11,1,0,0,2,2,0,1,2,.407,.433,.444,.878,12,0,1,0,1,0,,1
Matt Downs,22,46,196,168,34,52,16,4,0,29,6,1,17,9,.310,.373,.452,.825,76,5,3,3,5,0,,1
Jose Flores#,18,34,140,128,19,37,1,0,1,21,4,1,7,14,.289,.331,.320,.651,41,5,2,1,2,0,,0
Rich Janeway*,24,43,172,148,19,48,12,3,2,39,5,3,15,15,.324,.381,.486,.867,72,1,1,4,4,0,,0
Juan Jean*,20,29,94,84,14,26,3,2,0,10,5,0,8,5,.310,.383,.393,.776,33,1,2,0,0,0,,0
Matt Klimas,18,20,55,46,8,16,2,0,0,4,3,0,4,7,.348,.426,.391,.817,18,2,3,1,1,0,,0
Tyler LaTorre*,23,7,21,21,1,3,0,0,0,0,0,0,0,6,.143,.143,.143,.286,3,1,0,0,0,0,,0
Jeremiah Luster,19,23,54,45,6,11,2,0,0,7,2,0,8,7,.244,.358,.289,.647,13,3,0,1,0,0,,0
Greg McCarthy,23,9,33,31,3,7,1,0,1,6,0,0,1,4,.226,.273,.355,.628,11,1,1,0,0,0,,0
Abraham Nunez#,29,6,21,16,6,6,1,1,1,4,1,0,4,2,.375,.524,.750,1.274,12,0,1,0,0,0,,1
Ariel Nunez,20,23,65,59,8,12,3,0,0,4,4,2,3,23,.203,.266,.254,.520,15,0,2,1,0,0,,0
Hector Perez,20,18,33,29,2,4,0,0,0,2,1,0,2,9,.138,.219,.138,.357,4,0,1,1,0,0,,0
Nestor Rojas,22,25,62,54,6,13,1,0,0,1,1,0,8,5,.241,.339,.259,.598,14,3,0,0,0,1,,0
Joe Roundy,22,38,144,127,16,31,9,2,5,17,4,3,7,26,.244,.313,.465,.777,59,3,7,0,3,0,,0
Marcus Sanders,20,10,40,33,7,4,1,0,0,3,4,0,7,11,.121,.275,.152,.427,5,0,0,0,0,0,,0
Elio Sarmiento#,20,31,93,81,13,23,2,1,2,10,0,1,5,14,.284,.370,.407,.777,33,2,6,1,0,0,,0
Sharlon Schoop,19,38,160,126,29,39,7,1,1,21,8,3,26,15,.310,.437,.405,.841,51,5,4,2,2,2,,0
James Simmons,20,42,145,126,26,35,9,1,1,9,2,2,16,33,.278,.361,.389,.750,49,1,1,1,1,0,,0
Sean VanElderen,23,29,99,85,12,18,4,1,0,10,4,1,8,29,.212,.296,.282,.578,24,4,3,1,2,0,,0
25 Players,21.0,55,2207,1894,324,518,101,21,18,276,80,25,216,315,.273,.358,.378,.736,715,49,50,20,27,4,,0
