Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jeremy Book,21,6,5,.545,5.33,27,16,1,0,0,0,103.0,110,70,61,9,32,0,67,11,6,6,458,1.379,9.6,0.8,2.8,5.9,2.09,0,1999,A,STL
Justin Brunette*,23,3,1,.750,1.81,38,0,12,0,0,2,44.2,34,9,9,2,16,1,44,1,1,2,181,1.119,6.9,0.4,3.2,8.9,2.75,1,1999,A,STL
Ryan Christenson,22,4,4,.500,5.32,29,8,2,0,0,0,89.2,101,63,53,9,42,0,84,5,0,5,410,1.595,10.1,0.9,4.2,8.4,2.00,0,1999,A,STL
Cristobal Correa,19,0,2,.000,10.35,5,5,0,0,0,0,20.0,26,24,23,4,14,0,15,0,1,3,99,2.000,11.7,1.8,6.3,6.8,1.07,0,1999,A,STL
Paul Fahs,21,1,0,1.000,0.00,2,0,1,0,0,0,2.1,3,0,0,0,0,0,2,0,0,0,10,1.286,11.6,0.0,0.0,7.7,,0,1999,A,STL
Brandon Folkers*,23,0,0,,4.50,5,0,5,0,0,0,6.0,6,3,3,0,3,0,5,0,0,0,27,1.500,9.0,0.0,4.5,7.5,1.67,0,1999,A,STL
Derek Gooden,24,3,2,.600,4.82,38,0,34,0,0,12,37.1,41,20,20,1,12,1,21,5,0,1,162,1.420,9.9,0.2,2.9,5.1,1.75,0,1999,A,STL
Kirk Griffin,24,3,4,.429,3.60,57,0,37,0,0,11,65.0,42,28,26,4,22,2,53,1,1,3,258,0.985,5.8,0.6,3.0,7.3,2.41,0,1999,A,STL
Jon Hand,23,3,3,.500,3.64,58,0,17,0,0,1,81.2,90,43,33,4,22,2,55,5,3,3,352,1.371,9.9,0.4,2.4,6.1,2.50,0,1999,A,STL
Travis Held,22,1,0,1.000,2.53,2,2,0,0,0,0,10.2,14,3,3,1,4,0,7,0,1,1,47,1.688,11.8,0.8,3.4,5.9,1.75,0,1999,A,STL
Jeremy Lambert,20,2,1,.667,8.91,21,0,1,0,0,0,34.1,48,36,34,5,27,0,27,2,0,3,175,2.184,12.6,1.3,7.1,7.1,1.00,0,1999,A,STL
Kevin Nykoluk,24,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,0,1999,A,STL
Scott Prather*,22,9,10,.474,3.85,27,27,0,0,0,0,147.1,134,81,63,10,77,0,132,11,0,5,642,1.432,8.2,0.6,4.7,8.1,1.71,0,1999,A,STL
Jose Rodriguez*,24,2,3,.400,3.31,15,0,2,0,0,0,16.1,14,7,6,1,8,0,15,0,0,0,74,1.347,7.7,0.6,4.4,8.3,1.88,1,1999,A,STL
Andy Shibilo,22,4,13,.235,5.11,27,24,0,2,0,0,135.2,157,105,77,10,41,0,96,14,2,6,621,1.459,10.4,0.7,2.7,6.4,2.34,0,1999,A,STL
Bud Smith*,19,4,1,.800,2.83,9,9,0,0,0,0,54.0,53,20,17,4,16,0,59,2,1,2,219,1.278,8.8,0.7,2.7,9.8,3.69,1,1999,A,STL
Steve Stemle,22,7,10,.412,5.47,28,28,0,0,0,0,148.0,177,104,90,11,67,0,113,6,0,12,688,1.649,10.8,0.7,4.1,6.9,1.69,1,1999,A,STL
Jeff Viles,23,3,5,.375,5.35,58,0,15,0,0,0,70.2,59,47,42,15,34,0,79,4,0,3,307,1.316,7.5,1.9,4.3,10.1,2.32,0,1999,A,STL
Les Walrond*,22,7,10,.412,5.70,21,20,0,0,0,0,109.0,115,77,69,12,59,0,78,3,0,6,489,1.596,9.5,1.0,4.9,6.4,1.32,1,1999,A,STL
Chad Yates,22,1,2,.333,2.59,22,0,9,0,0,0,24.1,16,8,7,2,14,0,26,0,2,4,103,1.233,5.9,0.7,5.2,9.6,1.86,0,1999,A,STL
