Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Wes Anderson,19,9,5,.643,3.21,23,23,0,2,1,0,137.1,111,55,49,8,51,0,134,5,0,4,565,1.180,7.3,0.5,3.3,8.8,2.63,0
Jorge Bautista,22,1,0,1.000,0.00,1,0,1,0,0,0,1.0,1,0,0,0,2,0,1,0,0,0,5,3.000,9.0,0.0,18.0,9.0,0.50,0
Scott Clackum,24,4,4,.500,3.30,47,1,29,0,0,10,71.0,82,32,26,0,14,1,53,1,0,4,306,1.352,10.4,0.0,1.8,6.7,3.79,0
Jorge Cordova,21,1,0,1.000,0.47,12,0,3,0,0,0,19.1,6,2,1,0,10,0,17,0,0,1,73,0.828,2.8,0.0,4.7,7.9,1.70,0
Brad Farizo,20,4,7,.364,5.27,34,12,9,0,0,1,112.2,143,81,66,10,37,0,80,4,2,7,509,1.598,11.4,0.8,3.0,6.4,2.16,0
Geoff Goetz*,20,5,3,.625,4.26,16,12,0,0,0,0,50.2,52,28,24,4,24,0,43,6,0,7,223,1.500,9.2,0.7,4.3,7.6,1.79,0
Ryan Harber*,22,3,5,.375,3.57,24,14,4,0,0,0,98.1,110,50,39,10,33,0,77,3,2,5,438,1.454,10.1,0.9,3.0,7.0,2.33,0
Hector Henriquez*,20,2,5,.286,7.59,14,10,1,0,0,0,53.1,65,47,45,4,40,0,31,4,2,3,255,1.969,11.0,0.7,6.8,5.2,0.78,0
Heath Kelly,23,0,1,.000,9.00,1,0,1,0,0,0,1.0,1,1,1,1,0,0,2,0,0,0,4,1.000,9.0,9.0,0.0,18.0,,0
Nelson Lara,20,3,2,.600,6.06,46,0,34,0,0,10,52.0,50,38,35,5,47,1,45,7,0,8,257,1.865,8.7,0.9,8.1,7.8,0.96,0
Jeff LaRoche*,21,1,4,.200,4.65,17,0,6,0,0,0,31.0,32,18,16,3,20,0,15,3,0,1,144,1.677,9.3,0.9,5.8,4.4,0.75,0
Phil Lowery*,22,1,0,1.000,1.80,1,1,0,0,0,0,5.0,5,1,1,0,0,0,3,0,0,0,19,1.000,9.0,0.0,0.0,5.4,,0
Chris Moore,20,3,0,1.000,2.15,25,0,7,0,0,2,46.0,41,12,11,1,23,0,52,8,1,3,198,1.391,8.0,0.2,4.5,10.2,2.26,0
Blaine Neal,21,4,2,.667,2.32,26,0,18,0,0,6,31.0,21,8,8,2,10,0,31,0,0,1,117,1.000,6.1,0.6,2.9,9.0,3.10,1
Dave Noyce*,22,7,3,.700,3.30,16,16,0,2,2,0,101.0,82,43,37,5,29,0,86,3,1,6,419,1.099,7.3,0.4,2.6,7.7,2.97,0
Kevin Olsen,22,5,2,.714,3.38,10,9,0,0,0,0,61.1,65,25,23,3,16,0,52,2,0,2,257,1.321,9.5,0.4,2.3,7.6,3.25,1
Matt Pidgeon,22,7,6,.538,4.95,40,7,8,0,0,0,100.0,126,59,55,6,36,2,64,8,1,3,447,1.620,11.3,0.5,3.2,5.8,1.78,0
Nate Robertson*,21,6,1,.857,2.29,8,8,0,1,1,0,51.0,42,14,13,1,12,0,33,0,0,0,197,1.059,7.4,0.2,2.1,5.8,2.75,1
John Seaman,22,1,2,.333,5.57,13,0,6,0,0,0,21.0,27,15,13,1,4,0,12,2,1,4,95,1.476,11.6,0.4,1.7,5.1,3.00,0
Joe Sergent*,20,2,1,.667,7.11,8,0,2,0,0,0,12.2,17,10,10,1,4,1,9,1,0,0,59,1.658,12.1,0.7,2.8,6.4,2.25,0
Drew Shields,20,1,0,1.000,5.48,14,0,2,0,0,0,23.0,30,14,14,3,9,0,20,3,0,2,110,1.696,11.7,1.2,3.5,7.8,2.22,0
Claudio Vargas,21,5,5,.500,3.88,19,19,0,1,0,0,99.2,97,47,43,8,41,0,88,0,2,2,426,1.385,8.8,0.7,3.7,7.9,2.15,1
Matt Ward*,21,3,1,.750,5.06,5,5,0,0,0,0,26.2,41,17,15,6,4,0,7,0,0,0,118,1.688,13.8,2.0,1.4,2.4,1.75,0
