Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Miguel Montero*,27,140,553,493,65,139,36,1,18,86,1,1,47,97,.282,.351,.469,.820,121,231,14,8,1,4,10,1
1B,Juan Miranda*,28,65,202,174,18,37,8,2,7,23,0,1,23,48,.213,.315,.402,.717,94,70,1,3,2,0,1,1
2B,Kelly Johnson*,29,114,481,430,59,90,23,5,18,49,13,3,44,132,.209,.287,.412,.699,88,177,3,3,4,0,2,1
SS,Stephen Drew*,28,86,354,321,44,81,21,5,5,45,4,4,30,74,.252,.317,.396,.713,93,127,3,1,1,1,0,1
3B,Ryan Roberts,30,143,555,482,86,120,25,2,19,65,18,9,66,98,.249,.341,.427,.768,108,206,6,2,3,2,2,1
LF,Gerardo Parra*,24,141,493,445,55,130,20,8,8,46,15,1,43,82,.292,.357,.427,.784,113,190,8,3,0,2,16,1
CF,Chris Young,27,156,659,567,89,134,38,3,20,71,22,9,80,139,.236,.331,.420,.751,103,238,3,4,1,7,4,1
RF,Justin Upton,23,159,674,592,105,171,39,5,31,88,21,9,59,126,.289,.369,.529,.898,141,313,8,19,0,4,9,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Willie Bloomquist,33,97,381,350,44,93,10,2,4,26,20,10,23,51,.266,.317,.340,.657,79,119,3,4,2,2,3,1
1B,Xavier Nady,32,82,223,206,26,51,11,0,4,35,2,0,10,46,.248,.287,.359,.646,75,74,4,3,0,4,1,1
1B,Paul Goldschmidt,23,48,177,156,28,39,9,1,8,26,4,0,20,53,.250,.333,.474,.808,117,74,4,0,0,1,0,1
2B,Aaron Hill,29,33,142,124,23,39,12,2,2,16,5,4,12,19,.315,.386,.492,.878,137,61,2,3,2,1,0,1
3B,Melvin Mora,39,42,135,127,5,29,6,0,0,16,0,1,2,24,.228,.244,.276,.520,41,35,5,2,0,4,1,1
3B,Sean Burroughs*,30,78,115,110,8,30,4,0,1,8,1,0,3,15,.273,.289,.336,.626,70,37,4,0,1,1,0,1
C,Henry Blanco,39,37,112,100,12,25,3,1,8,12,0,1,12,21,.250,.330,.540,.870,132,54,2,0,0,0,1,1
OF,Collin Cowgill,25,36,100,92,8,22,3,0,1,9,4,2,8,28,.239,.300,.304,.604,65,28,0,0,0,0,1,1
1B,Russell Branyan*,35,31,69,62,4,13,5,0,1,2,0,0,7,20,.210,.290,.339,.629,71,21,0,0,0,0,0,1
SS,John McDonald,36,19,63,59,2,10,2,0,0,2,0,0,4,9,.169,.222,.203,.426,17,12,0,0,0,0,0,1
3B,Geoff Blum#,38,23,55,49,8,11,3,0,2,10,0,0,5,9,.224,.309,.408,.717,93,20,2,1,0,0,1,1
1B,Lyle Overbay*,34,18,49,42,3,12,4,0,1,10,1,0,6,11,.286,.388,.452,.840,128,19,1,1,0,0,1,1
DH,Wily Mo Pena,29,17,46,46,7,9,0,0,5,7,0,0,0,19,.196,.196,.522,.717,87,24,1,0,0,0,0,1
IF,Cody Ransom,35,12,37,33,3,5,2,0,1,4,1,0,3,9,.152,.243,.303,.546,48,10,3,1,0,0,0,1
1B,Brandon Allen*,25,11,37,29,5,5,0,0,3,7,1,0,7,13,.172,.351,.483,.834,125,14,0,1,0,0,2,1
SS,Josh Wilson,30,6,10,10,3,2,1,0,0,1,0,0,0,1,.200,.200,.300,.500,34,3,0,0,0,0,0,1
OF,Cole Gillespie,27,5,7,6,2,2,0,0,1,4,0,0,1,1,.333,.429,.833,1.262,234,5,0,0,0,0,0,1
LF,Robby Hammock,34,2,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Daniel Hudson,24,32,79,65,5,18,3,0,1,14,0,0,3,21,.277,.309,.369,.678,84,24,2,0,11,0,0,1
P,Ian Kennedy,26,32,75,61,3,8,3,0,0,4,0,0,4,24,.131,.197,.180,.377,4,11,0,1,9,0,0,1
P,Joe Saunders*,30,30,67,61,2,12,1,0,0,4,0,0,2,15,.197,.222,.213,.435,19,13,1,0,4,0,0,1
P,Josh Collmenter,25,29,47,40,2,6,0,0,0,1,0,0,2,16,.150,.209,.150,.359,0,6,0,1,4,0,0,1
P,Zach Duke*,28,20,23,20,3,6,0,0,2,6,0,0,1,7,.300,.333,.600,.933,148,12,0,0,2,0,0,1
P,Micah Owings,28,31,19,19,2,4,0,0,0,1,0,0,0,8,.211,.211,.211,.421,15,4,0,0,0,0,0,1
P,Armando Galarraga,29,8,16,15,0,0,0,0,0,1,0,0,0,7,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Wade Miley*,24,8,16,13,1,1,0,0,0,1,0,0,2,2,.077,.200,.077,.277,-21,1,0,0,1,0,0,1
P,Barry Enright,25,8,15,12,1,2,0,0,1,2,0,0,2,2,.167,.286,.417,.702,88,5,2,0,1,0,0,1
P,Jason Marquis*,32,3,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jarrod Parker,22,1,2,2,0,1,1,0,0,0,0,0,0,1,.500,.500,1.000,1.500,296,2,0,0,0,0,0,1
P,Aaron Heilman,32,28,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Kam Mickolio,27,6,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Alberto Castillo*,35,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Sam Demel,25,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,David Hernandez,26,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Yhency Brazoban,31,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Zach Kroenke,27,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bryan Shaw#,23,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,J.J. Putz,34,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,J.C. Gutierrez,27,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Joe Paterson,25,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brad Ziegler,31,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Esmerling Vasquez,27,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ryan Cook,24,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,28.3,162,6096,5421,731,1357,293,37,172,702,133,55,531,1249,.250,.322,.413,.736,99,2240,82,61,50,33,55,1
,Rank in 16 NL teams,,,,14,4,11,4,5,4,,2,16,7,11,10,7,3,4,,5,,3,,14,,1
,Non-Pitcher Totals,28.4,162,5731,5107,712,1299,285,37,168,668,133,55,515,1145,.254,.328,.423,.751,103,2162,77,59,17,33,55,1
,Pitcher Totals,26.4,162,365,314,19,58,8,0,4,34,0,0,16,104,.185,.229,.248,.477,30,78,5,2,33,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
