Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Matt Wieters#,25,139,551,500,72,131,28,0,22,68,1,0,48,84,.262,.328,.450,.778,110,225,16,2,0,1,3,1
1B,Derrek Lee,35,85,364,334,39,82,15,1,12,41,2,1,25,83,.246,.302,.404,.706,91,135,13,3,0,2,2,1
2B,Robert Andino,27,139,511,457,63,120,22,0,5,36,13,3,41,83,.263,.327,.344,.670,84,157,14,3,9,1,0,1
SS,J.J. Hardy,28,129,567,527,76,142,27,0,30,80,0,0,31,92,.269,.310,.491,.801,114,259,10,2,2,5,3,1
3B,Mark Reynolds,27,155,620,534,84,118,27,1,37,86,6,4,75,196,.221,.323,.483,.806,116,258,11,7,0,4,2,1
LF,Nolan Reimold,27,87,305,267,40,66,10,3,13,45,7,2,28,57,.247,.328,.453,.781,111,121,4,6,0,4,1,1
CF,Adam Jones,25,151,618,567,68,159,26,2,25,83,12,4,29,113,.280,.319,.466,.785,111,264,16,9,1,12,2,1
RF,Nick Markakis*,27,160,716,641,72,182,31,1,15,73,12,3,62,75,.284,.351,.406,.756,106,260,16,7,0,6,6,1
DH,Vladimir Guerrero,36,145,590,562,60,163,30,1,13,63,2,2,17,56,.290,.317,.416,.733,98,234,23,7,0,4,3,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
LF,Luke Scott*,33,64,236,209,24,46,11,0,9,22,1,1,24,54,.220,.301,.402,.703,90,84,2,1,0,2,1,1
2B,Brian Roberts#,33,39,178,163,18,36,7,1,3,19,6,1,12,21,.221,.273,.331,.604,64,54,4,0,2,1,0,1
LF,Felix Pie*,26,85,175,164,15,36,8,1,0,7,3,2,10,32,.220,.264,.280,.545,49,46,0,0,1,0,0,1
CI,Chris Davis*,25,31,129,123,16,34,9,0,2,13,1,0,6,39,.276,.310,.398,.708,92,49,2,0,0,0,1,1
2B,Ryan Adams,24,29,96,89,9,25,4,0,0,7,0,0,6,25,.281,.333,.326,.659,81,29,7,1,0,0,0,1
C,Craig Tatum,28,31,96,87,7,17,3,0,0,7,1,0,6,21,.195,.245,.230,.475,31,20,7,0,2,1,0,1
OF,Matt Angle*,25,31,95,79,12,14,4,0,1,7,11,1,12,13,.177,.293,.266,.559,55,21,0,1,3,0,0,1
UT,Jake Fox,28,27,67,61,8,15,4,1,2,6,0,0,4,8,.246,.313,.443,.756,104,27,4,2,0,0,0,1
2B,Blake Davis*,27,25,65,59,6,15,3,1,1,6,1,1,6,13,.254,.323,.390,.713,94,23,1,0,0,0,0,1
3B,Josh Bell#,24,26,65,61,6,10,0,0,0,6,0,0,4,25,.164,.215,.164,.379,6,10,1,0,0,0,0,1
MI,Cesar Izturis#,31,18,33,30,4,6,0,0,0,1,0,0,2,10,.200,.250,.200,.450,25,6,0,0,1,0,0,1
OF,Kyle Hudson*,24,14,29,28,3,4,0,0,0,2,2,0,0,6,.143,.143,.143,.286,-21,4,3,0,1,0,0,1
1B,Brandon Snyder,24,6,17,13,2,3,1,0,0,1,0,0,3,4,.231,.412,.308,.719,101,4,0,1,0,0,0,1
SS,Pedro Florimon#,24,4,10,8,1,1,1,0,0,2,0,0,1,6,.125,.222,.250,.472,29,2,0,0,1,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Zack Britton*,23,3,8,8,3,5,1,0,1,2,0,0,0,1,.625,.625,1.125,1.750,365,9,0,0,0,0,0,1
P,Jake Arrieta,25,2,5,4,0,1,0,0,0,1,0,0,0,1,.250,.250,.250,.500,37,1,0,0,1,0,0,1
P,Jeremy Guthrie,32,3,5,5,0,1,1,0,0,0,0,0,0,2,.200,.200,.400,.600,58,2,0,0,0,0,0,1
P,Chris Jakubauskas*,32,2,3,3,0,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,266,2,0,0,0,0,0,1
P,Brian Matusz*,24,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jim Johnson,28,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Pedro Viola,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brad Bergesen*,25,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Clay Rapada,30,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jo-Jo Reyes*,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kevin Gregg,33,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Koji Uehara,36,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jason Berken,27,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Gonzalez,33,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mark Hendrickson*,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Tommy Hunter,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jeremy Accardo,29,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Josh Rupe,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Alfredo Simon,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mitch Atkins,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chris Tillman,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Willie Eyre,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rick van den Hurk,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Pedro Strop,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Zach Phillips*,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mark Worrell,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
