Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Nick Hundley,27,82,308,281,34,81,16,5,9,29,1,1,22,74,.288,.347,.477,.824,132,134,3,4,0,1,3,1
1B,Jesus Guzman,27,76,271,247,33,77,22,2,5,44,9,2,22,43,.312,.369,.478,.847,139,118,6,1,0,1,2,1
2B,Orlando Hudson#,33,119,454,398,54,98,15,3,7,43,19,3,49,84,.246,.329,.352,.681,94,140,5,2,1,4,6,1
SS,Jason Bartlett,31,139,618,554,61,136,22,3,2,40,23,10,48,98,.245,.308,.307,.615,76,170,13,5,5,6,0,1
3B,Chase Headley#,27,113,439,381,43,110,28,1,4,44,13,2,52,92,.289,.374,.399,.773,120,152,6,2,1,3,8,1
LF,Ryan Ludwick,32,101,425,378,42,90,18,0,11,64,1,1,32,87,.238,.301,.373,.674,90,141,8,4,1,5,1,1
CF,Cameron Maybin,24,137,568,516,82,136,24,8,9,40,40,8,44,125,.264,.323,.393,.716,103,203,6,2,4,2,2,1
RF,Will Venable*,28,121,411,370,49,91,14,7,9,44,26,3,31,92,.246,.310,.395,.704,99,146,2,5,1,4,4,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
RF,Chris Denorfia,30,111,340,307,38,85,13,2,5,19,11,6,28,49,.277,.337,.381,.718,104,117,10,1,2,2,1,1
MI,Alberto Gonzalez,28,102,267,247,18,53,10,2,1,32,1,2,13,37,.215,.256,.283,.539,53,70,5,2,1,4,3,1
1B,Brad Hawpe*,32,62,216,195,19,45,10,0,4,19,0,0,19,68,.231,.301,.344,.645,83,67,7,1,0,1,2,1
C,Rob Johnson,28,67,199,179,9,34,6,1,3,16,3,0,14,58,.190,.259,.285,.544,55,51,3,3,2,1,1,1
LF,Kyle Blanks,24,55,190,170,21,39,7,1,7,26,2,0,16,51,.229,.300,.406,.706,99,69,3,2,0,2,0,1
IF,Logan Forsythe,24,62,169,150,12,32,9,1,0,12,3,1,12,33,.213,.281,.287,.568,62,43,3,3,2,2,3,1
1B,Jorge Cantu,29,57,155,144,8,28,4,0,3,16,0,0,7,28,.194,.232,.285,.517,46,41,6,1,0,3,1,1
1B,Anthony Rizzo*,21,49,153,128,9,18,8,1,1,9,2,1,21,46,.141,.281,.242,.523,51,31,2,4,0,0,1,1
UT,Eric Patterson*,28,47,104,89,8,16,2,1,2,8,8,2,12,22,.180,.272,.292,.564,61,26,1,0,0,2,0,1
OF,Aaron Cunningham,25,52,101,90,12,16,6,1,3,9,1,0,9,17,.178,.257,.367,.624,75,33,2,1,0,1,0,1
C,Kyle Phillips*,27,36,85,76,9,13,3,0,2,10,0,0,8,19,.171,.259,.289,.548,56,22,2,1,0,0,1,1
C,Luis Martinez,26,22,68,59,7,12,1,1,1,10,1,0,8,14,.203,.309,.305,.614,76,18,0,1,0,0,2,1
UT,Andy Parrino#,25,24,55,44,3,8,1,0,0,4,1,0,9,17,.182,.327,.205,.532,56,9,1,1,0,1,1,1
UT,James Darnell,24,18,52,45,2,10,2,0,1,7,1,0,5,7,.222,.294,.333,.627,78,15,6,0,1,1,0,1
RF,Jeremy Hermida*,27,20,48,40,3,9,2,1,1,6,0,0,7,19,.225,.354,.400,.754,114,16,0,1,0,0,0,1
OF,Blake Tekotte*,24,19,40,34,1,6,1,1,0,1,2,1,4,21,.176,.263,.265,.528,51,9,0,0,2,0,0,1
SS,Everth Cabrera#,24,2,9,8,1,1,0,0,0,0,2,0,1,3,.125,.222,.125,.347,2,1,0,0,0,0,0,1
CF,Cedric Hunter*,23,6,5,4,1,1,0,0,0,0,0,1,1,0,.250,.400,.250,.650,90,1,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Tim Stauffer,29,31,63,54,2,8,0,0,0,6,0,0,1,19,.148,.161,.148,.309,-11,8,1,0,7,1,0,1
P,Mat Latos,23,29,63,56,3,4,1,0,1,1,0,0,1,28,.071,.103,.143,.246,-31,8,3,1,5,0,0,1
P,Aaron Harang,33,28,62,56,3,5,1,0,0,1,0,0,0,23,.089,.089,.107,.196,-44,6,0,0,6,0,0,1
P,Cory Luebke,26,44,36,33,3,7,0,0,0,0,0,0,2,16,.212,.257,.212,.469,35,7,0,0,1,0,0,1
P,Dustin Moseley,29,18,36,29,0,4,0,0,0,0,0,0,1,11,.138,.167,.138,.305,-12,4,0,0,6,0,0,1
P,Clayton Richard*,27,18,32,28,0,3,1,0,0,2,0,0,1,12,.107,.138,.143,.281,-20,4,1,0,3,0,0,1
P,Wade LeBlanc*,26,13,26,22,3,8,0,0,0,1,0,0,1,4,.364,.391,.364,.755,117,8,0,0,3,0,0,1
P,Anthony Bass,23,26,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Pat Neshek#,30,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jeff Fulchino,31,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Joe Thatcher*,29,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Josh Spence*,23,39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Sam Deduno,27,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Heath Bell,33,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chad Qualls,32,73,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Erik Hamren,24,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Drew Carpenter,26,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Adams,32,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brad Brach,25,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ernesto Frieri,25,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Luke Gregerson*,27,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Evan Scribner,25,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,28.2,162,6074,5417,593,1284,247,42,91,563,170,44,501,1320,.237,.305,.349,.653,85,1888,105,48,55,47,42,1
,Rank in 16 NL teams,,,,16,15,16,14,1,16,,1,11,9,15,16,15,16,16,,16,,11,,2,,1
,Non-Pitcher Totals,28.2,162,5750,5134,579,1245,244,42,90,552,170,44,494,1204,.243,.312,.359,.671,90,1843,100,47,23,46,42,1
,Pitcher Totals,27.6,162,324,283,14,39,3,0,1,11,0,0,7,116,.138,.161,.159,.320,-9,45,5,1,32,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
