Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Josh Thole*,24,114,386,340,22,91,17,0,3,40,0,2,38,47,.268,.345,.344,.690,94,117,8,4,1,3,6,1
1B,Daniel Murphy*,26,109,423,391,49,125,28,2,6,49,5,5,24,42,.320,.362,.448,.809,126,175,14,3,3,2,2,1
2B,Justin Turner,26,117,487,435,49,113,30,0,4,51,7,2,39,59,.260,.334,.356,.690,94,155,9,10,2,1,2,1
SS,Jose Reyes#,28,126,586,537,101,181,31,16,7,44,39,7,43,41,.337,.384,.493,.877,144,265,5,0,2,4,9,1
3B,David Wright,28,102,447,389,60,99,23,1,14,61,13,2,52,97,.254,.345,.427,.771,115,166,5,3,0,3,4,1
LF,Jason Bay,32,123,509,444,59,109,19,1,12,57,11,1,56,109,.245,.329,.374,.703,97,166,8,2,1,6,3,1
CF,Angel Pagan#,29,123,532,478,68,125,24,4,7,56,32,7,44,62,.262,.322,.372,.694,94,178,4,1,4,5,4,1
RF,Carlos Beltran#,34,98,419,353,61,102,30,2,15,66,3,0,60,61,.289,.391,.513,.904,151,181,9,2,0,4,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,Ruben Tejada,21,96,376,328,31,93,15,1,0,36,5,1,35,50,.284,.360,.335,.696,97,110,6,6,4,3,3,1
UT,Lucas Duda*,25,100,347,301,38,88,21,3,10,50,1,0,33,57,.292,.370,.482,.852,137,145,5,7,1,5,3,1
LF,Willie Harris*,33,126,283,240,36,59,11,0,2,23,5,4,36,62,.246,.351,.317,.668,89,76,6,4,1,2,3,1
C,Ronny Paulino,30,78,248,228,19,61,13,0,2,19,0,0,15,38,.268,.312,.351,.663,86,80,9,1,1,3,3,1
CF,Jason Pridie*,27,101,236,208,28,48,11,3,4,20,7,1,24,64,.231,.309,.370,.679,90,77,2,0,3,1,2,1
1B,Nick Evans,25,59,194,176,26,45,10,2,4,25,0,1,15,48,.256,.314,.403,.718,100,71,6,1,0,2,0,1
1B,Ike Davis*,24,36,149,129,20,39,8,1,7,25,0,0,17,31,.302,.383,.543,.925,156,70,5,1,0,2,3,1
OF,Scott Hairston,31,79,145,132,20,31,8,1,7,24,1,1,11,34,.235,.303,.470,.773,113,62,2,2,0,0,2,1
C,Mike Nickeas,28,21,59,53,4,10,1,0,1,6,0,1,4,11,.189,.246,.264,.510,43,14,1,0,2,0,0,1
2B,Brad Emaus,25,14,42,37,2,6,0,0,0,1,0,0,4,9,.162,.262,.162,.424,23,6,3,1,0,0,1,1
OF,Mike Baxter*,26,22,40,34,6,8,2,1,1,4,0,0,5,9,.235,.350,.441,.791,120,15,1,1,0,0,0,1
CI,Josh Satin,26,15,27,25,3,5,1,0,0,2,0,0,1,11,.200,.259,.240,.499,41,6,1,1,0,0,0,1
2B,Chin-lung Hu,27,22,23,20,2,1,0,0,0,1,1,0,1,11,.050,.091,.050,.141,-59,1,0,0,1,1,0,1
OF,Fernando Martinez*,22,11,23,22,3,5,2,0,1,2,0,0,1,7,.227,.261,.455,.715,96,10,0,0,0,0,0,1
1B,Val Pascucci,32,10,11,11,1,3,0,0,1,2,0,0,0,3,.273,.273,.545,.818,123,6,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,R.A. Dickey,36,31,69,59,0,8,0,0,0,2,0,0,1,11,.136,.150,.136,.286,-19,8,1,0,9,0,0,1
P,Mike Pelfrey,27,31,63,55,1,6,2,0,0,4,0,0,4,14,.109,.169,.145,.315,-10,8,0,0,4,0,0,1
P,Chris Capuano*,32,34,62,56,2,4,2,0,0,0,0,0,0,33,.071,.071,.107,.179,-51,6,1,0,6,0,0,1
P,Jon Niese*,24,28,60,49,1,3,0,1,0,0,0,0,4,33,.061,.132,.102,.234,-33,5,0,0,7,0,0,1
P,Dillon Gee,25,29,58,46,3,5,0,0,0,4,0,0,2,22,.109,.160,.109,.269,-23,5,1,1,8,1,0,1
P,Chris Young,32,4,11,9,1,3,0,0,0,2,0,0,0,4,.333,.333,.333,.667,88,3,0,0,2,0,0,1
P,Miguel Batista,40,9,8,6,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Chris Schwinden,24,4,7,6,1,1,0,0,0,0,0,0,1,2,.167,.286,.167,.452,31,1,0,0,0,0,0,1
P,Taylor Buchholz,29,22,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Francisco Rodriguez,29,39,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,D.J. Carrasco,34,38,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
P,Josh Stinson,23,14,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
P,Pat Misch,29,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Danny Herrera*,26,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Manny Acosta,30,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bobby Parnell,26,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike O'Connor*,30,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Dale Thayer,30,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Tim Byrdak*,37,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jason Isringhausen,38,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Pedro Beato,24,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ryota Igarashi,32,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Blaine Boyer,29,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,27.9,162,6335,5600,718,1477,309,39,108,676,130,35,571,1085,.264,.335,.391,.725,103,2188,112,51,65,48,56,1
,Rank in 16 NL teams,,,,2,6,2,1,3,13,,3,5,1,4,2,2,8,6,,8,,9,,1,,1
,Non-Pitcher Totals,27.9,162,5992,5311,708,1447,305,38,108,664,130,35,558,963,.272,.344,.405,.750,110,2152,109,50,26,47,56,1
,Pitcher Totals,29.2,162,343,289,10,30,4,1,0,12,0,0,13,122,.104,.145,.125,.269,-23,36,3,1,39,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
