Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Wilson Ramos,23,113,435,389,48,104,22,1,15,52,0,2,38,76,.267,.334,.445,.779,113,173,19,2,4,2,8,1
1B,Mike Morse,29,146,575,522,73,158,36,0,31,95,2,3,36,126,.303,.360,.550,.910,147,287,9,13,0,4,5,1
2B,Danny Espinosa#,24,158,658,573,72,135,29,5,21,66,17,6,57,166,.236,.323,.414,.737,102,237,6,19,5,4,4,1
SS,Ian Desmond,25,154,639,584,65,148,27,5,8,49,25,10,35,139,.253,.298,.358,.656,80,209,9,4,11,5,2,1
3B,Ryan Zimmerman,26,101,440,395,52,114,21,2,12,49,3,1,41,73,.289,.355,.443,.798,118,175,14,1,0,3,4,1
LF,Laynce Nix*,30,124,351,324,38,81,15,1,16,44,2,2,23,82,.250,.299,.451,.750,103,146,1,1,0,3,2,1
CF,Rick Ankiel*,31,122,415,380,46,91,20,0,9,37,10,3,29,96,.239,.296,.363,.659,81,138,7,2,3,1,1,1
RF,Jayson Werth,32,150,649,561,69,130,26,1,20,58,19,3,74,160,.232,.330,.389,.718,97,218,10,10,0,4,5,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Roger Bernadina*,27,91,337,309,40,75,12,2,7,27,17,3,22,63,.243,.301,.362,.664,82,112,7,4,2,0,1,1
3B,Jerry Hairston,35,75,238,213,25,57,11,1,4,24,2,2,22,30,.268,.342,.385,.727,100,82,3,2,1,0,1,1
1B,Adam LaRoche*,31,43,177,151,15,26,4,0,3,15,1,0,25,37,.172,.288,.258,.546,52,39,2,0,0,1,0,1
IF,Alex Cora*,35,91,172,156,12,35,6,1,0,6,2,0,12,23,.224,.287,.276,.562,56,43,4,2,1,1,0,1
C,Ivan Rodriguez,39,44,137,124,14,27,7,0,2,19,0,0,10,28,.218,.281,.323,.604,66,40,6,1,2,0,2,1
1B,Chris Marrero,22,31,117,109,6,27,5,0,0,10,0,0,4,27,.248,.274,.294,.567,57,32,1,1,0,3,0,1
LF,Jonny Gomes,30,43,107,93,11,19,4,1,3,12,2,0,10,31,.204,.299,.366,.665,82,34,1,3,0,1,0,1
UT,Brian Bixler,28,79,94,83,9,17,1,2,0,2,4,3,7,19,.205,.267,.265,.532,47,22,1,0,4,0,3,1
C,Jesus Flores,26,30,91,86,5,18,6,0,1,2,0,0,5,27,.209,.253,.314,.567,55,27,1,0,0,0,2,1
DH,Matt Stairs*,43,56,74,65,4,10,1,0,0,2,0,0,9,23,.154,.257,.169,.426,21,11,1,0,0,0,0,1
IF,Steve Lombardozzi#,22,13,32,31,3,6,1,0,0,1,0,0,1,4,.194,.219,.226,.445,23,7,0,0,0,0,0,1
 ,Corey Brown*,25,3,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,John Lannan*,26,31,65,57,3,5,0,0,1,5,0,0,3,24,.088,.133,.140,.274,-24,8,0,0,5,0,0,1
P,Liván Hernández,36,30,61,46,3,10,1,0,0,7,0,0,0,2,.217,.217,.239,.457,26,11,0,0,15,0,0,1
P,Jordan Zimmermann,25,26,56,43,1,9,1,0,0,3,0,0,2,12,.209,.244,.233,.477,33,10,0,0,11,0,0,1
P,Jason Marquis*,32,23,45,42,3,8,1,0,0,3,0,0,0,13,.190,.190,.214,.405,11,9,0,0,3,0,0,1
P,Tom Gorzelanny*,28,29,33,28,2,3,0,0,0,1,0,0,2,13,.107,.167,.107,.274,-22,3,0,0,3,0,0,1
P,Ross Detwiler,25,15,22,19,0,2,0,0,0,1,0,0,0,3,.105,.105,.105,.211,-42,2,0,0,3,0,0,1
P,Chien-Ming Wang,31,11,20,19,0,1,0,0,0,1,0,0,1,10,.053,.100,.053,.153,-56,1,0,0,0,0,0,1
P,Tommy Milone*,24,5,10,6,1,1,0,0,1,3,0,0,0,1,.167,.167,.667,.833,116,4,0,0,4,0,0,1
P,Yunesky Maya,29,10,9,8,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,1,0,1,0,0,1
P,Stephen Strasburg,22,5,8,6,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Collin Balester,25,21,5,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Brad Peacock,23,3,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Tyler Clippard,26,68,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Cole Kimball,25,11,2,1,1,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,53,0,0,0,0,0,0,1
P,Sean Burnett*,28,66,2,1,1,1,0,0,0,0,0,0,1,0,1.000,1.000,1.000,2.000,454,1,0,0,0,0,0,1
P,Henry Rodriguez,24,55,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Craig Stammen,27,7,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,177,1,0,0,0,0,0,1
P,Atahualpa Severino*,26,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Todd Coffey,30,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Doug Slaten*,31,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Drew Storen#,23,71,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ryan Mattheus,27,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chad Gaudin,28,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Broderick,24,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,28.5,161,6090,5441,624,1319,257,22,154,594,106,38,470,1323,.242,.309,.383,.691,89,2082,103,65,82,32,40,1
,Rank in 16 NL teams,,,,12,12,15,13,13,7,,8,6,13,16,14,12,11,12,,12,,1,,15,,1
,Non-Pitcher Totals,28.5,161,5741,5151,607,1278,254,22,152,570,106,38,460,1232,.248,.316,.394,.710,95,2032,102,65,33,32,40,1
,Pitcher Totals,28.6,161,349,290,17,41,3,0,2,24,0,0,10,91,.141,.170,.172,.342,-5,50,1,0,49,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
