Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Raul Alcantara,24,0,0,,0.00,4,2,0,0,0,0,5.1,2,0,0,0,1,0,7,0,0,0,18,0.563,3.4,0.0,1.7,11.8,7.00,1,2017,Rookie,OAK
Osvaldo Berrios,17,2,3,.400,8.00,13,7,0,0,0,0,27.0,39,27,24,2,8,0,25,1,1,4,129,1.741,13.0,0.7,2.7,8.3,3.13,0,2017,Rookie,OAK
Ty Damron*,22,0,2,.000,9.00,3,0,0,0,0,0,4.0,9,4,4,0,1,0,6,0,0,1,23,2.500,20.3,0.0,2.3,13.5,6.00,0,2017,Rookie,OAK
Michael Danielak,23,0,0,,13.50,1,1,0,0,0,0,0.2,4,3,1,0,0,0,1,0,0,0,7,6.000,54.0,0.0,0.0,13.5,,0,2017,Rookie,OAK
Heath Donica,23,2,1,.667,5.79,13,1,2,0,0,0,23.1,26,17,15,1,5,1,35,2,0,4,107,1.329,10.0,0.4,1.9,13.5,7.00,0,2017,Rookie,OAK
Kevin Duchene*,23,0,1,.000,5.40,2,2,0,0,0,0,5.0,2,3,3,0,5,0,4,0,0,2,21,1.400,3.6,0.0,9.0,7.2,0.80,0,2017,Rookie,OAK
Ryan Dull,27,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1,2017,Rookie,OAK
Parker Dunshee,22,0,0,,13.50,1,0,0,0,0,0,2.0,5,3,3,1,0,0,3,0,1,0,11,2.500,22.5,4.5,0.0,13.5,,0,2017,Rookie,OAK
Caleb Evans,22,0,1,.000,2.61,13,0,8,0,0,2,20.2,18,6,6,1,9,0,25,1,0,6,85,1.306,7.8,0.4,3.9,10.9,2.78,0,2017,Rookie,OAK
Josh Falk,22,0,3,.000,6.91,9,4,0,0,0,0,14.1,18,13,11,1,5,0,10,1,0,3,64,1.605,11.3,0.6,3.1,6.3,2.00,0,2017,Rookie,OAK
Jhenderson Hurtado*,21,3,0,1.000,2.35,10,1,2,0,0,1,30.2,28,12,8,0,13,0,29,3,0,5,134,1.337,8.2,0.0,3.8,8.5,2.23,0,2017,Rookie,OAK
Malik Jones,21,0,0,,3.60,2,0,0,0,0,0,5.0,2,2,2,0,0,0,4,1,0,2,18,0.400,3.6,0.0,0.0,7.2,,0,2017,Rookie,OAK
Rafael Kelly,20,1,2,.333,2.38,6,2,2,0,0,0,22.2,20,9,6,1,2,0,23,0,0,2,87,0.971,7.9,0.4,0.8,9.1,11.50,0,2017,Rookie,OAK
Zack Kelly,22,1,0,1.000,3.77,13,0,1,0,0,1,28.2,28,16,12,1,6,0,23,1,1,2,120,1.186,8.8,0.3,1.9,7.2,3.83,0,2017,Rookie,OAK
