Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Carlos Acevedo,22,0,0,,1.13,3,3,0,0,0,0,8.0,4,1,1,0,0,0,7,0,0,0,28,0.500,4.5,0.0,0.0,7.9,,0
Sean Adler*,23,3,0,1.000,3.31,10,0,6,0,0,0,16.1,17,10,6,0,5,0,17,0,0,2,73,1.347,9.4,0.0,2.8,9.4,3.40,0
Tomas Alastre,19,3,1,.750,2.55,9,6,1,0,0,0,42.1,29,15,12,3,14,0,43,1,0,5,168,1.016,6.2,0.6,3.0,9.1,3.07,0
Joan Baez,22,2,0,1.000,1.47,4,3,0,0,0,0,18.1,9,4,3,0,5,0,23,2,0,2,69,0.764,4.4,0.0,2.5,11.3,4.60,0
Jared Brasher,22,0,0,,0.00,1,0,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,3,1.000,0.0,0.0,9.0,0.0,0.00,0
Daniel Butler,22,1,1,.500,2.70,6,0,2,0,0,1,10.0,6,3,3,1,1,0,6,0,0,0,36,0.700,5.4,0.9,0.9,5.4,6.00,0
Gilberto Chu*,19,1,1,.500,2.84,9,0,4,0,0,0,19.0,19,7,6,1,5,1,24,1,0,0,86,1.263,9.0,0.5,2.4,11.4,4.80,0
Tim Collins*,27,0,1,.000,1.35,6,2,0,0,0,0,6.2,5,3,1,0,2,0,13,0,0,1,25,1.050,6.8,0.0,2.7,17.6,6.50,1
Jake Cousins,22,0,0,,3.00,3,0,0,0,0,0,3.0,3,2,1,0,3,0,4,2,0,2,18,2.000,9.0,0.0,9.0,12.0,1.33,1
Wil Crowe,22,0,0,,4.91,2,2,0,0,0,0,3.2,3,2,2,0,1,0,2,0,0,0,14,1.091,7.4,0.0,2.5,4.9,2.00,1
Weston Davis,20,0,0,,6.75,1,1,0,0,0,0,4.0,4,4,3,0,2,0,4,0,0,0,18,1.500,9.0,0.0,4.5,9.0,2.00,0
Jose De Los Santos,20,3,1,.750,5.75,15,0,7,0,0,1,20.1,23,17,13,2,11,0,15,6,2,3,99,1.672,10.2,0.9,4.9,6.6,1.36,0
Max Engelbrekt*,23,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,0
Nelson Galindez*,18,2,2,.500,3.79,12,7,0,0,0,0,38.0,25,20,16,1,27,0,27,7,1,2,167,1.368,5.9,0.2,6.4,6.4,1.00,0
Jhonatan German,22,1,4,.200,3.27,8,8,0,0,0,0,33.0,22,18,12,1,17,0,27,2,0,9,145,1.182,6.0,0.3,4.6,7.4,1.59,0
Angel Guillen,20,2,1,.667,3.42,11,1,4,0,0,1,23.2,23,9,9,1,5,0,19,0,0,3,92,1.183,8.7,0.4,1.9,7.2,3.80,0
Darly Infante*,20,0,2,.000,4.43,13,0,2,0,0,0,22.1,17,17,11,1,14,0,26,1,2,5,98,1.388,6.9,0.4,5.6,10.5,1.86,0
Jose Jimenez*,20,3,0,1.000,1.35,15,0,9,0,0,2,26.2,25,9,4,1,5,0,11,2,1,1,109,1.125,8.4,0.3,1.7,3.7,2.20,0
Jared Johnson*,21,1,1,.500,0.64,7,2,2,0,0,1,14.0,8,1,1,0,3,0,14,1,0,1,52,0.786,5.1,0.0,1.9,9.0,4.67,0
Kyle Johnston,20,0,0,,0.00,1,0,0,0,0,0,2.0,0,0,0,0,2,0,1,0,0,0,6,1.000,0.0,0.0,9.0,4.5,0.50,0
Gabe Klobosits,22,1,0,1.000,0.00,2,0,0,0,0,0,4.0,3,1,0,0,1,0,5,0,0,1,15,1.000,6.8,0.0,2.3,11.3,5.00,1
Andrew Lee,23,0,0,,0.00,1,1,0,0,0,0,1.2,0,0,0,0,1,0,1,0,0,0,7,0.600,0.0,0.0,5.4,5.4,1.00,0
Nick Lee*,26,0,0,,0.00,3,1,0,0,0,0,2.2,4,0,0,0,0,0,1,0,0,0,8,1.500,13.5,0.0,0.0,3.4,,0
Jesus Luzardo*,19,1,0,1.000,1.32,3,3,0,0,0,0,13.2,14,2,2,1,0,0,15,0,1,2,54,1.024,9.2,0.7,0.0,9.9,,1
