Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Keenan Bartlett,21,4,0,1.000,1.53,15,0,3,0,0,1,29.1,19,5,5,1,12,1,34,1,0,4,119,1.057,5.8,0.3,3.7,10.4,2.83,0
Reagan Bazar,22,3,1,.750,4.43,13,1,0,0,0,0,22.1,23,12,11,2,17,0,17,3,0,3,109,1.791,9.3,0.8,6.9,6.9,1.00,0
Ray Black,27,0,0,,3.86,3,0,0,0,0,0,2.1,2,1,1,0,3,0,7,0,0,2,12,2.143,7.7,0.0,11.6,27.0,2.33,1
Deiyerbert Bolivar*,21,0,2,.000,4.82,10,7,1,0,0,0,28.0,33,17,15,0,14,0,25,0,2,3,127,1.679,10.6,0.0,4.5,8.0,1.79,0
Madison Bumgarner*,27,0,0,,0.00,1,1,0,0,0,0,3.0,0,0,0,0,1,0,2,0,0,0,10,0.333,0.0,0.0,3.0,6.0,2.00,1
Seth Corry*,18,0,2,.000,5.55,13,10,0,0,0,0,24.1,14,18,15,1,22,0,21,2,1,3,110,1.479,5.2,0.4,8.1,7.8,0.95,0
Alvaro Diaz,24,1,0,1.000,2.08,4,0,0,0,0,0,8.2,7,3,2,0,3,0,6,1,1,2,35,1.154,7.3,0.0,3.1,6.2,2.00,0
Camilo Doval,19,1,2,.333,3.90,17,0,2,0,0,1,32.1,23,16,14,0,13,0,51,3,1,10,133,1.113,6.4,0.0,3.6,14.2,3.92,1
Sidney Duprey*,20,4,4,.500,5.17,14,4,2,0,0,0,47.0,61,32,27,4,16,0,35,3,1,3,219,1.638,11.7,0.8,3.1,6.7,2.19,0
Chris Falwell*,22,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,1,0,0,0,0,2,6,4.000,27.0,0.0,9.0,0.0,0.00,0
Miguel Figueroa,19,0,1,.000,5.24,13,11,0,0,0,0,44.2,58,44,26,1,13,0,38,0,1,10,211,1.590,11.7,0.2,2.6,7.7,2.92,0
John Gavin*,21,2,1,.667,0.00,12,0,7,0,0,1,16.0,8,2,0,0,7,1,22,1,0,0,62,0.938,4.5,0.0,3.9,12.4,3.14,0
Jake Greenwalt,19,2,6,.250,6.98,13,11,0,0,0,0,49.0,70,39,38,10,9,0,41,1,0,5,222,1.612,12.9,1.8,1.7,7.5,4.56,0
Greg Jacknewitz*,22,0,0,,6.08,7,1,0,0,0,0,13.1,15,9,9,2,4,0,9,0,0,1,56,1.425,10.1,1.4,2.7,6.1,2.25,0
Stephen Johnson,26,0,0,,0.00,1,0,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,0
Matt Lujan*,28,0,0,,7.71,2,2,0,0,0,0,4.2,7,5,4,0,2,0,5,0,0,3,23,1.929,13.5,0.0,3.9,9.6,2.50,0
Joey Marciano*,22,4,1,.800,1.57,15,3,3,0,0,0,28.2,22,10,5,1,12,1,26,1,0,2,117,1.186,6.9,0.3,3.8,8.2,2.17,0
Mac Marshall*,21,0,0,,0.00,2,0,0,0,0,0,1.2,0,0,0,0,3,0,1,0,0,0,8,1.800,0.0,0.0,16.2,5.4,0.33,0
Jose Marte,21,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,1
Rodolfo Martinez,23,0,0,,0.00,2,0,0,0,0,0,2.0,2,0,0,0,0,0,2,0,0,0,8,1.000,9.0,0.0,0.0,9.0,,0
Francisco Medina,19,1,0,1.000,4.50,1,0,0,0,0,0,2.0,2,1,1,0,1,0,1,0,0,0,8,1.500,9.0,0.0,4.5,4.5,1.00,0
Hengerber Medina,22,0,0,,0.00,2,0,0,0,0,0,2.0,0,0,0,0,1,0,3,0,0,0,7,0.500,0.0,0.0,4.5,13.5,3.00,0
Reyes Moronta,24,0,0,,0.00,2,0,0,0,0,0,2.0,0,0,0,0,0,0,4,0,0,0,6,0.000,0.0,0.0,0.0,18.0,,1
Olbis Parra,22,1,0,1.000,3.93,20,0,14,0,0,7,18.1,21,9,8,2,4,1,22,0,0,2,80,1.364,10.3,1.0,2.0,10.8,5.50,0
Julio Pena,24,0,0,,10.80,5,0,2,0,0,0,3.1,8,6,4,1,4,0,0,1,3,1,25,3.600,21.6,2.7,10.8,0.0,0.00,0
Andy Rohloff,20,1,0,1.000,1.50,5,0,1,0,0,0,6.0,5,3,1,0,1,0,10,0,0,1,24,1.000,7.5,0.0,1.5,15.0,10.00,0
Frank Rubio,22,1,0,1.000,3.45,12,0,5,0,0,0,15.2,17,7,6,1,1,0,14,2,0,0,68,1.149,9.8,0.6,0.6,8.0,14.00,0
John Russell,21,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,2,0,1,0,0,1,7,1.500,4.5,0.0,9.0,4.5,0.50,0
Albert Suarez,27,0,1,.000,9.64,3,3,0,0,0,0,4.2,5,6,5,2,2,0,3,0,0,0,22,1.500,9.6,3.9,3.9,5.8,1.50,1
Jesus Tona,21,0,0,,2.70,2,0,2,0,0,0,3.1,4,2,1,0,0,0,7,1,1,0,16,1.200,10.8,0.0,0.0,18.9,,0
Franklin Van Gurp,21,5,1,.833,0.92,17,0,10,0,0,2,29.1,17,8,3,1,7,1,41,1,3,9,113,0.818,5.2,0.3,2.1,12.6,5.86,0
Weilly Yan,21,3,0,1.000,3.21,12,2,1,0,0,1,33.2,29,17,12,2,21,0,43,3,0,5,153,1.485,7.8,0.5,5.6,11.5,2.05,0
Cesar Yanez,22,0,0,,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,2,0.000,0.0,0.0,0.0,0.0,,0
Pat Young,25,1,0,1.000,2.25,8,0,2,0,0,0,8.0,6,6,2,0,4,0,10,4,0,7,39,1.250,6.8,0.0,4.5,11.3,2.50,0
