Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Evert Jean 't Hoen,25,30,109,93,11,16,5,1,2,7,5,3,12,31,.172,.278,.312,.590,29,1,2,1,1,1,0,2001,AA,LAA
Alfredo Amezaga#,23,70,314,285,50,89,10,5,4,21,24,15,22,55,.312,.370,.425,.794,121,0,4,3,0,1,1,2001,AA,LAA
Sean Brummett*,23,26,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2001,AA,LAA
Mike Christensen,25,86,320,298,32,70,23,2,6,33,4,2,19,76,.235,.281,.386,.667,115,2,1,0,2,0,0,2001,AA,LAA
Angel Diaz,24,35,129,117,17,31,9,0,4,15,0,1,8,23,.265,.328,.444,.773,52,1,3,1,0,0,0,2001,AA,LAA
Trent Durrington,25,51,217,182,37,53,12,0,10,35,22,2,26,47,.291,.398,.522,.920,95,2,7,1,1,0,1,2001,AA,LAA
Chone Figgins#,23,39,158,138,21,37,12,2,0,12,7,2,14,26,.268,.329,.384,.713,53,0,0,3,3,0,1,2001,AA,LAA
Tom Gregorio,24,45,171,157,15,30,10,0,1,23,0,0,7,37,.191,.243,.274,.516,43,3,4,2,1,0,1,2001,AA,LAA
Jeff Guiel*,27,55,205,176,33,55,12,2,13,36,3,2,21,52,.313,.390,.625,1.015,110,2,4,0,4,2,0,2001,AA,LAA
Elpidio Guzman*,24,117,483,459,58,112,21,8,7,46,18,14,17,89,.244,.272,.370,.643,170,6,2,2,3,1,0,2001,AA,LAA
Nathan Haynes*,21,79,353,316,49,98,11,5,5,23,33,15,32,65,.310,.379,.424,.803,134,4,3,2,0,2,1,2001,AA,LAA
Jason Hill,24,85,325,298,42,77,18,0,11,45,1,1,18,58,.258,.306,.430,.735,128,9,4,1,4,1,0,2001,AA,LAA
Jay Hood,24,17,58,55,8,16,2,0,1,9,0,1,3,15,.291,.328,.382,.709,21,2,0,0,0,1,0,2001,AA,LAA
Jason Huisman,25,109,419,371,55,103,22,0,10,51,4,9,39,63,.278,.349,.418,.767,155,5,4,1,4,0,0,2001,AA,LAA
Gary Johnson*,25,128,538,466,63,114,24,2,11,72,8,7,60,93,.245,.336,.376,.712,175,8,7,0,5,4,1,2001,AA,LAA
A.J. Leday,28,4,19,16,1,2,0,0,0,2,0,0,2,8,.125,.211,.125,.336,2,0,0,0,1,0,0,2001,AA,LAA
Norberto Lopez,24,2,7,6,0,1,1,0,0,0,0,0,1,3,.167,.286,.333,.619,2,0,0,0,0,0,0,2001,AA,LAA
Bill Mott*,25,25,103,94,9,30,5,4,0,9,10,4,9,21,.319,.379,.457,.836,43,0,0,0,0,1,0,2001,AA,LAA
Robb Quinlan,24,129,558,492,82,145,33,7,14,79,0,4,53,84,.295,.366,.476,.841,234,12,6,0,7,9,1,2001,AA,LAA
Tony Socarras*,22,3,6,6,0,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333,1,0,0,0,0,0,0,2001,AA,LAA
Brian Specht#,20,45,170,155,14,41,9,2,2,15,2,2,13,32,.265,.325,.387,.713,60,2,1,1,0,0,0,2001,AA,LAA
Derick Urquhart*,25,81,289,250,42,66,11,2,5,45,4,1,33,37,.264,.344,.384,.728,96,4,0,1,5,0,0,2001,AA,LAA
Junior Zamora,25,42,157,144,15,30,5,1,4,18,1,1,9,32,.208,.256,.340,.597,49,5,1,1,2,0,0,2001,AA,LAA
