Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Hector Alvarez,20,27,95,83,6,19,5,0,0,6,0,0,12,13,.229,.326,.289,.615,24,0,0,0,0,0,0,2011,Rookie,NYM
Sneider Batista,20,47,190,171,19,41,9,1,0,17,3,3,13,19,.240,.301,.304,.605,52,6,2,4,0,0,0,2011,Rookie,NYM
Tyler Carpenter,22,6,18,18,1,5,0,0,0,2,0,0,0,3,.278,.278,.278,.556,5,0,0,0,0,0,0,2011,Rookie,NYM
Jeyckol De Leon,20,33,122,111,10,26,5,1,0,17,0,0,7,27,.234,.303,.297,.601,33,1,4,0,0,0,0,2011,Rookie,NYM
Thomas De Wolf*,21,14,49,39,5,7,1,0,0,2,1,1,6,15,.179,.327,.205,.532,8,0,3,0,1,0,0,2011,Rookie,NYM
Phillip Evans,18,4,17,15,3,5,2,0,0,1,0,1,2,3,.333,.412,.467,.878,7,0,0,0,0,0,1,2011,Rookie,NYM
Juan Carlos Gamboa*,20,17,62,53,10,18,4,0,0,3,0,0,9,15,.340,.435,.415,.851,22,1,0,0,0,0,0,2011,Rookie,NYM
Gilbert Gomez,19,38,158,141,16,35,9,0,2,22,4,2,13,39,.248,.323,.355,.677,50,1,3,0,1,0,0,2011,Rookie,NYM
Kai Gronauer,24,6,24,21,2,5,3,0,0,6,0,0,3,4,.238,.333,.381,.714,8,2,0,0,0,0,0,2011,Rookie,NYM
Chin-lung Hu,27,13,57,49,8,9,0,0,0,1,2,1,8,7,.184,.298,.184,.482,9,1,0,0,0,0,1,2011,Rookie,NYM
Ryan Hutson,22,46,186,151,24,31,10,0,2,18,1,1,34,30,.205,.349,.311,.661,47,0,0,0,1,0,0,2011,Rookie,NYM
Carlos Leyva*,22,4,18,15,2,5,2,1,0,7,0,0,2,3,.333,.412,.600,1.012,9,0,0,1,0,0,0,2011,Rookie,NYM
Ariel Mercedes#,19,30,111,100,9,24,3,1,0,9,2,1,7,26,.240,.303,.290,.593,29,0,2,2,0,0,0,2011,Rookie,NYM
Brandon Nimmo*,18,7,32,29,5,7,0,0,2,4,0,0,3,9,.241,.313,.448,.761,13,0,0,0,0,0,1,2011,Rookie,NYM
Eudy Pina,20,52,221,202,30,45,7,3,2,16,4,4,12,60,.223,.285,.317,.602,64,3,6,0,1,1,0,2011,Rookie,NYM
Dimas Ponce,20,35,130,112,14,22,3,2,1,9,1,0,14,30,.196,.292,.286,.578,32,2,2,0,2,0,0,2011,Rookie,NYM
Jorge Rivero,22,26,108,95,9,22,1,1,1,7,0,6,13,12,.232,.324,.295,.619,28,1,0,0,0,0,0,2011,Rookie,NYM
Eddie Rohan,22,18,62,45,8,10,2,0,0,4,0,0,7,9,.222,.410,.267,.677,12,2,8,1,1,0,0,2011,Rookie,NYM
Dusty Ryan,26,6,23,18,4,4,3,0,0,2,0,0,5,8,.222,.391,.389,.780,7,0,0,0,0,1,1,2011,Rookie,NYM
Randoll Santana,20,32,117,107,10,23,5,1,2,11,3,2,6,22,.215,.276,.336,.612,36,3,3,1,0,0,0,2011,Rookie,NYM
Justin Schafer,23,8,35,31,2,7,2,0,0,3,0,1,2,5,.226,.265,.290,.555,9,1,0,1,1,0,0,2011,Rookie,NYM
Breiner Soto,21,26,105,95,11,21,4,0,0,9,2,3,10,16,.221,.295,.263,.558,25,5,0,0,0,0,0,2011,Rookie,NYM
Donnie Tabb,20,21,48,45,4,11,3,0,0,7,1,0,1,12,.244,.271,.311,.582,14,1,1,0,1,0,0,2011,Rookie,NYM
Joe Tuschak*,18,32,129,108,15,22,2,0,0,12,2,0,15,34,.204,.318,.222,.540,24,2,4,0,2,1,0,2011,Rookie,NYM
