Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Eldred Barnett,22,28,127,109,20,27,5,2,2,16,3,3,8,30,.248,.310,.385,.695,42,0,4,1,5,0,0,2011,Rookie,SFG
Gus Benusa*,20,24,80,74,15,22,2,2,1,7,3,0,5,18,.297,.338,.419,.756,31,1,0,0,1,0,0,2011,Rookie,SFG
Elliott Blair,23,37,133,114,28,38,8,4,1,20,6,0,9,29,.333,.421,.500,.921,57,2,9,0,1,0,0,2011,Rookie,SFG
Garrett Buechele,21,9,41,39,6,12,2,0,2,5,0,1,1,7,.308,.325,.513,.838,20,1,0,1,0,0,0,2011,Rookie,SFG
Gabriel Cornier,19,12,27,23,3,3,0,0,1,3,0,0,4,12,.130,.259,.261,.520,6,0,0,0,0,0,0,2011,Rookie,SFG
Jose Cuevas,23,46,204,166,44,56,15,4,9,46,9,2,22,20,.337,.403,.639,1.042,106,2,3,3,10,1,0,2011,Rookie,SFG
Jose De La Cruz,20,17,64,61,8,16,3,1,1,7,2,3,2,9,.262,.297,.393,.690,24,1,1,0,0,0,0,2011,Rookie,SFG
Jean Delgado,18,27,96,71,16,16,3,0,1,15,1,3,16,18,.225,.385,.310,.695,22,3,5,0,4,0,0,2011,Rookie,SFG
Christian Diaz*,17,10,16,13,2,3,1,0,0,0,0,0,2,5,.231,.375,.308,.683,4,1,1,0,0,0,0,2011,Rookie,SFG
Rey Duran,21,4,11,11,1,1,0,0,0,0,0,0,0,7,.091,.091,.091,.182,1,0,0,0,0,0,0,2011,Rookie,SFG
Darren Ford,25,8,32,24,9,9,0,1,2,6,2,1,6,4,.375,.500,.708,1.208,17,0,1,0,1,0,1,2011,Rookie,SFG
Leonardo Fuentes,18,46,196,179,28,46,13,1,5,31,1,1,10,55,.257,.306,.425,.731,76,5,4,0,3,0,0,2011,Rookie,SFG
Kentrell Hill,20,31,95,86,13,22,5,2,0,12,2,2,6,24,.256,.316,.360,.676,31,0,2,0,1,0,0,2011,Rookie,SFG
Ryan Honeycutt*,22,1,4,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,0,0,2011,Rookie,SFG
Jonathan Jones,19,5,20,17,4,4,0,0,1,3,0,0,3,6,.235,.350,.412,.762,7,0,0,0,0,0,0,2011,Rookie,SFG
Carter Jurica,22,14,57,49,6,11,2,0,1,9,4,1,4,8,.224,.316,.327,.642,16,1,3,0,1,0,0,2011,Rookie,SFG
Mike Mergenthaler*,22,31,124,103,22,40,9,0,4,20,5,2,16,19,.388,.476,.592,1.068,61,0,3,0,2,1,0,2011,Rookie,SFG
Bryan Nicholson*,21,32,128,117,21,32,5,2,2,20,2,1,7,38,.274,.336,.402,.738,47,3,4,0,0,1,0,2011,Rookie,SFG
Leonardo Ochoa*,21,3,11,10,2,3,0,0,0,2,0,1,1,4,.300,.364,.300,.664,3,0,0,0,0,0,0,2011,Rookie,SFG
Cristian Paulino,19,34,135,112,36,31,7,4,1,16,10,1,16,17,.277,.379,.438,.816,49,4,3,3,1,1,0,2011,Rookie,SFG
Myles Schroder#,23,30,121,110,22,31,9,3,1,12,6,2,6,21,.282,.308,.445,.754,49,0,0,1,4,0,0,2011,Rookie,SFG
Eric Sim,22,43,177,145,30,51,12,2,6,37,5,1,17,35,.352,.438,.586,1.024,85,6,9,1,5,0,0,2011,Rookie,SFG
Ben Thomas*,22,32,142,130,23,45,9,1,6,29,1,1,8,19,.346,.380,.569,.950,74,0,1,0,3,0,0,2011,Rookie,SFG
Kelby Tomlinson,21,37,156,140,32,50,10,5,2,26,11,2,14,22,.357,.417,.543,.960,76,2,1,0,1,0,1,2011,Rookie,SFG
Ydwin Villegas,20,14,53,50,8,9,2,0,1,5,1,2,3,7,.180,.226,.280,.506,14,2,0,0,0,0,0,2011,Rookie,SFG
Stephen Yarrow*,22,18,85,70,13,20,3,0,1,11,1,0,12,10,.286,.412,.371,.783,26,1,3,0,0,0,0,2011,Rookie,SFG
