year,exit,observed,pct
1,TRUE,TRUE,0.12812979049565662
1,TRUE,FALSE,0.16587855710037527
2,TRUE,TRUE,0.11458865610628512
2,TRUE,FALSE,0.05171846311468413
3,TRUE,TRUE,0.06182933060807358
3,TRUE,FALSE,0.008995899331679907
4,TRUE,TRUE,0.02222789984670414
4,TRUE,FALSE,8.547342273198032e-4
5,TRUE,TRUE,0.00689831374552887
5,TRUE,FALSE,4.8362194477537795e-5
6,TRUE,TRUE,0.0020439448134900355
6,TRUE,FALSE,1.8477565277096326e-6
7,TRUE,TRUE,0.0011497189575881452
7,TRUE,FALSE,5.36713931235359e-8
8,TRUE,TRUE,6.38732754215636e-4
8,TRUE,FALSE,1.3004276455632463e-9
9,TRUE,TRUE,5.109862033725089e-4
9,TRUE,FALSE,2.8060247140937988e-11
10,TRUE,TRUE,3.8323965252938166e-4
10,TRUE,FALSE,5.631354097867322e-13
1,FALSE,TRUE,0.3361011752682677
1,FALSE,FALSE,0.27632963987325904
2,FALSE,TRUE,0.17935615738375063
2,FALSE,FALSE,0.1730006708731368
3,FALSE,TRUE,0.0779253960143076
3,FALSE,FALSE,0.05136226927185889
4,FALSE,TRUE,0.03781297904956566
4,FALSE,FALSE,0.007912371691792878
5,FALSE,TRUE,0.01200817577925396
5,FALSE,FALSE,7.205652791737287e-4
6,FALSE,TRUE,0.006515074092999489
6,FALSE,FALSE,4.45456234508369e-5
7,FALSE,TRUE,0.004598875830352581
7,FALSE,FALSE,2.1080383818817793e-6
8,FALSE,TRUE,0.002810424118548799
8,FALSE,FALSE,8.367229342237209e-8
9,FALSE,TRUE,0.002810424118548799
9,FALSE,FALSE,2.968923769333409e-9
10,FALSE,TRUE,0.0016607051609606538
10,FALSE,FALSE,9.8221717913407e-11
