Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Derek Norris,27,125,458,415,50,77,17,0,14,42,9,2,36,139,.186,.255,.328,.583,136,9,4,0,3,5,1,2016,MLB,SDP
Wil Myers,25,157,676,599,99,155,29,4,28,94,28,6,68,160,.259,.336,.461,.797,276,12,4,0,5,1,1,2016,MLB,SDP
Ryan Schimpf*,28,89,330,276,48,60,17,5,20,51,1,1,42,105,.217,.336,.533,.869,147,3,9,0,3,3,1,2016,MLB,SDP
Alexei Ramírez,34,128,444,421,33,101,19,2,5,41,6,9,17,56,.240,.275,.330,.605,139,7,4,0,2,3,1,2016,MLB,SDP
Yangervis Solarte#,28,109,443,405,55,116,26,1,15,71,1,1,30,63,.286,.341,.467,.808,189,7,5,0,3,1,1,2016,MLB,SDP
B.J. Upton,31,92,374,344,46,88,11,2,16,45,20,5,23,106,.256,.304,.439,.743,151,5,2,1,3,1,1,2016,MLB,SDP
Travis Jankowski*,25,131,383,335,53,82,13,2,2,12,30,12,42,100,.245,.332,.313,.646,105,5,2,3,0,0,1,2016,MLB,SDP
Matt Kemp,31,100,431,409,54,107,24,0,23,69,0,0,16,100,.262,.285,.489,.774,200,8,0,0,6,3,1,2016,MLB,SDP
Jon Jay*,31,90,374,347,49,101,26,1,2,26,2,0,19,78,.291,.339,.389,.728,135,5,6,1,0,0,1,2016,MLB,SDP
Alex Dickerson*,26,84,285,253,39,65,16,2,10,37,5,1,26,44,.257,.333,.455,.788,115,5,4,0,2,2,1,2016,MLB,SDP
Brett Wallace*,29,119,256,217,19,41,10,0,6,20,0,0,29,83,.189,.309,.318,.627,69,2,9,0,1,3,1,2016,MLB,SDP
Adam Rosales,33,105,248,214,37,49,12,3,13,35,4,0,29,88,.229,.319,.495,.814,106,2,1,0,4,2,1,2016,MLB,SDP
Christian Bethancourt,24,73,204,193,20,44,9,0,6,25,1,2,10,56,.228,.265,.368,.633,71,9,0,0,1,0,1,2016,MLB,SDP
Alexi Amarista*,27,65,150,140,9,36,2,0,0,11,9,2,8,26,.257,.295,.271,.567,38,5,0,1,1,2,1,2016,MLB,SDP
Luis Sardinas#,23,34,120,108,13,31,6,1,2,13,3,1,11,23,.287,.353,.417,.770,45,0,0,1,0,3,1,2016,MLB,SDP
Jabari Blash,26,38,84,71,7,12,2,0,3,5,1,0,11,34,.169,.298,.324,.622,23,3,2,0,0,0,1,2016,MLB,SDP
Jemile Weeks#,29,17,57,50,5,7,1,1,0,2,1,0,3,14,.140,.204,.200,.404,10,1,1,3,0,0,1,2016,MLB,SDP
Cory Spangenberg*,25,14,53,48,6,11,1,1,1,8,1,0,4,13,.229,.302,.354,.656,17,0,1,0,0,0,1,2016,MLB,SDP
Hector Sanchez#,26,26,46,42,3,12,1,0,3,7,0,0,3,8,.286,.348,.524,.872,22,0,1,0,0,0,1,2016,MLB,SDP
Oswaldo Arcia*,25,14,45,43,2,5,1,0,2,4,0,0,2,14,.116,.156,.279,.435,12,0,0,0,0,0,1,2016,MLB,SDP
Jose Pirela,26,15,41,39,2,6,2,0,0,0,0,1,1,9,.154,.175,.205,.380,8,0,0,1,0,0,1,2016,MLB,SDP
Manuel Margot,21,10,37,37,4,9,4,1,0,3,2,0,0,7,.243,.243,.405,.649,15,0,0,0,0,0,1,2016,MLB,SDP
Hunter Renfroe,24,11,36,35,8,13,3,0,4,14,0,0,1,5,.371,.389,.800,1.189,28,1,0,0,0,1,1,2016,MLB,SDP
Austin Hedges,23,8,26,24,2,3,1,0,0,1,0,1,0,7,.125,.154,.167,.321,4,0,1,0,1,0,1,2016,MLB,SDP
Jose Rondon,22,8,26,25,1,3,0,0,0,1,0,0,1,4,.120,.154,.120,.274,3,1,0,0,0,0,1,2016,MLB,SDP
Carlos Asuaje*,24,7,25,24,2,5,2,0,0,2,0,0,1,4,.208,.240,.292,.532,7,0,0,0,0,0,1,2016,MLB,SDP
Nick Noonan*,27,7,20,18,0,3,0,0,0,1,0,1,1,5,.167,.200,.167,.367,3,0,0,0,1,0,1,2016,MLB,SDP
Patrick Kivlehan,26,5,19,16,5,4,0,0,1,2,0,0,2,9,.250,.368,.438,.806,7,0,1,0,0,0,1,2016,MLB,SDP
