Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jorge Benitez*,18,1,0,1.000,7.82,13,10,0,0,0,0,25.1,28,25,22,1,20,0,24,4,2,10,125,1.895,9.9,0.4,7.1,8.5,1.20,,0
Scott Boches,22,0,0,,3.55,5,0,0,0,0,0,12.2,11,7,5,0,5,0,13,1,0,3,54,1.263,7.8,0.0,3.6,9.2,2.60,,0
Feliberto Bonilla,19,1,3,.250,9.40,9,4,0,0,0,0,29.2,48,38,31,4,23,1,15,1,1,8,161,2.393,14.6,1.2,7.0,4.6,0.65,,0
George Capen,22,0,1,.000,9.82,6,0,4,0,0,0,7.1,16,8,8,0,3,1,9,0,0,2,40,2.591,19.6,0.0,3.7,11.0,3.00,,0
Sam Carlson,18,0,0,,3.00,2,2,0,0,0,0,3.0,4,1,1,0,0,0,3,1,0,1,13,1.333,12.0,0.0,0.0,9.0,,,0
Chris Castellanos*,22,0,1,.000,2.53,10,0,2,0,0,0,21.1,21,9,6,1,1,0,37,0,0,2,88,1.031,8.9,0.4,0.4,15.6,37.00,,0
Clay Chandler,23,0,2,.000,3.86,11,6,0,0,0,0,35.0,35,18,15,5,7,0,39,0,1,3,145,1.200,9.0,1.3,1.8,10.0,5.57,,0
Sam Delaplane,22,2,1,.667,2.90,14,0,0,0,0,0,31.0,27,14,10,2,8,0,47,0,0,5,130,1.129,7.8,0.6,2.3,13.6,5.88,,0
Michael Fairchild,22,2,0,1.000,3.00,8,1,2,0,0,0,24.0,22,11,8,0,8,0,11,1,0,2,98,1.250,8.3,0.0,3.0,4.1,1.38,,0
Ivan Fortunato,18,1,0,1.000,5.40,4,3,0,0,0,0,5.0,4,3,3,1,2,0,7,2,0,2,22,1.200,7.2,1.8,3.6,12.6,3.50,,0
AJ Franks,22,2,0,1.000,0.71,7,0,6,0,0,1,12.2,9,3,1,0,1,0,11,1,0,0,48,0.789,6.4,0.0,0.7,7.8,11.00,,0
Dave Gerber,22,1,1,.500,1.50,3,0,3,0,0,1,6.0,3,3,1,0,1,1,8,0,0,0,21,0.667,4.5,0.0,1.5,12.0,8.00,,0
Anjul Hernandez,21,3,2,.600,3.34,7,4,1,0,0,0,29.2,29,18,11,3,12,0,32,2,0,1,131,1.382,8.8,0.9,3.6,9.7,2.67,,0
Ryan Horstman*,24,0,0,,0.00,1,1,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,,0
Austin Hutchison,22,2,1,.667,2.08,9,2,5,0,0,0,21.2,20,6,5,2,4,0,24,2,1,2,83,1.108,8.3,0.8,1.7,10.0,6.00,,0
Tyler Jackson,23,0,0,,1.35,4,0,3,0,0,0,6.2,3,1,1,1,0,0,10,0,0,0,24,0.450,4.1,1.4,0.0,13.5,,,0
Ray Kerr*,22,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,,0
Collin Kober,22,3,3,.500,3.06,13,0,8,0,0,3,17.2,12,7,6,1,5,1,21,1,0,1,67,0.962,6.1,0.5,2.5,10.7,4.20,,0
Evan Marshall,27,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,,1
