Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Yeison Almeida,20,2,0,1.000,5.50,9,0,2,0,0,0,18.0,18,11,11,0,10,0,13,0,1,1,84,1.556,9.0,0.0,5.0,6.5,1.30,,0
Carson Andrew,22,1,2,.333,3.38,13,1,4,0,0,0,26.2,32,17,10,2,9,1,20,3,0,0,121,1.538,10.8,0.7,3.0,6.8,2.22,,0
Orangel Arenas,21,4,5,.444,2.01,9,9,0,0,0,0,53.2,41,17,12,2,15,0,36,2,0,1,213,1.043,6.9,0.3,2.5,6.0,2.40,,0
Jon Bachanov,21,2,0,1.000,5.47,18,0,7,0,0,2,26.1,31,17,16,1,14,0,23,3,0,7,121,1.709,10.6,0.3,4.8,7.9,1.64,,0
Suammy Baez,21,0,0,,2.79,3,1,1,0,0,0,9.2,8,3,3,0,8,0,11,0,1,0,44,1.655,7.4,0.0,7.4,10.2,1.38,,0
Jeremy Berg,23,0,0,,1.17,16,0,7,0,0,4,23.0,17,4,3,0,4,0,20,2,0,2,91,0.913,6.7,0.0,1.6,7.8,5.00,,0
Buddy Boshers*,22,3,0,1.000,4.31,36,7,4,1,0,0,77.1,84,44,37,5,20,2,75,3,0,4,339,1.345,9.8,0.6,2.3,8.7,3.75,,1
C.J. Bressoud,25,0,1,.000,8.53,5,0,1,0,0,0,6.1,10,8,6,0,6,0,10,1,0,1,35,2.526,14.2,0.0,8.5,14.2,1.67,,0
David Carpenter,22,2,4,.333,2.58,37,0,28,0,0,8,45.1,36,19,13,2,19,2,52,7,0,3,193,1.213,7.1,0.4,3.8,10.3,2.74,,1
Patrick Corbin*,20,8,0,1.000,3.86,9,9,0,0,0,0,58.1,52,28,25,2,10,0,42,3,1,4,230,1.063,8.0,0.3,1.5,6.5,4.20,,1
Manny Correa,21,1,1,.500,2.45,11,1,4,0,0,1,22.0,16,9,6,1,2,0,11,0,0,1,86,0.818,6.5,0.4,0.8,4.5,5.50,,0
Bryant George,21,1,1,.500,13.50,3,0,1,0,0,0,2.2,3,4,4,1,3,0,4,0,0,1,15,2.250,10.1,3.4,10.1,13.5,1.33,,0
Johnny Hellweg,21,2,4,.333,4.33,41,0,36,0,0,16,43.2,20,21,21,2,45,0,66,4,0,9,201,1.489,4.1,0.4,9.3,13.6,1.47,,1
Kyle Hurst,24,4,2,.667,2.84,9,0,1,0,0,0,19.0,14,10,6,1,7,1,20,0,0,0,76,1.105,6.6,0.5,3.3,9.5,2.86,,0
Young-Il Jung,21,2,1,.667,4.37,19,0,2,0,0,0,22.2,12,12,11,1,22,0,23,1,0,6,102,1.500,4.8,0.4,8.7,9.1,1.05,,0
Tyler Kehrer*,22,6,5,.545,4.56,27,14,7,0,0,4,116.1,106,72,59,7,70,0,108,13,0,12,522,1.513,8.2,0.5,5.4,8.4,1.54,,0
Mike Kenney,23,4,3,.571,3.51,34,0,18,0,0,5,51.1,41,21,20,4,15,0,44,1,0,3,205,1.091,7.2,0.7,2.6,7.7,2.93,,0
Stephen Locke*,24,8,7,.533,4.37,19,18,1,1,1,0,117.1,136,63,57,9,31,1,77,5,1,4,509,1.423,10.4,0.7,2.4,5.9,2.48,,0
Fabio Martinez,20,7,3,.700,3.92,20,19,0,0,0,0,103.1,80,49,45,6,76,0,141,3,0,12,452,1.510,7.0,0.5,6.6,12.3,1.86,,0
Matt Oye,24,0,1,.000,1.85,15,0,6,0,0,0,24.1,21,5,5,0,7,0,22,1,0,1,101,1.151,7.8,0.0,2.6,8.1,3.14,,0
Ariel Pena,21,7,5,.583,3.76,18,18,0,1,0,0,103.0,93,51,43,7,60,1,88,7,1,8,457,1.485,8.1,0.6,5.2,7.7,1.47,,1
Garrett Richards,22,8,4,.667,3.41,19,19,0,2,0,0,108.1,92,48,41,6,34,0,108,3,1,1,443,1.163,7.6,0.5,2.8,9.0,3.18,,1
Max Russell*,21,2,3,.400,5.31,8,8,0,0,0,0,42.1,55,26,25,10,8,0,30,3,0,3,184,1.488,11.7,2.1,1.7,6.4,3.75,,0
Tyler Skaggs*,18,8,4,.667,3.61,19,14,3,0,0,0,82.1,78,35,33,6,21,1,82,4,1,1,341,1.202,8.5,0.7,2.3,9.0,3.90,,1
24 Players,21.6,82,56,.594,3.83,138,138,133,5,10,40,1203.1,1096,594,512,75,516,9,1126,69,7,85,5165,1.340,8.2,0.6,3.9,8.4,2.18,,0
