Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Dustin Antolin,20,2,2,.500,2.93,18,0,5,0,0,0,27.2,21,10,9,0,9,0,24,2,0,1,115,1.084,6.8,0.0,2.9,7.8,2.67,,1
Danny Barnes,20,0,0,,5.91,8,0,0,0,0,0,10.2,17,8,7,0,8,1,16,1,0,2,57,2.344,14.3,0.0,6.8,13.5,2.00,,1
Casey Beck,23,1,3,.250,3.74,38,0,26,0,0,6,43.1,31,19,18,4,23,1,54,1,0,4,181,1.246,6.4,0.8,4.8,11.2,2.35,,0
Evan Crawford*,23,3,2,.600,4.01,16,7,4,0,0,0,49.1,51,24,22,2,20,0,39,3,1,4,213,1.439,9.3,0.4,3.6,7.1,1.95,,1
Matt Fields,23,5,7,.417,4.14,19,19,0,0,0,0,100.0,120,59,46,5,19,0,61,3,0,6,435,1.390,10.8,0.5,1.7,5.5,3.21,,0
Scott Gracey,23,0,0,,5.28,31,1,8,0,0,0,59.2,75,42,35,2,21,1,41,2,0,6,273,1.609,11.3,0.3,3.2,6.2,1.95,,0
Juan Hernandez*,22,0,0,,40.50,1,0,0,0,0,0,0.2,2,3,3,0,2,0,1,1,0,1,7,6.000,27.0,0.0,27.0,13.5,0.50,,0
Drew Hutchison,19,1,2,.333,1.52,5,5,0,0,0,0,23.2,17,7,4,1,7,0,19,2,1,0,99,1.014,6.5,0.4,2.7,7.2,2.71,,1
Chad Jenkins,22,5,4,.556,3.63,13,13,0,1,0,0,79.1,87,35,32,5,13,0,64,1,0,3,332,1.261,9.9,0.6,1.5,7.3,4.92,,1
Casey Lawrence,22,1,1,.500,3.98,4,3,1,0,0,1,20.1,21,9,9,1,3,0,13,3,0,1,83,1.180,9.3,0.4,1.3,5.8,4.33,,1
Aaron Loup*,22,3,2,.600,4.54,35,5,9,0,0,2,73.1,79,37,37,4,22,1,73,5,0,3,309,1.377,9.7,0.5,2.7,9.0,3.32,,1
Nestor Molina,21,8,2,.800,3.17,37,2,12,0,0,4,76.2,64,31,27,4,20,1,61,0,0,2,309,1.096,7.5,0.5,2.3,7.2,3.05,,0
Dave Sever,23,6,9,.400,4.41,24,22,1,0,0,0,118.1,126,73,58,10,43,0,74,9,0,2,522,1.428,9.6,0.8,3.3,5.6,1.72,,0
Ryan Shopshire,24,7,11,.389,5.28,24,24,0,1,0,0,138.0,161,89,81,19,44,0,104,8,2,4,612,1.486,10.5,1.2,2.9,6.8,2.36,,0
Brian Slover,22,3,8,.273,5.52,38,0,15,0,0,0,58.2,60,42,36,2,25,1,37,3,0,11,258,1.449,9.2,0.3,3.8,5.7,1.48,,0
Egan Smith*,21,7,4,.636,4.54,15,14,0,0,0,0,81.1,100,47,41,4,22,0,65,2,1,5,360,1.500,11.1,0.4,2.4,7.2,2.95,,0
Ryan Tepera,22,9,6,.600,3.98,24,22,0,0,0,0,120.0,113,61,53,7,44,1,79,4,0,11,502,1.308,8.5,0.5,3.3,5.9,1.80,,1
Steve Turnbull,23,3,3,.500,3.86,52,0,48,0,0,21,63.0,63,35,27,4,19,2,69,5,0,11,275,1.302,9.0,0.6,2.7,9.9,3.63,,0
Daniel Webb,20,1,1,.500,2.31,2,2,0,0,0,0,11.2,8,7,3,0,6,0,4,1,0,2,50,1.200,6.2,0.0,4.6,3.1,0.67,,1
Matt Wright*,23,5,2,.714,2.53,38,0,8,0,0,1,67.2,50,25,19,2,22,1,82,2,1,4,279,1.064,6.7,0.3,2.9,10.9,3.73,,0
20 Players,22.4,70,69,.504,4.17,139,139,137,2,6,35,1223.1,1266,663,567,76,392,10,980,58,6,83,5271,1.355,9.3,0.6,2.9,7.2,2.50,,0
