Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Adam Bernero,23,3,1,.750,2.47,7,7,0,1,1,0,47.1,34,16,13,5,10,0,37,3,0,1,182,0.930,6.5,1.0,1.9,7.0,3.70,1,2000,AAA,DET
Dave Borkowski,23,3,1,.750,4.40,8,8,0,0,0,0,47.0,44,27,23,9,14,0,29,3,0,2,202,1.234,8.4,1.7,2.7,5.6,2.07,1,2000,AAA,DET
Nelson Cruz,27,2,4,.333,4.82,11,10,1,0,0,0,52.1,54,37,28,9,17,0,39,1,0,1,229,1.357,9.3,1.5,2.9,6.7,2.29,1,2000,AAA,DET
Dave Darwin*,26,1,6,.143,5.85,24,5,8,0,0,0,64.2,70,44,42,11,41,0,47,2,0,3,292,1.716,9.7,1.5,5.7,6.5,1.15,0,2000,AAA,DET
Bart Evans,29,5,4,.556,6.26,24,15,2,1,1,0,83.1,81,63,58,12,69,0,72,2,0,5,398,1.800,8.7,1.3,7.5,7.8,1.04,1,2000,AAA,DET
Shane Heams,24,0,0,,11.17,6,0,2,0,0,0,9.2,13,12,12,3,12,0,7,1,0,3,52,2.586,12.1,2.8,11.2,6.5,0.58,0,2000,AAA,DET
Erik Hiljus,27,5,3,.625,3.44,46,0,15,0,0,2,70.2,67,33,27,3,20,1,81,0,0,3,297,1.231,8.5,0.4,2.5,10.3,4.05,1,2000,AAA,DET
Craig Johnson,24,0,0,,7.20,1,1,0,0,0,0,5.0,6,5,4,1,2,0,2,0,1,0,22,1.600,10.8,1.8,3.6,3.6,1.00,0,2000,AAA,DET
Mark Johnson,25,2,11,.154,6.57,17,17,0,1,0,0,100.0,142,81,73,15,26,2,48,6,0,1,454,1.680,12.8,1.4,2.3,4.3,1.85,1,2000,AAA,DET
Masao Kida,31,2,1,.667,2.16,21,0,20,0,0,7,25.0,21,6,6,3,4,1,26,0,0,1,96,1.000,7.6,1.1,1.4,9.4,6.50,1,2000,AAA,DET
Randy Leek*,23,0,0,,9.64,1,1,0,0,0,0,4.2,6,5,5,1,3,0,1,0,0,0,22,1.929,11.6,1.9,5.8,1.9,0.33,0,2000,AAA,DET
Chris Lemonis,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,0,2000,AAA,DET
Allen McDill*,28,1,0,1.000,0.96,16,0,5,0,0,0,18.2,21,4,2,0,7,0,15,0,0,1,82,1.500,10.1,0.0,3.4,7.2,2.14,1,2000,AAA,DET
Carlos Mendez,26,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,4,2.000,9.0,0.0,9.0,0.0,0.00,1,2000,AAA,DET
Dave Mlicki,32,0,1,.000,7.94,1,1,0,0,0,0,5.2,11,5,5,0,0,0,3,0,0,0,27,1.941,17.5,0.0,0.0,4.8,,1,2000,AAA,DET
Mike Oquist,32,7,15,.318,5.20,29,28,0,3,1,0,161.0,214,106,93,18,43,1,97,8,0,8,723,1.596,12.0,1.0,2.4,5.4,2.26,1,2000,AAA,DET
Adam Pettyjohn*,23,0,4,.000,6.69,7,7,0,0,0,0,39.0,45,34,29,5,22,0,23,2,0,1,182,1.718,10.4,1.2,5.1,5.3,1.05,1,2000,AAA,DET
Brandon Reed,25,7,6,.538,6.01,45,4,26,0,0,6,73.1,80,52,49,13,36,4,56,2,2,3,330,1.582,9.8,1.6,4.4,6.9,1.56,0,2000,AAA,DET
Sean Runyan*,26,1,2,.333,5.84,44,0,11,0,0,1,49.1,58,36,32,8,35,1,32,4,0,6,238,1.885,10.6,1.5,6.4,5.8,0.91,1,2000,AAA,DET
Victor Santos,23,0,1,.000,11.37,2,2,0,0,0,0,6.1,7,8,8,4,6,0,2,0,0,0,33,2.053,9.9,5.7,8.5,2.8,0.33,1,2000,AAA,DET
Bill Snyder,25,0,0,,10.32,18,0,5,0,0,0,22.2,28,26,26,5,24,0,10,2,0,1,119,2.294,11.1,2.0,9.5,4.0,0.42,0,2000,AAA,DET
Steve Sparks,34,5,7,.417,3.77,16,14,0,1,0,0,90.2,86,53,38,8,41,0,44,4,1,0,397,1.401,8.5,0.8,4.1,4.4,1.07,1,2000,AAA,DET
Kevin Tolar*,29,4,2,.667,3.30,33,0,12,0,0,2,46.1,37,23,17,4,26,1,42,0,0,4,203,1.360,7.2,0.8,5.1,8.2,1.62,1,2000,AAA,DET
Brandon Villafuerte,24,4,9,.308,6.67,46,6,21,0,0,4,87.2,112,70,65,7,49,1,85,1,1,12,417,1.837,11.5,0.7,5.0,8.7,1.73,1,2000,AAA,DET
Doug Walls,26,3,7,.300,5.17,18,14,3,1,0,0,85.1,88,60,49,10,42,1,61,3,1,3,375,1.523,9.3,1.1,4.4,6.4,1.45,0,2000,AAA,DET
Jeff Weaver,23,0,1,.000,3.38,1,1,0,0,0,0,5.1,5,2,2,1,1,0,10,1,0,0,22,1.125,8.4,1.7,1.7,16.9,10.00,1,2000,AAA,DET
