Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Juan Alvarez*,26,3,1,.750,2.82,44,0,15,0,0,0,38.1,30,12,12,3,19,1,27,1,0,2,158,1.278,7.0,0.7,4.5,6.3,1.42,1
Matt Beaumont*,27,0,0,,12.27,2,1,1,0,0,0,7.1,11,10,10,1,9,0,4,1,0,1,40,2.727,13.5,1.2,11.0,4.9,0.44,0
Tim Belcher,38,1,1,.500,3.86,3,3,0,0,0,0,14.0,12,7,6,2,7,0,6,1,0,0,60,1.357,7.7,1.3,4.5,3.9,0.86,1
Shawn Boskie,33,3,2,.600,4.28,14,2,2,0,0,0,40.0,51,22,19,4,16,0,22,2,0,5,180,1.675,11.5,0.9,3.6,5.0,1.38,1
Jeremy Callier,24,2,2,.500,5.64,9,2,3,0,0,0,22.1,29,14,14,0,7,1,16,1,0,0,104,1.612,11.7,0.0,2.8,6.4,2.29,0
Brian Cooper,25,3,7,.300,7.23,11,11,0,1,1,0,61.0,87,51,49,12,18,0,37,3,0,3,288,1.721,12.8,1.8,2.7,5.5,2.06,1
Chris Demouy*,24,0,0,,3.00,1,0,0,0,0,0,3.0,1,1,1,0,1,0,0,0,0,0,11,0.667,3.0,0.0,3.0,0.0,0.00,0
Jason Dickson,27,0,2,.000,10.13,2,2,0,0,0,0,8.0,13,9,9,1,4,0,4,0,0,1,38,2.125,14.6,1.1,4.5,4.5,1.00,1
Renny Duarte,21,0,0,,9.00,1,0,1,0,0,0,2.0,3,2,2,1,1,0,1,0,0,0,10,2.000,13.5,4.5,4.5,4.5,1.00,0
Seth Etherton,23,3,2,.600,4.01,9,9,0,0,0,0,58.1,60,30,26,6,19,0,50,1,0,3,248,1.354,9.3,0.9,2.9,7.7,2.63,1
Mike Fyhrie,30,2,1,.667,2.30,9,0,3,0,0,1,15.2,6,4,4,1,12,0,9,0,0,1,63,1.149,3.4,0.6,6.9,5.2,0.75,1
Steve Green,22,0,4,.000,7.29,8,8,0,0,0,0,42.0,55,35,34,4,27,1,24,2,2,1,208,1.952,11.8,0.9,5.8,5.1,0.89,1
Mike Heathcott,31,1,1,.500,3.77,3,2,0,0,0,0,14.1,14,6,6,0,7,0,4,2,0,1,61,1.465,8.8,0.0,4.4,2.5,0.57,1
Ken Hill,34,0,0,,6.52,2,2,0,0,0,0,9.2,14,8,7,4,8,0,5,0,0,0,47,2.276,13.0,3.7,7.4,4.7,0.63,1
Brett Hinchliffe,25,2,3,.400,3.80,27,3,10,0,0,2,64.0,63,29,27,6,24,0,30,2,1,8,272,1.359,8.9,0.8,3.4,4.2,1.25,1
Mike Holtz*,27,0,1,.000,10.80,6,0,1,0,0,0,5.0,5,6,6,1,1,0,1,1,0,0,22,1.200,9.0,1.8,1.8,1.8,1.00,1
Jeff Hundley*,23,0,2,.000,11.57,2,1,0,0,0,0,9.1,14,12,12,0,4,0,2,2,0,2,47,1.929,13.5,0.0,3.9,1.9,0.50,0
Greg Jones,23,2,2,.500,7.65,25,0,13,0,0,1,42.1,57,42,36,5,33,1,21,4,0,6,217,2.126,12.1,1.1,7.0,4.5,0.64,1
Greg Keagle,29,0,0,,15.00,1,0,0,0,0,0,3.0,5,5,5,1,2,0,2,0,0,1,16,2.333,15.0,3.0,6.0,6.0,1.00,1
Rich Kelley*,30,0,1,.000,6.64,7,2,3,0,0,0,20.1,29,17,15,4,10,0,12,1,1,0,100,1.918,12.8,1.8,4.4,5.3,1.20,0
Bart Miadich,24,2,1,.667,4.57,10,0,3,0,0,1,21.2,25,14,11,3,9,0,20,0,0,2,101,1.569,10.4,1.2,3.7,8.3,2.22,1
Ernie Miller*,24,0,0,,2.70,1,1,0,0,0,0,3.1,1,1,1,0,1,0,0,0,0,0,12,0.600,2.7,0.0,2.7,0.0,0.00,0
Steve Mintz,31,4,4,.500,7.56,32,2,19,0,0,2,41.2,60,42,35,4,28,1,24,0,0,3,210,2.112,13.0,0.9,6.0,5.2,0.86,1
Paul Morse,27,6,5,.545,4.76,13,11,0,0,0,0,73.2,73,47,39,9,44,0,31,1,0,7,334,1.588,8.9,1.1,5.4,3.8,0.70,0
Elvin Nina,24,0,0,,2.89,3,2,0,0,0,0,9.1,11,6,3,0,6,0,3,0,1,0,44,1.821,10.6,0.0,5.8,2.9,0.50,0
Ramon Ortiz,27,6,6,.500,4.55,15,15,0,1,0,0,89.0,74,49,45,7,37,0,76,4,1,7,381,1.247,7.5,0.7,3.7,7.7,2.05,1
Lou Pote,28,2,1,.667,3.52,24,0,22,0,0,12,30.2,27,14,12,2,14,0,28,0,0,3,133,1.337,7.9,0.6,4.1,8.2,2.00,1
Mike Saipe,26,0,1,.000,7.23,4,3,1,0,0,1,18.2,26,15,15,2,10,0,14,0,0,0,90,1.929,12.5,1.0,4.8,6.8,1.40,1
Scott Sanders,31,0,2,.000,5.56,6,2,1,0,0,0,22.2,25,15,14,3,12,0,18,0,0,2,101,1.632,9.9,1.2,4.8,7.1,1.50,1
Scott Schoeneweis*,26,0,0,,0.00,1,1,0,0,0,0,7.0,2,1,0,0,1,0,6,0,0,0,25,0.429,2.6,0.0,1.3,7.7,6.00,1
Scot Shields,24,7,13,.350,5.41,27,27,0,4,1,0,163.0,158,114,98,16,82,0,156,14,0,7,734,1.472,8.7,0.9,4.5,8.6,1.90,1
Felipe Suarez,24,0,0,,18.00,1,0,0,0,0,0,1.0,2,2,2,0,0,0,0,0,0,1,5,2.000,18.0,0.0,0.0,0.0,,0
Bryan Ward*,28,0,0,,4.26,6,0,2,0,0,1,6.1,12,4,3,0,1,1,3,0,0,0,30,2.053,17.1,0.0,1.4,4.3,3.00,1
Jarrod Washburn*,25,3,0,1.000,3.52,5,5,0,0,0,0,30.2,35,13,12,2,13,0,20,0,0,3,131,1.565,10.3,0.6,3.8,5.9,1.54,1
Eric Weaver,26,1,2,.333,4.14,34,0,28,0,0,13,37.0,37,20,17,5,13,0,36,2,0,3,164,1.351,9.0,1.2,3.2,8.8,2.77,1
Shad Williams,29,1,5,.167,5.50,22,5,5,0,0,1,54.0,67,41,33,5,23,0,34,2,0,1,247,1.667,11.2,0.8,3.8,5.7,1.48,1
Matt Wise,24,9,6,.600,3.69,19,19,0,2,1,0,124.1,122,54,51,10,26,0,82,2,1,0,510,1.190,8.8,0.7,1.9,5.9,3.15,1
