Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Bronson Arroyo,25,8,6,.571,2.96,22,21,0,3,2,0,143.0,126,57,47,10,28,1,116,2,0,5,574,1.077,7.9,0.6,1.8,7.3,4.14,1,2002,AAA,PIT
Kris Benson,27,0,2,.000,1.53,4,4,0,0,0,0,17.2,8,4,3,1,8,0,25,0,0,0,69,0.906,4.1,0.5,4.1,12.7,3.13,1,2002,AAA,PIT
Shawn Camp,26,4,1,.800,3.24,39,0,15,0,0,2,58.1,50,22,21,5,15,3,59,6,1,0,234,1.114,7.7,0.8,2.3,9.1,3.93,1,2002,AAA,PIT
Blas Cedeno,29,0,1,.000,6.35,6,0,1,0,0,0,5.2,8,5,4,0,1,0,4,0,0,0,26,1.588,12.7,0.0,1.6,6.4,4.00,0,2002,AAA,PIT
Jim Dougherty,34,2,3,.400,4.63,33,0,16,0,0,4,44.2,40,23,23,5,17,2,36,1,1,1,188,1.276,8.1,1.0,3.4,7.3,2.12,1,2002,AAA,PIT
Wayne Gomes,29,0,2,.000,15.43,6,1,1,0,0,0,9.1,21,16,16,1,12,1,7,0,0,5,57,3.536,20.3,1.0,11.6,6.8,0.58,1,2002,AAA,PIT
Matt Guerrier,23,7,12,.368,4.59,27,26,0,2,1,0,157.0,154,88,80,20,47,3,130,10,0,7,676,1.280,8.8,1.1,2.7,7.5,2.77,1,2002,AAA,PIT
Mike Lincoln,27,0,0,,1.23,10,0,7,0,0,2,14.2,14,2,2,0,2,0,15,0,0,1,61,1.091,8.6,0.0,1.2,9.2,7.50,1,2002,AAA,PIT
Brian Looney*,32,0,1,.000,6.14,6,3,0,0,0,0,14.2,15,10,10,3,7,1,5,2,0,0,65,1.500,9.2,1.8,4.3,3.1,0.71,1,2002,AAA,PIT
Sean Lowe,31,1,1,.500,5.73,5,5,0,0,0,0,22.0,29,14,14,0,3,0,21,0,0,0,96,1.455,11.9,0.0,1.2,8.6,7.00,1,2002,AAA,PIT
Josias Manzanillo,34,1,0,1.000,2.66,15,1,4,0,0,1,20.1,18,6,6,3,2,1,14,0,1,1,79,0.984,8.0,1.3,0.9,6.2,7.00,1,2002,AAA,PIT
Tony McKnight,25,11,14,.440,5.24,30,28,0,1,1,0,175.1,198,108,102,22,45,1,120,4,0,6,747,1.386,10.2,1.1,2.3,6.2,2.67,1,2002,AAA,PIT
Brian Meadows,26,9,8,.529,4.27,23,22,0,1,1,0,126.1,132,69,60,15,26,1,98,5,0,2,530,1.251,9.4,1.1,1.9,7.0,3.77,1,2002,AAA,PIT
Brian O'Connor*,25,0,1,.000,5.40,4,0,1,0,0,0,5.0,7,3,3,0,6,1,4,0,0,0,28,2.600,12.6,0.0,10.8,7.2,0.67,1,2002,AAA,PIT
Alberto Reyes,32,7,3,.700,2.70,43,0,10,0,0,1,66.2,40,21,20,5,22,2,90,9,0,5,270,0.930,5.4,0.7,3.0,12.2,4.09,1,2002,AAA,PIT
Duaner Sanchez,22,0,3,.000,4.76,20,0,17,0,0,6,22.2,23,12,12,2,11,2,20,1,0,2,100,1.500,9.1,0.8,4.4,7.9,1.82,1,2002,AAA,PIT
Scott Service,35,4,4,.500,3.36,47,0,24,0,0,6,61.2,47,25,23,8,24,3,70,2,0,4,259,1.151,6.9,1.2,3.5,10.2,2.92,1,2002,AAA,PIT
Ben Shaffar,24,1,0,1.000,3.60,1,1,0,0,0,0,5.0,7,4,2,1,3,0,4,0,0,0,25,2.000,12.6,1.8,5.4,7.2,1.33,0,2002,AAA,PIT
Brian Smith,29,3,3,.500,3.82,33,0,25,0,0,7,37.2,37,18,16,2,11,1,24,4,0,0,159,1.274,8.8,0.5,2.6,5.7,2.18,1,2002,AAA,PIT
Kevin Tolar*,31,6,1,.857,2.54,44,7,12,1,1,1,78.0,66,23,22,5,27,0,82,2,1,2,328,1.192,7.6,0.6,3.1,9.5,3.04,1,2002,AAA,PIT
Salomon Torres,30,8,5,.615,3.83,26,24,0,2,1,0,162.1,169,78,69,12,39,2,136,11,0,3,686,1.281,9.4,0.7,2.2,7.5,3.49,1,2002,AAA,PIT
