Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Grant Balfour,24,2,4,.333,4.16,58,0,25,0,0,8,71.1,60,34,33,3,30,1,88,0,1,2,296,1.262,7.6,0.4,3.8,11.1,2.93,1
Doug Bochtler,31,7,4,.636,3.68,34,9,6,1,0,0,88.0,71,41,36,6,44,0,79,2,0,4,364,1.307,7.3,0.6,4.5,8.1,1.80,1
Ramon Borrego,24,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,3,1.000,0.0,0.0,9.0,9.0,1.00,0
Matt Carnes,26,4,3,.571,6.61,21,12,4,0,0,0,80.1,104,62,59,7,29,0,42,4,2,5,372,1.656,11.7,0.8,3.2,4.7,1.45,0
Tony Fiore,30,2,0,1.000,4.15,2,2,0,0,0,0,13.0,15,6,6,2,2,0,6,0,0,0,53,1.308,10.4,1.4,1.4,4.2,3.00,1
Kevin Frederick,25,3,6,.333,4.58,46,2,38,0,0,22,55.0,63,31,28,8,21,1,47,2,0,4,246,1.527,10.3,1.3,3.4,7.7,2.24,1
Mike Jerzembeck,30,1,2,.333,11.70,3,2,0,0,0,0,10.0,16,14,13,2,4,0,6,0,0,0,47,2.000,14.4,1.8,3.6,5.4,1.50,1
Adam Johnson,22,13,8,.619,5.47,27,27,0,1,1,0,151.1,182,96,92,25,55,0,112,11,2,5,676,1.566,10.8,1.5,3.3,6.7,2.04,1
Matt Kinney,25,2,1,.667,8.89,5,5,0,0,0,0,27.1,42,27,27,9,4,0,21,0,0,0,125,1.683,13.8,3.0,1.3,6.9,5.25,1
David Lee,29,9,1,.900,4.59,51,0,30,0,0,5,64.2,80,44,33,5,31,3,70,2,0,5,303,1.716,11.1,0.7,4.3,9.7,2.26,1
Travis Miller*,29,0,1,.000,3.99,24,0,3,0,0,1,29.1,35,15,13,3,5,0,24,0,0,1,122,1.364,10.7,0.9,1.5,7.4,4.80,1
Micheal Nakamura,25,4,3,.571,4.74,46,4,7,0,0,2,87.1,85,51,46,7,22,0,80,6,1,7,368,1.225,8.8,0.7,2.3,8.2,3.64,1
Jeromy Palki,26,3,3,.500,4.15,26,0,5,0,0,1,43.1,51,21,20,4,16,0,48,0,0,2,193,1.546,10.6,0.8,3.3,10.0,3.00,0
Scott Randall,26,12,0,1.000,3.25,19,15,1,2,0,0,105.1,110,47,38,6,24,0,54,1,0,10,444,1.272,9.4,0.5,2.1,4.6,2.25,1
Juan Rincon,23,7,4,.636,4.78,19,16,1,3,0,0,101.2,111,56,54,12,35,0,75,6,0,4,444,1.436,9.8,1.1,3.1,6.6,2.14,1
Jose Rodriguez*,27,0,0,,0.00,4,0,2,0,0,1,5.2,4,0,0,0,1,0,6,0,0,0,21,0.882,6.4,0.0,1.6,9.5,6.00,1
Benj Sampson*,27,1,3,.250,7.01,13,8,2,0,0,0,51.1,69,41,40,9,19,0,19,1,0,0,234,1.714,12.1,1.6,3.3,3.3,1.00,1
Johan Santana*,23,5,2,.714,3.14,11,9,0,0,0,0,48.2,37,24,17,7,27,0,75,0,0,2,212,1.315,6.8,1.3,5.0,13.9,2.78,1
John Sneed,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,1,0,0,0,5,2.000,0.0,0.0,18.0,9.0,0.50,0
Brad Thomas*,24,6,12,.333,5.74,28,27,1,1,0,0,152.0,175,112,97,20,54,0,97,17,2,1,682,1.507,10.4,1.2,3.2,5.7,1.80,1
Mike Trombley,35,0,1,.000,5.19,9,0,3,0,0,0,8.2,11,6,5,1,2,0,13,0,0,0,37,1.500,11.4,1.0,2.1,13.5,6.50,1
Bob Wells,35,0,1,.000,6.75,4,2,2,0,0,1,4.0,5,3,3,1,2,0,1,1,0,1,20,1.750,11.3,2.3,4.5,2.3,0.50,1
