Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mike Bacsik*,24,5,5,.500,3.74,25,14,3,1,1,0,108.1,134,48,45,13,25,0,75,4,0,1,467,1.468,11.1,1.1,2.1,6.2,3.00,1
John Bale*,28,2,2,.500,3.54,12,2,4,0,0,0,28.0,22,11,11,2,7,0,27,2,0,1,111,1.036,7.1,0.6,2.3,8.7,3.86,1
Heath Bell,24,3,4,.429,4.26,22,0,14,0,0,5,31.2,38,15,15,2,9,1,28,1,0,1,142,1.484,10.8,0.6,2.6,8.0,3.11,1
Justin Brunette*,26,2,2,.500,4.09,45,0,16,0,0,2,77.0,77,40,35,4,20,5,42,4,0,5,324,1.260,9.0,0.5,2.3,4.9,2.10,1
Eric Cammack,26,0,2,.000,13.50,11,0,4,0,0,0,10.0,13,15,15,1,12,0,6,0,0,0,53,2.500,11.7,0.9,10.8,5.4,0.50,1
Jaime Cerda*,23,0,0,,0.43,12,0,4,0,0,1,21.0,10,2,1,0,7,1,17,0,0,0,77,0.810,4.3,0.0,3.0,7.3,2.43,1
Juan Cerros,25,1,3,.250,3.35,25,3,6,0,0,2,37.2,40,21,14,2,11,0,23,0,1,1,167,1.354,9.6,0.5,2.6,5.5,2.09,1
Joey Cole,24,0,1,.000,9.00,1,0,1,0,0,0,2.0,3,2,2,0,2,1,2,0,0,0,11,2.500,13.5,0.0,9.0,9.0,1.00,0
Mark Corey,27,3,1,.750,1.03,25,0,21,0,0,7,26.1,14,3,3,1,7,1,37,1,0,0,100,0.797,4.8,0.3,2.4,12.6,5.29,1
Kane Davis,27,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,1.000,9.0,0.0,0.0,18.0,,1
Pedro Feliciano*,25,0,0,,7.00,5,0,3,0,0,2,9.0,14,7,7,1,1,0,11,0,0,1,41,1.667,14.0,1.0,1.0,11.0,11.00,1
Dicky Gonzalez,23,0,0,,3.60,1,1,0,0,0,0,5.0,6,2,2,1,2,0,7,0,0,0,23,1.600,10.8,1.8,3.6,12.6,3.50,1
Aaron Heilman,23,2,3,.400,3.28,10,7,2,0,0,0,49.1,42,18,18,3,16,1,35,1,0,0,196,1.176,7.7,0.5,2.9,6.4,2.19,1
Bobby Jones*,30,1,4,.200,4.02,13,6,1,0,0,0,40.1,42,25,18,4,15,0,35,5,0,1,187,1.413,9.4,0.9,3.3,7.8,2.33,1
Jake Joseph,24,0,1,.000,12.27,1,1,0,0,0,0,3.2,8,5,5,0,3,0,1,0,1,0,22,3.000,19.6,0.0,7.4,2.5,0.33,0
Satoru Komiyama,36,3,1,.750,1.42,17,6,7,1,0,0,44.1,27,8,7,4,9,2,43,3,0,0,168,0.812,5.5,0.8,1.8,8.7,4.78,1
Felipe Lira,30,1,4,.200,5.03,21,1,5,0,0,1,39.1,45,22,22,1,13,1,22,2,0,0,170,1.475,10.3,0.2,3.0,5.0,1.69,1
Nick Maness,23,2,0,1.000,3.50,3,3,0,0,0,0,18.0,16,10,7,1,8,0,11,1,0,1,78,1.333,8.0,0.5,4.0,5.5,1.38,0
Jason Middlebrook,27,2,1,.667,2.66,5,5,0,0,0,0,23.2,13,7,7,1,1,0,22,1,0,0,84,0.592,4.9,0.4,0.4,8.4,22.00,1
Bobby Munoz,34,0,0,,30.86,3,0,1,0,0,0,2.1,9,8,8,0,4,0,3,0,0,0,19,5.571,34.7,0.0,15.4,11.6,0.75,1
Jason Roach,26,6,6,.500,2.79,19,17,1,0,0,0,106.1,117,41,33,9,31,2,64,3,1,0,456,1.392,9.9,0.8,2.6,5.4,2.06,1
Jason Saenz*,25,1,0,1.000,9.95,5,0,0,0,0,0,6.1,10,7,7,2,10,0,3,0,0,1,38,3.158,14.2,2.8,14.2,4.3,0.30,0
Jae Weong Seo,25,6,9,.400,3.99,26,24,0,1,0,0,128.2,145,66,57,14,22,1,87,3,0,0,548,1.298,10.1,1.0,1.5,6.1,3.95,1
Jimmy Serrano,26,8,6,.571,4.01,53,0,20,0,0,3,74.0,88,40,33,3,31,5,76,4,0,1,342,1.608,10.7,0.4,3.8,9.2,2.45,1
Pat Strange,21,10,10,.500,3.82,29,25,1,2,0,0,165.0,165,77,70,12,59,2,109,7,0,3,699,1.358,9.0,0.7,3.2,5.9,1.85,1
Adam Walker*,26,0,1,.000,9.00,1,1,0,0,0,0,5.0,6,6,5,1,3,0,3,0,0,0,24,1.800,10.8,1.8,5.4,5.4,1.00,0
Pete Walker,33,0,0,,3.00,2,2,0,0,0,0,9.0,9,3,3,1,1,0,6,0,0,0,38,1.111,9.0,1.0,1.0,6.0,6.00,1
Tyler Walker,26,10,5,.667,3.99,28,25,3,1,1,1,142.0,152,65,63,13,38,3,109,4,3,2,603,1.338,9.6,0.8,2.4,6.9,2.87,1
Matt Williams*,31,0,0,,27.00,1,0,0,0,0,0,0.1,1,1,1,0,2,0,0,0,0,0,4,9.000,27.0,0.0,54.0,0.0,0.00,1
Tyler Yates,24,2,2,.500,1.32,24,0,20,0,0,6,34.0,29,10,5,1,13,1,34,0,0,0,142,1.235,7.7,0.3,3.4,9.0,2.62,1
