Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Justin Atchley*,28,1,0,1.000,8.68,10,0,6,0,0,1,9.1,17,10,9,3,2,0,5,0,0,0,46,2.036,16.4,2.9,1.9,4.8,2.50,1
Rick Bauer,25,0,1,.000,6.75,1,1,0,0,0,0,4.0,4,4,3,2,2,0,1,0,0,0,18,1.500,9.0,4.5,4.5,2.3,0.50,1
Steve Bechler,22,6,11,.353,4.09,24,24,0,2,1,0,149.2,154,78,68,15,52,2,77,2,0,5,648,1.376,9.3,0.9,3.1,4.6,1.48,1
Leslie Brea,28,3,7,.300,3.22,60,0,20,0,0,3,86.2,81,37,31,4,37,3,75,0,1,4,377,1.362,8.4,0.4,3.8,7.8,2.03,1
Sean Douglass,23,4,6,.400,4.73,14,13,1,0,0,0,66.2,66,39,35,4,35,0,71,2,0,3,299,1.515,8.9,0.5,4.7,9.6,2.03,1
Travis Driskill,30,2,2,.500,1.64,4,4,0,1,1,0,22.0,17,8,4,1,1,0,15,1,0,0,86,0.818,7.0,0.4,0.4,6.1,15.00,1
Mike Drumright,28,5,7,.417,3.46,23,21,1,0,0,0,125.0,121,67,48,7,42,0,89,4,2,7,536,1.304,8.7,0.5,3.0,6.4,2.12,0
Eric DuBose*,26,0,0,,27.00,1,0,0,0,0,0,0.1,1,2,1,0,2,0,0,0,0,0,5,9.000,27.0,0.0,54.0,0.0,0.00,1
Rendy Espina*,24,1,2,.333,4.44,18,0,4,0,0,0,24.1,27,12,12,3,10,1,11,2,0,0,106,1.521,10.0,1.1,3.7,4.1,1.10,0
Kris Foster,27,0,1,.000,7.71,14,0,6,0,0,1,18.2,22,16,16,3,10,0,14,1,0,3,88,1.714,10.6,1.4,4.8,6.8,1.40,1
Mike Garcia,34,1,0,1.000,0.00,9,0,8,0,0,2,10.0,7,0,0,0,1,0,9,0,0,0,38,0.800,6.3,0.0,0.9,8.1,9.00,1
Brian Looney*,32,1,1,.500,4.73,9,0,3,0,0,0,13.1,12,7,7,2,7,1,14,0,1,1,58,1.425,8.1,1.4,4.7,9.5,2.00,1
Lee Marshall,25,4,6,.400,4.85,59,0,33,0,0,4,78.0,101,47,42,6,32,4,36,0,1,1,361,1.705,11.7,0.7,3.7,4.2,1.13,0
Allen McDill*,30,1,1,.500,7.90,15,0,4,0,0,0,13.2,17,12,12,2,7,1,6,2,0,0,66,1.756,11.2,1.3,4.6,4.0,0.86,1
Mike Mohler*,33,1,2,.333,2.76,34,0,12,0,0,1,49.0,51,16,15,2,15,4,44,0,0,4,207,1.347,9.4,0.4,2.8,8.1,2.93,1
Mark Nussbeck,28,1,2,.333,6.39,11,3,1,0,0,0,25.1,30,20,18,5,8,0,6,1,0,2,108,1.500,10.7,1.8,2.8,2.1,0.75,0
Yorkis Perez*,34,1,1,.500,3.79,28,0,4,0,0,0,40.1,42,20,17,4,20,1,44,0,0,3,181,1.537,9.4,0.9,4.5,9.8,2.20,1
Rafael Pina,30,6,5,.545,3.49,50,9,32,0,0,10,111.0,117,53,43,9,31,0,74,6,0,5,478,1.333,9.5,0.7,2.5,6.0,2.39,0
Juan Rosario,26,0,0,,11.57,2,0,0,0,0,0,2.1,4,3,3,0,1,0,1,1,0,1,13,2.143,15.4,0.0,3.9,3.9,1.00,0
Sean Runyan*,28,0,0,,9.00,3,0,0,0,0,0,3.0,3,3,3,0,1,0,5,1,0,0,14,1.333,9.0,0.0,3.0,15.0,5.00,1
Jacobo Sequea,20,1,4,.200,5.27,5,5,0,0,0,0,27.1,26,16,16,7,11,0,16,2,0,2,119,1.354,8.6,2.3,3.6,5.3,1.45,0
Jay Spurgeon,25,4,14,.222,5.38,29,26,1,1,0,0,154.0,184,104,92,16,42,0,84,3,0,2,685,1.468,10.8,0.9,2.5,4.9,2.00,1
Kennie Steenstra,31,1,2,.333,4.76,6,4,1,0,0,0,22.2,31,15,12,2,7,0,4,1,0,0,106,1.676,12.3,0.8,2.8,1.6,0.57,1
John Stephens,22,11,5,.688,3.03,21,21,0,1,0,0,142.2,126,51,48,10,23,0,118,8,0,1,571,1.044,7.9,0.6,1.5,7.4,5.13,1
Josh Towers,25,0,9,.000,7.57,15,13,1,1,0,0,69.0,109,65,58,16,14,0,43,2,0,1,329,1.783,14.2,2.1,1.8,5.6,3.07,1
