Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jesse Biddle*,18,3,1,.750,4.32,9,9,0,1,1,0,33.1,35,23,16,2,9,0,41,2,0,1,147,1.320,9.5,0.5,2.4,11.1,4.56,,1
Lisalverto Bonilla,20,2,1,.667,1.95,6,6,0,0,0,0,32.1,32,15,7,3,5,0,38,1,2,0,136,1.144,8.9,0.8,1.4,10.6,7.60,,1
Tim Brown,23,0,0,,1.50,7,2,2,0,0,1,24.0,22,5,4,1,3,0,18,1,0,1,94,1.042,8.3,0.4,1.1,6.8,6.00,,0
Lendy Castillo,21,3,1,.750,2.22,13,6,1,0,0,0,44.2,33,13,11,2,18,0,51,4,1,2,180,1.142,6.6,0.4,3.6,10.3,2.83,,1
Neal Davis*,22,0,0,,9.00,3,0,0,0,0,0,4.0,6,4,4,0,3,0,4,0,0,0,20,2.250,13.5,0.0,6.8,9.0,1.33,,0
Drew Erwin,21,1,0,1.000,2.00,6,0,2,0,0,0,9.0,6,2,2,1,2,0,4,1,0,1,35,0.889,6.0,1.0,2.0,4.0,2.00,,0
Orlando Garces*,19,3,2,.600,4.13,15,0,4,0,0,0,28.1,30,16,13,2,20,0,28,0,1,6,134,1.765,9.5,0.6,6.4,8.9,1.40,,0
Juary Gomez,20,0,0,,0.66,20,0,17,0,0,9,27.1,17,2,2,0,7,0,30,1,1,5,104,0.878,5.6,0.0,2.3,9.9,4.29,,0
Nick Hernandez*,21,0,1,.000,7.88,4,4,0,0,0,0,8.0,10,8,7,0,5,0,7,1,0,1,38,1.875,11.3,0.0,5.6,7.9,1.40,,0
Matt Hutchison,21,4,0,1.000,2.36,13,1,2,0,0,1,34.1,29,11,9,1,11,0,18,2,0,5,136,1.165,7.6,0.3,2.9,4.7,1.64,,0
Colin Kleven,19,0,5,.000,7.04,10,7,2,1,0,0,30.2,37,26,24,3,11,0,22,1,0,5,140,1.565,10.9,0.9,3.2,6.5,2.00,,0
Tyler Knigge,21,0,3,.000,5.04,10,4,1,0,0,0,30.1,27,17,17,4,14,0,27,2,0,6,130,1.352,8.0,1.2,4.2,8.0,1.93,,0
Ervis Manzanillo*,18,3,0,1.000,2.16,7,7,0,0,0,0,33.1,21,10,8,1,11,0,33,1,3,4,127,0.960,5.7,0.3,3.0,8.9,3.00,,0
Lino Martinez*,17,2,2,.500,4.93,11,3,0,0,0,0,34.2,42,23,19,1,9,0,30,5,3,5,160,1.471,10.9,0.3,2.3,7.8,3.33,,0
Miguel Nunez,17,1,4,.200,5.20,8,5,0,0,0,0,27.2,31,16,16,1,15,0,21,4,1,1,129,1.663,10.1,0.3,4.9,6.8,1.40,,0
Luis Paulino,21,1,0,1.000,4.50,2,0,0,0,0,0,4.0,3,2,2,1,0,0,5,0,0,0,15,0.750,6.8,2.3,0.0,11.3,,,0
Jesus Pirela,21,3,1,.750,4.30,10,2,1,0,0,0,29.1,27,14,14,0,13,0,23,1,2,4,127,1.364,8.3,0.0,4.0,7.1,1.77,,0
B.J. Rosenberg,24,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,,1
Marshall Schuler,22,4,2,.667,2.95,19,0,13,0,0,3,21.1,21,8,7,0,11,0,21,1,0,3,93,1.500,8.9,0.0,4.6,8.9,1.91,,0
Andrew Snowdon,24,0,1,.000,0.93,7,0,3,0,0,0,9.2,7,1,1,0,1,0,10,0,0,0,38,0.828,6.5,0.0,0.9,9.3,10.00,,0
Kevin Walter,18,0,0,,4.50,1,0,0,0,0,0,2.0,1,1,1,0,0,0,0,0,0,0,7,0.500,4.5,0.0,0.0,0.0,,,0
Jordan Whatcott,25,2,0,1.000,1.08,12,0,6,0,0,2,16.2,10,2,2,0,3,0,13,0,1,4,64,0.780,5.4,0.0,1.6,7.0,4.33,,0
22 Players,20.3,32,24,.571,3.44,56,56,54,2,4,16,486.0,448,219,186,23,171,0,445,28,15,54,2058,1.274,8.3,0.4,3.2,8.2,2.60,,0
