Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Luis Bastardo,20,3,2,.600,3.43,16,0,7,0,0,1,44.2,43,22,17,3,12,0,39,6,0,1,190,1.231,8.7,0.6,2.4,7.9,3.25,,0
Yeiper Castillo,21,0,0,,2.45,2,2,0,0,0,0,3.2,3,1,1,1,1,0,4,0,0,0,15,1.091,7.4,2.5,2.5,9.8,4.00,,0
Miguel Celestino,20,2,0,1.000,0.90,4,3,1,0,0,0,20.0,18,6,2,0,3,0,14,0,1,0,82,1.050,8.1,0.0,1.4,6.3,4.67,,0
Eric Curtis,20,0,1,.000,3.78,9,8,0,0,0,0,33.1,30,17,14,3,12,0,26,0,1,2,139,1.260,8.1,0.8,3.2,7.0,2.17,,0
Jacob Dahlstrand,18,0,1,.000,6.00,2,2,0,0,0,0,3.0,4,2,2,1,2,0,3,0,0,1,14,2.000,12.0,3.0,6.0,9.0,1.50,,0
Justin Erasmus,20,1,3,.250,2.12,21,0,19,0,0,10,29.2,26,13,7,0,9,0,33,1,0,2,125,1.180,7.9,0.0,2.7,10.0,3.67,,0
Jason Garcia,17,1,3,.250,3.03,9,8,0,0,0,0,29.2,31,16,10,0,6,0,17,2,0,1,128,1.247,9.4,0.0,1.8,5.2,2.83,,1
Seth Garrison,24,0,0,,0.00,1,1,0,0,0,0,2.0,1,0,0,0,0,0,5,0,0,0,8,0.500,4.5,0.0,0.0,22.5,,,0
Michael Gleason,22,1,2,.333,4.28,14,0,3,0,0,2,40.0,47,28,19,1,8,0,30,1,0,1,170,1.375,10.6,0.2,1.8,6.8,3.75,,0
Sergio Gomez,16,0,4,.000,6.37,13,12,0,0,0,0,29.2,32,26,21,2,14,0,29,4,0,4,138,1.551,9.7,0.6,4.2,8.8,2.07,,0
Michael Hacker*,24,0,0,,0.00,2,0,0,0,0,0,3.0,1,0,0,0,0,0,3,0,0,0,10,0.333,3.0,0.0,0.0,9.0,,,0
Swen Huijer,19,5,2,.714,3.78,16,0,4,0,0,0,33.1,41,22,14,4,10,0,26,2,0,1,156,1.530,11.1,1.1,2.7,7.0,2.60,,0
John Killen*,19,0,1,.000,13.50,4,1,2,0,0,0,2.0,0,4,3,0,7,0,3,0,0,2,11,3.500,0.0,0.0,31.5,13.5,0.43,,0
T.J. Large,27,0,0,,2.40,9,0,3,0,0,1,15.0,10,4,4,0,2,0,12,3,0,2,58,0.800,6.0,0.0,1.2,7.2,6.00,,0
Moko Moanaroa*,20,0,0,,6.75,1,0,0,0,0,0,1.1,1,1,1,0,1,0,1,0,0,0,6,1.500,6.8,0.0,6.8,6.8,1.00,,0
Matt Phillips*,22,3,0,1.000,0.78,12,0,7,0,0,1,23.0,14,4,2,0,7,0,19,0,0,0,89,0.913,5.5,0.0,2.7,7.4,2.71,,0
Roberto Ramos,21,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,3,0,2,0,1,0,9,2.000,4.5,0.0,13.5,9.0,0.67,,0
Ryne Reynoso,25,0,1,.000,10.13,3,1,0,0,0,0,2.2,4,3,3,0,1,0,2,0,0,0,14,1.875,13.5,0.0,3.4,6.8,2.00,,0
Juan Rodriguez,21,5,1,.833,3.51,12,9,0,0,0,0,48.2,41,22,19,2,13,0,51,4,0,3,204,1.110,7.6,0.4,2.4,9.4,3.92,,0
Scott Swinson,22,2,2,.500,3.33,15,1,9,0,0,3,48.2,52,30,18,2,9,0,36,1,0,1,209,1.253,9.6,0.4,1.7,6.7,4.00,,0
Francisco Taveras*,20,2,3,.400,4.98,12,9,0,0,0,0,43.1,52,30,24,0,17,0,37,4,0,2,196,1.592,10.8,0.0,3.5,7.7,2.18,,0
Raynel Velette,19,5,2,.714,2.54,12,2,2,0,0,1,49.2,34,21,14,3,11,0,45,6,0,0,199,0.906,6.2,0.5,2.0,8.2,4.09,,0
Richard Wasielewski*,20,1,0,1.000,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,0.500,4.5,0.0,0.0,9.0,,,0
23 Players,20.1,31,28,.525,3.42,59,59,59,0,2,19,510.1,487,272,194,22,148,0,439,34,3,23,2177,1.244,8.6,0.4,2.6,7.7,2.97,,0
