Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Danilo Alvarez,20,1,1,.500,2.21,14,0,9,0,0,0,20.1,12,5,5,0,5,0,19,1,1,1,78,0.836,5.3,0.0,2.2,8.4,3.80,,0
Jonathan Burns,22,1,3,.250,3.86,17,0,9,0,0,2,23.1,27,10,10,2,5,1,24,2,0,1,100,1.371,10.4,0.8,1.9,9.3,4.80,,0
Eduardo Castillo,19,1,3,.250,4.95,8,7,0,0,0,0,36.1,41,21,20,3,12,0,20,4,2,4,156,1.459,10.2,0.7,3.0,5.0,1.67,,0
Kyle Cofield,23,0,1,.000,6.00,2,2,0,0,0,0,3.0,4,2,2,0,1,0,3,1,0,0,14,1.667,12.0,0.0,3.0,9.0,3.00,,0
Luis De Luna,20,2,0,1.000,3.30,9,4,4,0,0,1,30.0,34,13,11,1,9,0,21,5,0,3,137,1.433,10.2,0.3,2.7,6.3,2.33,,0
Stephen Foster*,23,2,1,.667,3.65,15,0,3,0,0,0,24.2,24,10,10,2,10,0,17,1,0,1,105,1.378,8.8,0.7,3.6,6.2,1.70,,0
Amilcar Gaxiola*,19,0,3,.000,3.95,16,0,3,0,0,0,27.1,24,15,12,3,7,1,26,2,1,1,114,1.134,7.9,1.0,2.3,8.6,3.71,,0
Tyler Hess,21,2,3,.400,5.92,9,3,2,0,0,1,24.1,19,17,16,2,11,0,23,1,1,4,101,1.233,7.0,0.7,4.1,8.5,2.09,,0
Dan Jurik,23,3,0,1.000,2.20,7,5,0,0,0,0,28.2,23,10,7,0,5,0,27,3,0,3,115,0.977,7.2,0.0,1.6,8.5,5.40,,0
Willie Kempf,22,2,0,1.000,0.00,3,1,0,0,0,0,11.0,6,0,0,0,3,0,12,0,0,1,41,0.818,4.9,0.0,2.5,9.8,4.00,,0
Frank Lafreniere,20,0,0,,1.93,5,0,1,0,0,0,9.1,8,3,2,0,1,0,5,1,0,0,37,0.964,7.7,0.0,1.0,4.8,5.00,,0
Joe Lucas,21,0,1,.000,0.00,3,0,3,0,0,0,5.0,0,1,0,0,2,0,3,3,0,1,21,0.400,0.0,0.0,3.6,5.4,1.50,,0
Ian Marshall,23,3,2,.600,5.03,10,7,1,0,0,0,39.1,50,27,22,5,8,0,26,0,1,0,168,1.475,11.4,1.1,1.8,5.9,3.25,,0
Kyle Mertins,22,0,0,,3.00,4,0,4,0,0,2,6.0,4,2,2,0,1,0,5,0,0,2,23,0.833,6.0,0.0,1.5,7.5,5.00,,0
Williams Perez,19,0,6,.000,5.63,12,11,0,0,0,0,54.1,66,36,34,3,8,0,43,11,0,6,240,1.362,10.9,0.5,1.3,7.1,5.38,,1
Alexis Pinto*,20,0,1,.000,7.94,10,0,4,0,0,0,11.1,21,13,10,3,5,0,12,1,0,1,61,2.294,16.7,2.4,4.0,9.5,2.40,,0
Cole Rohrbough*,23,0,0,,1.50,3,3,0,0,0,0,6.0,4,1,1,0,0,0,9,0,0,0,22,0.667,6.0,0.0,0.0,13.5,,,0
Nate Russ,23,0,0,,4.22,10,0,9,0,0,3,10.2,12,7,5,1,4,0,10,0,0,0,48,1.500,10.1,0.8,3.4,8.4,2.50,,0
Shohei Sekiguchi*,21,1,1,.500,3.77,8,0,2,0,0,0,14.1,17,8,6,1,3,0,10,1,0,0,62,1.395,10.7,0.6,1.9,6.3,3.33,,0
Ernesto Silva,18,2,1,.667,4.57,8,2,1,0,0,0,21.2,30,15,11,0,8,0,14,3,0,1,101,1.754,12.5,0.0,3.3,5.8,1.75,,0
Zeke Spruill,20,0,0,,3.00,2,2,0,0,0,0,3.0,4,1,1,0,1,0,1,0,0,0,14,1.667,12.0,0.0,3.0,3.0,1.00,,1
Richie Tate,18,1,0,1.000,5.19,5,0,0,0,0,0,8.2,7,5,5,2,6,0,4,0,0,0,36,1.500,7.3,2.1,6.2,4.2,0.67,,0
Dan Winnie,20,4,2,.667,5.79,14,10,0,0,0,0,42.0,52,32,27,4,15,0,35,2,1,5,193,1.595,11.1,0.9,3.2,7.5,2.33,,0
Yoshinori Yamarin,20,2,2,.500,5.65,15,1,3,0,0,0,28.2,35,19,18,0,13,0,27,2,0,0,131,1.674,11.0,0.0,4.1,8.5,2.08,,0
24 Players,20.7,27,31,.466,4.36,58,58,58,0,6,9,489.1,524,273,237,32,143,2,396,44,7,35,2118,1.363,9.6,0.6,2.6,7.3,2.77,,0
