Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Lane Adams,26,7,26,26,3,6,1,0,1,2,4,0,0,5,.231,.231,.385,.615,10,0,0,0,0,0,,1
Arismendy Alcantara#,24,54,214,198,32,52,9,5,5,21,21,0,15,61,.263,.313,.434,.747,86,2,0,0,1,0,,1
Albert Almora,22,80,336,320,46,97,18,3,4,43,10,3,9,44,.303,.317,.416,.733,133,7,0,2,5,0,,1
John Andreoli,26,140,617,507,96,130,21,7,12,61,43,12,94,162,.256,.374,.396,.770,201,7,5,4,7,1,,1
Javier Baez,23,4,15,15,3,4,0,0,1,1,1,0,0,4,.267,.267,.467,.733,7,2,0,0,0,0,,1
Alex Bautista,22,3,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,,0
Dallas Beeler,27,8,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,,1
David Bote,23,12,24,22,4,8,0,0,1,3,0,0,2,5,.364,.417,.500,.917,11,0,0,0,0,1,,1
Cael Brockmeyer,24,35,98,92,8,21,6,1,1,7,0,0,6,31,.228,.276,.348,.623,32,3,0,0,0,2,,0
Aaron Brooks,26,5,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,,1
Stephen Bruno,25,7,16,16,1,3,1,0,1,1,1,0,0,5,.188,.188,.438,.625,7,0,0,0,0,0,,0
Jake Buchanan,26,25,35,25,5,2,0,0,0,0,0,0,6,9,.080,.258,.080,.338,2,1,0,4,0,0,,1
Trevor Cahill,28,6,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,,1
Jeimer Candelario#,22,76,309,264,44,88,22,3,9,54,0,2,38,53,.333,.417,.542,.959,143,7,3,0,4,2,,1
Ben Carhart,26,4,9,9,2,1,0,0,0,0,0,0,0,1,.111,.111,.111,.222,1,0,0,0,0,0,,0
Chris Coghlan*,31,5,17,17,3,8,3,0,0,1,0,0,0,2,.471,.471,.647,1.118,11,0,0,0,0,0,,1
Josh Collmenter,30,4,4,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,0,0,0,0,0,0,,1
Gerardo Concepción*,24,32,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Willson Contreras,24,55,240,204,40,72,16,3,9,43,4,4,28,32,.353,.442,.593,1.035,121,6,6,0,2,1,,1
Taylor Davis,26,67,258,223,24,56,13,1,2,20,2,0,30,28,.251,.341,.345,.686,77,12,1,3,1,0,,1
Tim Federowicz,28,65,253,229,25,67,12,0,8,39,3,0,18,51,.293,.352,.450,.802,103,9,4,0,2,1,,1
Stephen Fife,29,7,5,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,1,0,1,0,0,,1
Dexter Fowler#,30,2,6,5,2,1,1,0,0,0,0,0,1,2,.200,.333,.400,.733,2,0,0,0,0,0,,1
David Freitas,27,25,95,84,7,27,7,0,2,15,3,0,7,20,.321,.362,.476,.838,40,2,0,1,3,0,,1
Brandon Gomes,31,19,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Jose Gonzalez,20,8,10,9,1,2,1,0,0,0,1,0,0,2,.222,.222,.333,.556,3,1,0,1,0,0,,0
Tyler Ihrig*,24,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Pierce Johnson,25,23,15,9,1,1,0,0,0,1,0,0,0,4,.111,.111,.111,.222,1,0,0,6,0,0,,1
Ryan Kalish*,28,21,70,57,15,21,4,2,0,4,3,1,10,9,.368,.471,.509,.980,29,0,2,0,1,0,,1
Munenori Kawasaki*,35,102,378,314,42,80,11,2,1,39,20,8,49,61,.255,.352,.312,.664,98,10,1,9,5,4,,1
Tommy La Stella*,27,12,46,44,6,12,2,0,1,3,0,0,2,9,.273,.304,.386,.691,17,2,0,0,0,0,,1
Jean Machi,34,20,4,4,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
