Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Danny Bethea,26,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Brennan Boesch*,31,38,158,145,15,32,6,0,4,15,2,1,9,24,.221,.266,.345,.611,50,4,1,0,3,0,,1
Bryce Brentz,27,54,212,204,16,51,17,1,4,21,2,0,8,52,.250,.278,.402,.680,82,7,0,0,0,0,,1
Dan Butler,29,48,169,146,14,45,12,0,3,16,0,0,20,34,.308,.399,.452,.851,66,2,2,1,0,0,,1
Rusney Castillo,28,103,429,395,55,104,20,5,2,34,9,3,24,68,.263,.309,.354,.664,140,13,4,2,4,0,,1
Ryan Court,28,18,67,61,8,17,3,1,0,7,1,1,5,8,.279,.328,.361,.689,22,0,0,0,1,0,,1
Sean Coyle,24,24,80,72,6,9,1,0,2,4,1,0,6,30,.125,.192,.222,.415,16,1,0,2,0,0,,0
Allen Craig,31,22,84,75,5,13,3,1,1,6,0,0,7,16,.173,.250,.280,.530,21,2,1,0,1,0,,1
Chris Dominguez,29,77,298,278,35,67,12,2,13,39,7,3,11,70,.241,.275,.439,.714,122,6,4,0,5,1,,1
Ryan Hanigan,35,8,31,25,2,5,1,0,0,3,0,0,3,7,.200,.323,.240,.563,6,0,2,0,1,0,,1
Marco Hernandez*,23,57,237,223,26,69,7,4,5,29,4,2,12,51,.309,.343,.444,.787,99,4,0,1,1,0,,1
Brock Holt*,28,8,30,25,2,8,2,0,0,2,0,0,5,5,.320,.433,.400,.833,10,1,0,0,0,1,,1
Ryan LaMarre,27,86,358,317,44,96,15,0,10,41,17,6,28,80,.303,.369,.445,.814,141,6,8,0,5,1,,1
Sandy Leon#,27,36,130,115,12,28,3,1,2,13,0,0,11,24,.243,.315,.339,.655,39,5,2,0,2,1,,1
Chris Marrero,27,131,544,490,63,139,30,2,23,71,0,0,46,85,.284,.344,.494,.838,242,9,2,0,6,4,,1
Deven Marrero,25,96,388,363,30,72,11,1,1,27,10,3,22,90,.198,.245,.242,.487,88,15,1,0,2,0,,1
Justin Maxwell,32,61,253,219,26,48,7,0,5,25,4,4,25,61,.219,.310,.320,.629,70,6,5,1,3,0,,1
Mike Miller,26,90,349,312,38,71,13,1,1,20,12,4,27,40,.228,.294,.285,.579,89,13,3,5,2,0,,1
Henry Ramos#,24,57,209,190,18,47,8,3,5,29,4,2,11,44,.247,.285,.400,.685,76,5,1,2,5,1,,1
Rainel Rosario,27,2,8,7,0,0,0,0,0,1,1,0,1,3,.000,.125,.000,.125,0,1,0,0,0,0,,0
Josh Rutledge,27,5,20,19,3,6,2,0,0,0,1,0,1,4,.316,.350,.421,.771,8,0,0,0,0,0,,1
Ali Solis,28,13,40,37,1,10,1,0,1,5,0,0,1,5,.270,.275,.378,.653,14,0,0,0,2,0,,1
Cole Sturgeon*,24,2,9,9,2,3,2,0,0,1,0,0,0,1,.333,.333,.556,.889,5,1,0,0,0,0,,0
Blake Swihart#,24,29,122,103,13,25,4,0,1,8,2,1,17,17,.243,.344,.311,.655,32,5,0,0,2,1,,1
Aneury Tavarez*,24,5,16,15,0,3,0,0,0,0,2,0,1,3,.200,.250,.200,.450,3,0,0,0,0,0,,0
Sam Travis,22,47,190,173,26,47,10,0,6,29,1,0,15,40,.272,.332,.434,.765,75,3,1,0,1,0,,1
Christian Vazquez,25,42,171,152,19,41,9,0,2,16,2,0,15,31,.270,.345,.368,.713,56,6,3,0,1,1,,1
Jose Vinicio#,22,48,178,167,17,45,4,3,1,13,6,2,5,34,.269,.295,.347,.642,58,1,1,5,0,0,,0
Jantzen Witte,26,100,395,357,43,92,29,1,2,25,5,4,31,58,.258,.327,.361,.688,129,9,6,0,1,1,,0
Chris Young,32,7,25,23,2,5,2,0,0,2,0,0,1,7,.217,.280,.304,.584,7,1,1,0,0,0,,1
30 Players,26.6,142,5204,4721,541,1198,234,26,94,502,93,36,368,993,.254,.311,.374,.685,1766,126,48,19,48,12,,0
