Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jamie Moyer*,36,14,8,.636,3.87,32,32,0,4,0,0,228.0,235,108,98,23,48,1,137,9,0,3,945,1.241,9.3,0.9,1.9,5.4,2.85,1,1999,MLB,SEA
Freddy Garcia,22,17,8,.680,4.07,33,33,0,2,1,0,201.1,205,96,91,18,90,4,170,10,3,12,888,1.465,9.2,0.8,4.0,7.6,1.89,1,1999,MLB,SEA
John Halama*,27,11,10,.524,4.22,38,24,7,1,1,0,179.0,193,88,84,20,56,3,105,7,0,4,763,1.391,9.7,1.0,2.8,5.3,1.88,1,1999,MLB,SEA
Jeff Fassero*,36,4,14,.222,7.38,30,24,1,0,0,0,139.0,188,123,114,34,73,3,101,4,0,7,669,1.878,12.2,2.2,4.7,6.5,1.38,1,1999,MLB,SEA
Gil Meche,20,8,4,.667,4.73,16,15,0,0,0,0,85.2,73,48,45,9,57,1,47,2,0,1,375,1.518,7.7,0.9,6.0,4.9,0.82,1,1999,MLB,SEA
Jose Mesa,33,3,6,.333,4.98,68,0,60,0,0,33,68.2,84,42,38,11,40,4,42,4,0,7,325,1.806,11.0,1.4,5.2,5.5,1.05,1,1999,MLB,SEA
Jose Paniagua,25,6,11,.353,4.06,59,0,16,0,0,3,77.2,75,37,35,5,52,4,74,7,0,6,350,1.635,8.7,0.6,6.0,8.6,1.42,1,1999,MLB,SEA
Frankie Rodriguez,26,2,4,.333,5.65,28,5,10,0,0,3,73.1,94,47,46,11,30,2,47,4,0,1,334,1.691,11.5,1.4,3.7,5.8,1.57,1,1999,MLB,SEA
Paul Abbott,31,6,2,.750,3.10,25,7,8,0,0,0,72.2,50,31,25,9,32,3,68,0,0,2,298,1.128,6.2,1.1,4.0,8.4,2.13,1,1999,MLB,SEA
Ken Cloude,24,4,4,.500,7.96,31,6,8,0,0,1,72.1,106,67,64,10,46,5,35,5,0,8,362,2.101,13.2,1.2,5.7,4.4,0.76,1,1999,MLB,SEA
Mac Suzuki,24,0,2,.000,9.43,16,4,3,0,0,0,42.0,47,47,44,7,34,2,32,4,0,2,207,1.929,10.1,1.5,7.3,6.9,0.94,1,1999,MLB,SEA
Brett Hinchliffe,24,0,4,.000,8.80,11,4,2,0,0,0,30.2,41,31,30,10,21,0,14,4,0,2,153,2.022,12.0,2.9,6.2,4.1,0.67,1,1999,MLB,SEA
Butch Henry*,30,2,0,1.000,5.04,7,4,0,0,0,0,25.0,30,15,14,1,10,0,15,2,0,0,112,1.600,10.8,0.4,3.6,5.4,1.50,1,1999,MLB,SEA
Tom Davey,25,1,0,1.000,4.71,16,0,5,0,0,0,21.0,22,13,11,0,14,1,17,4,0,0,100,1.714,9.4,0.0,6.0,7.3,1.21,1,1999,MLB,SEA
Robert Ramsay*,25,0,2,.000,6.38,6,3,1,0,0,0,18.1,23,13,13,3,9,1,11,0,0,1,81,1.745,11.3,1.5,4.4,5.4,1.22,1,1999,MLB,SEA
Steve Sinclair*,27,0,1,.000,3.95,18,0,5,0,0,0,13.2,15,8,6,1,10,2,15,1,0,0,67,1.829,9.9,0.7,6.6,9.9,1.50,1,1999,MLB,SEA
Ryan Franklin,26,0,0,,4.76,6,0,2,0,0,0,11.1,10,6,6,2,8,1,6,1,0,0,51,1.588,7.9,1.6,6.4,4.8,0.75,1,1999,MLB,SEA
Rafael Carmona,27,1,0,1.000,7.94,9,0,3,0,0,0,11.1,18,11,10,3,9,1,0,0,0,0,57,2.382,14.3,2.4,7.1,0.0,0.00,1,1999,MLB,SEA
Melvin Bunch,27,0,0,,11.70,5,1,4,0,0,0,10.0,20,13,13,3,7,0,4,0,0,0,55,2.700,18.0,2.7,6.3,3.6,0.57,1,1999,MLB,SEA
Todd Williams,28,0,0,,4.66,13,0,7,0,0,0,9.2,11,5,5,1,7,0,7,1,0,0,47,1.862,10.2,0.9,6.5,6.5,1.00,1,1999,MLB,SEA
Eric Weaver,25,0,1,.000,10.61,8,0,2,0,0,0,9.1,14,12,11,2,8,1,14,0,0,5,52,2.357,13.5,1.9,7.7,13.5,1.75,1,1999,MLB,SEA
Damaso Marte*,24,0,1,.000,9.35,5,0,2,0,0,0,8.2,16,9,9,3,6,0,3,0,0,0,47,2.538,16.6,3.1,6.2,3.1,0.50,1,1999,MLB,SEA
Jordan Zimmerman*,24,0,0,,7.88,12,0,2,0,0,0,8.0,14,8,7,0,4,0,3,1,0,1,41,2.250,15.8,0.0,4.5,3.4,0.75,1,1999,MLB,SEA
Denny Stark,24,0,0,,9.95,5,0,2,0,0,0,6.1,10,8,7,0,4,0,4,0,0,0,31,2.211,14.2,0.0,5.7,5.7,1.00,1,1999,MLB,SEA
Aaron Scheffer,23,0,0,,1.93,4,0,3,0,0,0,4.2,6,5,1,0,3,0,4,1,0,0,24,1.929,11.6,0.0,5.8,7.7,1.33,1,1999,MLB,SEA
Allen Watson*,28,0,1,.000,12.00,3,0,2,0,0,0,3.0,6,9,4,5,3,0,2,0,0,1,19,3.000,18.0,15.0,9.0,6.0,0.67,1,1999,MLB,SEA
