Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Dave Borkowski,23,0,0,,2.25,3,3,0,0,0,0,8.0,7,3,2,0,0,0,6,0,0,0,32,0.875,7.9,0.0,0.0,6.8,,1,2000,Rookie,DET
Dayle Campbell,21,1,3,.250,3.74,11,8,1,0,0,0,45.2,39,21,19,0,25,0,32,8,1,11,205,1.401,7.7,0.0,4.9,6.3,1.28,0,2000,Rookie,DET
Jose Castillo,23,0,0,,18.00,1,0,0,0,0,0,1.0,4,2,2,0,0,0,1,0,0,0,7,4.000,36.0,0.0,0.0,9.0,,0,2000,Rookie,DET
Rafael Collazo*,23,0,0,,1.59,6,0,2,0,0,1,5.2,4,1,1,0,2,0,7,0,0,0,24,1.059,6.4,0.0,3.2,11.1,3.50,0,2000,Rookie,DET
Roberto Colon,20,0,0,,63.00,1,0,1,0,0,0,1.0,8,7,7,1,1,0,1,0,0,0,12,9.000,72.0,9.0,9.0,9.0,1.00,0,2000,Rookie,DET
Felix Cuello,20,6,0,1.000,2.27,11,5,0,0,0,0,47.2,37,14,12,0,22,2,41,7,0,5,201,1.238,7.0,0.0,4.2,7.7,1.86,0,2000,Rookie,DET
Jamie Detillion*,22,5,3,.625,2.60,16,1,4,0,0,2,34.2,23,11,10,2,10,1,29,1,0,3,136,0.952,6.0,0.5,2.6,7.5,2.90,0,2000,Rookie,DET
Jerrod Fuell,19,1,2,.333,8.31,13,0,6,0,0,0,21.2,30,23,20,4,19,0,25,0,0,2,114,2.262,12.5,1.7,7.9,10.4,1.32,0,2000,Rookie,DET
Fausto Hernandez,20,1,1,.500,2.23,27,0,25,0,0,17,32.1,20,10,8,2,13,1,31,1,0,1,129,1.021,5.6,0.6,3.6,8.6,2.38,0,2000,Rookie,DET
Jeremy Johnson,17,3,1,.750,4.15,12,7,1,0,0,0,39.0,37,24,18,1,19,0,41,2,0,3,176,1.436,8.5,0.2,4.4,9.5,2.16,0,2000,Rookie,DET
Jeremy Lewis*,19,2,5,.286,4.68,12,10,0,1,0,0,57.2,52,38,30,1,28,0,57,2,1,8,252,1.387,8.1,0.2,4.4,8.9,2.04,0,2000,Rookie,DET
Dave Melendez,24,1,1,.500,2.12,5,2,2,1,0,1,17.0,12,7,4,2,3,0,9,1,0,0,68,0.882,6.4,1.1,1.6,4.8,3.00,0,2000,Rookie,DET
Matt Parris,17,3,0,1.000,2.14,9,6,1,0,0,0,33.2,29,11,8,0,17,1,29,2,1,1,148,1.366,7.8,0.0,4.5,7.8,1.71,0,2000,Rookie,DET
Frank Perez,25,1,2,.333,3.63,6,3,2,1,0,1,22.1,21,9,9,1,4,0,25,0,0,3,90,1.119,8.5,0.4,1.6,10.1,6.25,0,2000,Rookie,DET
Chad Petty*,18,2,3,.400,3.00,9,7,1,1,0,0,39.0,31,18,13,0,20,0,38,1,1,1,165,1.308,7.2,0.0,4.6,8.8,1.90,0,2000,Rookie,DET
Victor Santos,23,0,0,,0.00,1,1,0,0,0,0,3.0,2,1,0,0,2,0,5,0,0,0,13,1.333,6.0,0.0,6.0,15.0,2.50,1,2000,Rookie,DET
Jose Severino,21,2,0,1.000,5.40,2,2,0,0,0,0,13.1,15,8,8,2,3,0,11,2,0,1,56,1.350,10.1,1.4,2.0,7.4,3.67,0,2000,Rookie,DET
Auvin Sierra*,22,3,1,.750,1.35,13,0,5,0,0,1,20.0,15,5,3,0,4,0,23,2,1,4,77,0.950,6.8,0.0,1.8,10.4,5.75,0,2000,Rookie,DET
Russ Spear,22,0,0,,2.45,3,0,0,0,0,0,3.2,2,1,1,0,5,0,5,0,1,0,18,1.909,4.9,0.0,12.3,12.3,1.00,0,2000,Rookie,DET
Alex Torres*,21,0,1,.000,3.86,3,0,2,0,0,0,4.2,4,6,2,0,8,0,7,2,0,1,29,2.571,7.7,0.0,15.4,13.5,0.88,0,2000,Rookie,DET
Emmanuel Valentin,17,1,2,.333,12.06,9,1,2,0,0,0,15.2,23,21,21,2,18,0,16,1,0,3,89,2.617,13.2,1.1,10.3,9.2,0.89,0,2000,Rookie,DET
Matt Wheatland,18,2,1,.667,1.25,5,4,1,0,0,0,21.2,14,4,3,1,1,0,21,1,0,2,84,0.692,5.8,0.4,0.4,8.7,21.00,0,2000,Rookie,DET
