Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jose Fernandez,20,12,6,.667,2.19,28,28,0,0,0,0,172.2,111,47,42,10,58,5,187,5,1,3,681,0.979,5.8,0.5,3.0,9.7,3.22,1
Tom Koehler,27,5,10,.333,4.41,29,23,2,0,0,0,143.0,140,72,70,14,54,2,92,5,0,7,601,1.357,8.8,0.9,3.4,5.8,1.70,1
Jacob Turner,22,3,8,.273,3.74,20,20,0,1,0,0,118.0,116,55,49,11,54,5,77,4,0,11,514,1.441,8.8,0.8,4.1,5.9,1.43,1
Ricky Nolasco,30,5,8,.385,3.85,18,18,0,0,0,0,112.1,112,50,48,11,25,1,90,4,0,4,468,1.220,9.0,0.9,2.0,7.2,3.60,1
Nathan Eovaldi,23,4,6,.400,3.39,18,18,0,0,0,0,106.1,100,44,40,7,40,3,78,1,0,3,451,1.317,8.5,0.6,3.4,6.6,1.95,1
Henderson Alvarez III,23,5,6,.455,3.59,17,17,0,1,1,0,102.2,90,42,41,2,27,1,57,7,1,4,418,1.140,7.9,0.2,2.4,5.0,2.11,1
Steve Cishek,27,4,6,.400,2.33,69,0,62,0,0,34,69.2,53,19,18,3,22,6,74,2,0,1,281,1.077,6.8,0.4,2.8,9.6,3.36,1
Ryan Webb,27,2,6,.250,2.91,66,0,19,0,0,0,80.1,70,30,26,5,27,5,54,2,0,4,332,1.207,7.8,0.6,3.0,6.0,2.00,1
AJ Ramos,26,3,4,.429,3.15,68,0,18,0,0,0,80.0,58,32,28,4,43,3,86,2,0,1,338,1.263,6.5,0.5,4.8,9.7,2.00,1
Mike Dunn*,28,3,4,.429,2.66,75,0,15,0,0,2,67.2,53,21,20,5,28,4,72,0,0,2,282,1.197,7.0,0.7,3.7,9.6,2.57,1
Chad Qualls,34,5,2,.714,2.61,66,0,12,0,0,0,62.0,57,18,18,4,19,7,49,2,0,1,252,1.226,8.3,0.6,2.8,7.1,2.58,1
Kevin Slowey,29,3,6,.333,4.11,20,14,2,0,0,0,92.0,106,44,42,12,18,0,76,4,0,1,395,1.348,10.4,1.2,1.8,7.4,4.22,1
Alex Sanabia,24,3,7,.300,4.88,10,10,0,0,0,0,55.1,69,33,30,10,25,3,31,4,0,1,251,1.699,11.2,1.6,4.1,5.0,1.24,1
Wade LeBlanc*,28,1,5,.167,5.18,13,7,0,0,0,0,48.2,63,30,28,6,15,2,31,2,0,0,222,1.603,11.7,1.1,2.8,5.7,2.07,1
Dan Jennings*,26,2,4,.333,3.76,47,0,6,0,0,0,40.2,39,17,17,1,16,2,38,0,0,3,171,1.352,8.6,0.2,3.5,8.4,2.38,1
Brad Hand*,23,1,1,.500,3.05,7,2,2,0,0,0,20.2,13,7,7,2,8,0,15,0,0,1,82,1.016,5.7,0.9,3.5,6.5,1.88,1
Brian Flynn*,23,0,2,.000,8.50,4,4,0,0,0,0,18.0,27,17,17,4,13,0,15,0,0,3,88,2.222,13.5,2.0,6.5,7.5,1.15,1
Jon Rauch,34,1,2,.333,7.56,15,0,6,0,0,0,16.2,23,14,14,1,7,3,15,1,0,1,80,1.800,12.4,0.5,3.8,8.1,2.14,1
Arquimedes Caminero,26,0,0,,2.77,13,0,6,0,0,0,13.0,10,4,4,2,3,0,12,1,0,1,52,1.000,6.9,1.4,2.1,8.3,4.00,1
Sam Dyson,25,0,2,.000,9.00,5,1,1,0,0,0,11.0,16,12,11,2,5,1,5,1,0,0,54,1.909,13.1,1.6,4.1,4.1,1.00,1
Chris Hatcher,28,0,1,.000,12.46,7,0,2,0,0,0,8.2,13,13,12,1,4,1,7,0,0,0,44,1.962,13.5,1.0,4.2,7.3,1.75,1
John Maine,32,0,0,,12.27,4,0,2,0,0,0,7.1,15,10,10,2,5,1,7,0,0,1,40,2.727,18.4,2.5,6.1,8.6,1.40,1
Edgar Olmos*,23,0,1,.000,7.20,5,0,2,0,0,0,5.0,7,9,4,2,3,1,2,0,0,0,24,2.000,12.6,3.6,5.4,3.6,0.67,1
Steve Ames,25,0,1,.000,4.50,4,0,3,0,0,0,4.0,6,2,2,0,2,1,4,0,0,0,19,2.000,13.5,0.0,4.5,9.0,2.00,1
Duane Below*,27,0,1,.000,10.13,2,0,0,0,0,0,2.2,6,3,3,0,2,1,2,0,0,0,15,3.000,20.3,0.0,6.8,6.8,1.00,1
Zach Phillips*,26,0,1,.000,5.40,3,0,0,0,0,0,1.2,3,1,1,0,3,0,1,0,0,0,11,3.600,16.2,0.0,16.2,5.4,0.33,1
