Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Max Almonte,25,2,4,.333,3.40,32,0,15,0,0,2,45.0,39,18,17,3,19,2,44,1,0,2,190,1.289,7.8,0.6,3.8,8.8,2.32,,0
Estarlin Arias,23,1,1,.500,1.42,10,0,8,0,0,1,12.2,5,2,2,1,5,0,12,2,0,1,48,0.789,3.6,0.7,3.6,8.5,2.40,,0
Brady Bowen*,24,0,2,.000,3.26,24,0,11,0,0,4,30.1,25,11,11,2,4,0,31,4,0,4,123,0.956,7.4,0.6,1.2,9.2,7.75,,0
Eric Carter,24,3,1,.750,2.51,33,0,21,0,0,9,43.0,33,14,12,4,17,1,50,2,1,1,177,1.163,6.9,0.8,3.6,10.5,2.94,,0
Matt Davis,22,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,,0
Bryan Dobzanski,21,2,5,.286,3.70,31,12,4,0,0,0,90.0,96,50,37,6,34,0,69,2,0,1,388,1.444,9.6,0.6,3.4,6.9,2.03,,0
Steven Farinaro,21,1,4,.200,7.71,8,8,0,0,0,0,42.0,58,39,36,9,12,0,23,1,0,2,190,1.667,12.4,1.9,2.6,4.9,1.92,,0
Mick Fennell,23,0,0,,0.00,1,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,3,6.000,54.0,0.0,0.0,0.0,,,0
Matt Fiedler,22,1,0,1.000,0.00,1,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,7,0.500,4.5,0.0,0.0,0.0,,,0
Jordan Hicks,20,8,2,.800,3.35,14,14,0,0,0,0,78.0,75,36,29,3,39,0,63,13,2,1,346,1.462,8.7,0.3,4.5,7.3,1.62,,1
John Kilichowski*,23,0,6,.000,7.06,11,10,1,1,0,0,43.1,60,36,34,8,30,0,41,3,0,8,217,2.077,12.5,1.7,6.2,8.5,1.37,,0
Evan Kruczynski*,22,4,3,.571,3.41,14,13,0,0,0,0,68.2,70,27,26,7,15,0,55,6,1,4,288,1.238,9.2,0.9,2.0,7.2,3.67,,0
