Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Anthony Bender,22,5,5,.500,3.93,23,8,11,0,0,4,73.1,69,35,32,9,20,3,74,1,0,6,307,1.214,8.5,1.1,2.5,9.1,3.70,,1
Geoff Bramblett,22,3,1,.750,6.57,8,2,1,0,0,0,24.2,30,18,18,4,14,0,20,5,0,4,116,1.784,10.9,1.5,5.1,7.3,1.43,,0
Justin Camp,24,0,0,,0.34,11,0,6,0,0,2,26.2,11,1,1,0,6,0,32,1,0,1,97,0.638,3.7,0.0,2.0,10.8,5.33,,0
Garrett Davila*,20,8,8,.500,5.08,27,21,6,0,0,3,125.2,127,78,71,8,52,2,92,18,1,6,561,1.424,9.1,0.6,3.7,6.6,1.77,,0
Andre Davis*,23,5,4,.556,4.83,18,18,0,1,0,0,85.2,96,52,46,9,23,0,87,8,0,11,377,1.389,10.1,0.9,2.4,9.1,3.78,,0
Joe Dudek*,22,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,1,0,0,1,0,0,7,3.000,18.0,0.0,9.0,0.0,0.00,,0
Travis Eckert,23,6,9,.400,5.65,28,19,4,1,0,0,124.1,142,82,78,7,46,0,85,11,0,9,550,1.512,10.3,0.5,3.3,6.2,1.85,,0
Tyler Fallwell,21,0,0,,12.51,9,0,5,0,0,0,13.2,23,19,19,3,6,0,12,1,0,1,70,2.122,15.1,2.0,4.0,7.9,2.00,,0
Gerson Garabito,21,4,5,.444,2.81,15,15,0,0,0,0,77.0,52,36,24,8,19,0,72,5,2,5,306,0.922,6.1,0.9,2.2,8.4,3.79,,0
Grant Gavin,21,1,2,.333,1.38,19,0,12,0,0,6,32.2,17,6,5,1,14,0,43,0,0,3,129,0.949,4.7,0.3,3.9,11.8,3.07,,0
Ofreidy Gomez,21,7,12,.368,5.18,28,22,4,0,0,1,137.1,162,92,79,12,46,0,108,13,1,19,620,1.515,10.6,0.8,3.0,7.1,2.35,,0
Arnaldo Hernandez,21,2,1,.667,3.63,15,5,6,1,0,1,57.0,63,29,23,9,8,0,58,2,0,4,240,1.246,9.9,1.4,1.3,9.2,7.25,,0
Kevin Lenik,25,0,0,,2.16,5,0,3,0,0,1,8.1,8,4,2,1,6,0,11,1,0,0,38,1.680,8.6,1.1,6.5,11.9,1.83,,0
David McKay,22,0,0,,13.03,6,0,3,0,0,0,9.2,19,14,14,4,5,0,11,0,0,1,52,2.483,17.7,3.7,4.7,10.2,2.20,,1
Cody Nesbit,21,0,0,,1.45,12,0,4,0,0,0,18.2,10,3,3,2,8,0,25,1,0,0,70,0.964,4.8,1.0,3.9,12.1,3.13,,0
Julio Pinto,21,0,2,.000,13.83,12,0,5,0,0,0,13.2,22,22,21,4,16,0,14,2,0,1,81,2.780,14.5,2.6,10.5,9.2,0.88,,0
Mark Sanchez,22,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,,0
Walker Sheller,22,2,1,.667,2.88,14,0,6,0,0,3,25.0,21,8,8,2,9,0,27,4,0,3,105,1.200,7.6,0.7,3.2,9.7,3.00,,0
Michael Silva,22,1,0,1.000,1.98,8,0,4,0,0,0,13.2,8,3,3,0,8,0,9,1,0,0,58,1.171,5.3,0.0,5.3,5.9,1.13,,0
Collin Snider,21,0,0,,6.75,5,0,1,0,0,1,9.1,14,8,7,3,0,0,6,1,0,0,43,1.500,13.5,2.9,0.0,5.8,,,0
Vance Tatum*,22,3,5,.375,4.63,34,1,11,0,0,2,58.1,79,37,30,7,30,0,66,1,0,5,282,1.869,12.2,1.1,4.6,10.2,2.20,,0
Jose Veras,22,2,1,.667,4.53,26,0,11,0,0,4,55.2,65,31,28,5,11,1,54,5,1,4,242,1.365,10.5,0.8,1.8,8.7,4.91,,0
Luis Villegas,24,0,0,,0.00,3,0,3,0,0,0,3.0,2,0,0,0,1,0,1,0,0,0,12,1.000,6.0,0.0,3.0,3.0,1.00,,0
Jace Vines,22,9,5,.643,3.42,19,14,5,0,0,3,100.0,96,45,38,6,23,0,63,6,0,5,414,1.190,8.6,0.5,2.1,5.7,2.74,,0
Nolan Watson,20,1,10,.091,6.78,15,13,2,0,0,1,69.0,101,64,52,8,33,0,41,3,1,6,335,1.942,13.2,1.0,4.3,5.3,1.24,,0
Matthew Wynne,23,3,4,.429,5.40,28,0,19,0,0,2,46.2,59,33,28,5,13,1,26,4,0,2,211,1.543,11.4,1.0,2.5,5.0,2.00,,0
Tyler Zuber,22,0,0,,19.29,3,0,1,0,0,0,2.1,8,5,5,0,3,0,1,0,0,0,17,4.714,30.9,0.0,11.6,3.9,0.33,,1
27 Players,21.7,62,75,.453,4.72,138,138,135,3,7,34,1212.2,1306,726,636,117,421,7,1038,95,6,96,5341,1.424,9.7,0.9,3.1,7.7,2.47,,0
