Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Ronny Agustin*,22,3,0,1.000,3.06,20,0,8,0,0,1,35.1,21,15,12,1,17,0,52,1,1,5,140,1.075,5.3,0.3,4.3,13.2,3.06,,0
Matt Anderson,22,8,5,.615,3.10,25,11,4,0,0,1,81.1,58,34,28,7,35,0,90,5,0,9,338,1.143,6.4,0.8,3.9,10.0,2.57,,0
Alexis Bastardo,23,0,0,,21.60,1,0,1,0,0,0,1.2,4,4,4,2,1,0,0,0,0,0,10,3.000,21.6,10.8,5.4,0.0,0.00,,0
Blake Cederlind,21,2,3,.400,7.76,25,7,2,0,0,0,58.0,67,54,50,9,34,0,55,6,0,12,277,1.741,10.4,1.4,5.3,8.5,1.62,,1
Matt Eckelman,23,5,6,.455,4.63,37,3,11,0,0,1,72.0,72,40,37,7,26,0,63,3,0,3,310,1.361,9.0,0.9,3.3,7.9,2.42,,0
Luis Escobar,21,10,7,.588,3.83,26,25,0,1,1,0,131.2,97,60,56,9,60,0,168,13,3,25,562,1.192,6.6,0.6,4.1,11.5,2.80,,1
Ricky Eusebio,25,1,1,.500,1.00,19,0,17,0,0,6,27.0,16,7,3,0,13,0,34,1,0,7,112,1.074,5.3,0.0,4.3,11.3,2.62,,0
Matt Frawley,21,3,1,.750,1.62,19,0,10,0,0,3,33.1,21,7,6,1,4,0,32,4,0,1,124,0.750,5.7,0.3,1.1,8.6,8.00,,0
Hector Garcia*,21,1,0,1.000,1.93,5,0,0,0,0,0,9.1,9,3,2,0,1,0,11,1,0,0,38,1.071,8.7,0.0,1.0,10.6,11.00,,0
Angel German,21,0,0,,1.80,9,0,5,0,0,1,10.0,9,2,2,0,8,0,9,0,0,2,46,1.700,8.1,0.0,7.2,8.1,1.13,,0
Geoff Hartlieb,23,1,2,.333,0.83,20,0,12,0,0,6,32.2,22,7,3,1,6,0,26,1,1,0,123,0.857,6.1,0.3,1.7,7.2,4.33,,1
Jordan Jess*,24,0,4,.000,2.92,30,0,15,0,0,2,49.1,45,23,16,4,11,0,59,3,0,2,210,1.135,8.2,0.7,2.0,10.8,5.36,,0
Shane Kemp,22,0,0,,6.75,2,0,0,0,0,0,5.1,5,5,4,1,3,0,4,2,0,0,25,1.500,8.4,1.7,5.1,6.8,1.33,,0
James Marvel,23,6,8,.429,3.99,20,20,0,0,0,0,94.2,92,52,42,10,29,0,75,6,1,5,405,1.278,8.7,1.0,2.8,7.1,2.59,,1
Pasquale Mazzoccoli,25,3,1,.750,1.75,14,0,6,0,0,1,25.2,12,6,5,1,7,0,22,1,0,2,94,0.740,4.2,0.4,2.5,7.7,3.14,,0
Stephan Meyer,23,3,1,.750,2.84,6,6,0,1,0,0,38.0,31,14,12,2,16,0,26,3,0,2,156,1.237,7.3,0.5,3.8,6.2,1.63,,0
Oddy Nunez*,20,5,8,.385,3.71,25,24,1,0,0,0,114.0,102,55,47,9,32,0,94,11,0,10,479,1.175,8.1,0.7,2.5,7.4,2.94,,0
Andrew Potter,23,1,1,.500,5.87,6,0,4,0,0,0,7.2,5,7,5,1,7,0,5,1,0,0,36,1.565,5.9,1.2,8.2,5.9,0.71,,0
Dylan Prohoroff,22,2,2,.500,4.76,40,0,19,0,0,4,58.2,57,35,31,5,25,0,65,1,0,3,253,1.398,8.7,0.8,3.8,10.0,2.60,,0
Logan Ratledge,24,0,1,.000,36.00,1,0,1,0,0,0,1.0,3,4,4,0,2,0,1,0,0,0,8,5.000,27.0,0.0,18.0,9.0,0.50,,0
Eduardo Vera,22,8,7,.533,3.33,27,19,5,3,1,3,132.1,133,54,49,13,14,0,109,10,1,4,548,1.111,9.0,0.9,1.0,7.4,7.79,,0
Cam Vieaux*,23,2,3,.400,2.73,11,11,0,0,0,0,62.2,61,20,19,1,13,0,33,3,0,1,247,1.181,8.8,0.1,1.9,4.7,2.54,,0
Mike Wallace,23,5,6,.455,3.47,26,10,9,1,1,1,98.2,89,46,38,9,27,0,77,3,0,4,403,1.176,8.1,0.8,2.5,7.0,2.85,,0
23 Players,22.3,69,67,.507,3.62,136,136,130,6,6,30,1180.1,1031,554,475,93,391,0,1110,79,7,97,4944,1.205,7.9,0.7,3.0,8.5,2.84,,0
