Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jon Anderson#,24,47,139,128,12,27,2,0,0,6,5,4,8,30,.211,.261,.227,.487,29,0,1,1,1,0,0,2001,A,BOS
Rick Asadoorian,20,116,460,406,50,86,13,6,6,40,13,4,47,139,.212,.299,.318,.617,129,6,4,2,1,2,0,2001,A,BOS
Bryan Barnowski,20,42,163,143,17,27,6,0,3,15,0,1,13,50,.189,.282,.294,.576,42,2,6,0,1,0,0,2001,A,BOS
Tony Blanco,19,96,396,370,44,98,23,2,17,69,1,0,17,78,.265,.308,.476,.784,176,17,7,0,2,2,1,2001,A,BOS
Dustin Brisson*,23,90,368,319,49,94,13,1,10,53,3,0,40,76,.295,.376,.436,.812,139,0,4,1,4,7,0,2001,A,BOS
Matt Cooper,20,37,147,124,9,22,4,0,3,12,1,1,14,46,.177,.293,.282,.575,35,3,7,0,2,0,0,2001,A,BOS
Melvin Dorta,19,36,148,135,19,36,4,1,0,18,6,5,8,16,.267,.320,.311,.631,42,2,3,1,1,0,1,2001,A,BOS
Brian Esposito,22,90,333,311,21,59,13,0,3,30,0,0,13,81,.190,.224,.260,.484,81,5,2,2,5,0,1,2001,A,BOS
Mike Gambino,23,7,28,26,2,2,1,0,0,0,0,1,2,4,.077,.143,.115,.258,3,0,0,0,0,0,0,2001,A,BOS
Julio Guerrero,20,94,341,314,27,62,9,1,1,25,14,6,21,56,.197,.249,.242,.491,76,7,1,3,2,0,0,2001,A,BOS
John Hattig#,21,50,205,179,25,51,9,1,1,23,4,1,22,42,.285,.371,.363,.734,65,3,3,0,1,1,1,2001,A,BOS
Freddie Money,22,21,86,74,9,14,2,1,1,7,5,5,10,21,.189,.282,.284,.566,21,2,0,1,1,0,0,2001,A,BOS
Dan Mooney,24,27,97,88,11,21,8,0,3,14,1,0,2,23,.239,.299,.432,.731,38,3,6,0,1,0,0,2001,A,BOS
Raul Nieves#,22,114,437,390,49,96,13,0,1,37,12,2,26,75,.246,.300,.287,.588,112,12,6,11,4,1,0,2001,A,BOS
Kenny Perez#,19,120,463,407,44,101,21,2,6,37,11,6,48,62,.248,.330,.354,.684,144,9,3,3,2,0,0,2001,A,BOS
Andy Riepe,24,33,123,107,11,25,2,0,0,17,0,0,13,23,.234,.320,.252,.572,27,2,1,1,1,0,0,2001,A,BOS
Antron Seiber,21,120,529,462,59,103,16,3,5,27,36,12,50,113,.223,.308,.303,.611,140,5,8,7,2,1,0,2001,A,BOS
Justin Sherrod,23,87,365,307,53,89,24,3,11,43,16,7,34,102,.290,.396,.495,.891,152,4,21,1,2,1,0,2001,A,BOS
Will Smith,24,72,285,228,45,65,13,0,0,13,19,9,37,44,.285,.393,.342,.735,78,2,6,10,4,1,0,2001,A,BOS
Kevin Youkilis,22,5,16,12,0,2,0,0,0,0,0,0,3,3,.167,.375,.167,.542,2,0,1,0,0,0,1,2001,A,BOS
