Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Kevin Alexander,20,83,304,266,25,61,14,1,2,30,5,1,25,58,.229,.299,.312,.611,83,10,2,10,1,0,0,2001,A,SFG
Jamie Athas*,21,65,276,234,44,64,10,3,2,28,17,5,31,55,.274,.370,.368,.738,86,3,5,6,0,0,0,2001,A,SFG
Derek Bell#,24,111,454,381,50,96,30,2,2,49,1,3,62,76,.252,.355,.357,.712,136,8,2,3,6,2,0,2001,A,SFG
Leonel Cabrera,20,10,32,30,8,9,1,0,0,1,3,3,1,7,.300,.323,.333,.656,10,0,0,1,0,0,0,2001,A,SFG
Bryan Carter*,23,56,222,197,18,36,7,2,2,14,11,3,15,63,.183,.251,.269,.520,53,3,4,3,3,1,0,2001,A,SFG
Jose Cerda,24,13,42,33,4,8,0,0,0,2,0,0,6,7,.242,.381,.242,.623,8,0,2,0,1,0,0,2001,A,SFG
Angel Chavez,19,13,39,37,5,7,2,0,2,3,1,0,1,12,.189,.231,.405,.636,15,0,1,0,0,0,1,2001,A,SFG
Jason Ellison,23,130,593,494,95,144,38,3,8,55,19,15,71,68,.291,.388,.429,.817,212,6,10,13,5,3,1,2001,A,SFG
Alex Fajardo,25,12,49,37,4,6,0,0,0,3,3,0,10,14,.162,.354,.162,.516,6,0,1,1,0,0,0,2001,A,SFG
Bryan Gann,23,111,458,397,49,94,16,0,0,26,2,3,28,50,.237,.295,.277,.572,110,10,7,20,6,0,0,2001,A,SFG
Tomas Garrido,19,45,150,142,13,31,3,0,0,7,2,1,2,34,.218,.234,.239,.474,34,3,1,5,0,0,0,2001,A,SFG
Trey Lunsford,22,114,454,396,53,94,19,0,5,50,10,5,45,89,.237,.320,.323,.643,128,12,5,4,4,1,1,2001,A,SFG
Jake Mapes,22,2,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2001,A,SFG
Francisco Santos*,27,131,554,520,64,151,27,3,12,80,16,10,25,91,.290,.325,.423,.748,220,15,4,0,5,6,1,2001,A,SFG
Adam Shabala*,23,70,304,256,37,80,16,2,1,29,11,4,37,37,.313,.411,.402,.814,103,9,6,5,0,0,1,2001,A,SFG
Allen Shrum,25,29,114,106,12,23,7,0,2,12,0,1,6,30,.217,.265,.340,.605,36,3,1,1,0,0,0,2001,A,SFG
Elliott Strankman,24,39,126,116,16,30,12,0,0,10,3,4,5,29,.259,.312,.362,.674,42,3,4,1,0,0,0,2001,A,SFG
Dan Trumble,21,119,468,399,70,94,18,1,26,75,10,5,63,157,.236,.346,.481,.827,192,10,5,0,1,1,0,2001,A,SFG
Mark Walker,22,58,205,169,19,27,4,2,4,12,8,2,32,74,.160,.291,.278,.569,47,5,0,2,2,0,0,2001,A,SFG
Nick Wilfong*,22,109,424,370,44,88,15,2,15,58,15,2,39,138,.238,.313,.411,.724,152,4,4,6,5,1,0,2001,A,SFG
