Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Clemente Alvarez,31,48,159,142,12,25,5,1,2,12,1,1,11,38,.176,.234,.268,.501,38,3,0,5,1,0,1,1999,AA,PHI
Chuck Antczak,25,8,19,19,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,0,1,0,0,0,0,0,1999,AA,PHI
Matt Bailie,23,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,AA,PHI
Marty Barnett,25,35,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,0,1999,AA,PHI
Jason Brester*,22,16,22,16,0,0,0,0,0,0,0,0,1,6,.000,.059,.000,.059,0,0,0,5,0,0,0,1999,AA,PHI
Rob Burger,23,10,5,4,0,3,0,0,0,1,0,0,1,1,.750,.800,.750,1.550,3,0,0,0,0,0,0,1999,AA,PHI
Gary Burnham*,24,116,417,354,47,88,20,0,12,49,11,3,41,49,.249,.350,.407,.757,144,16,15,6,1,3,0,1999,AA,PHI
Pat Burrell,22,117,498,417,84,139,28,6,28,90,3,3,79,103,.333,.438,.631,1.068,263,13,0,0,2,3,1,1999,AA,PHI
Blas Cedeno,26,19,5,3,1,2,0,0,0,0,0,0,1,1,.667,.750,.667,1.417,2,0,0,1,0,0,0,1999,AA,PHI
Silvio Censale*,27,16,13,8,4,1,1,0,0,1,0,0,3,3,.125,.364,.250,.614,2,0,0,2,0,0,0,1999,AA,PHI
Dave Coggin,22,10,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,1,1999,AA,PHI
Robert Dodd*,26,42,8,7,0,1,0,0,0,1,0,0,0,4,.143,.143,.143,.286,1,0,0,1,0,0,1,1999,AA,PHI
Clay Eason,23,10,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,AA,PHI
Adam Eaton,21,12,11,9,1,1,1,0,0,0,0,0,0,2,.111,.111,.222,.333,2,0,0,2,0,0,1,1999,AA,PHI
John Finn,31,40,139,115,15,24,8,1,0,9,7,1,20,16,.209,.331,.296,.627,34,1,1,3,0,0,0,1999,AA,PHI
Dave Francia*,24,107,380,339,41,92,22,5,4,43,13,4,21,57,.271,.337,.401,.738,136,5,13,6,1,3,0,1999,AA,PHI
Joe Grahe,31,7,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1,1999,AA,PHI
Brian Harris#,24,119,440,380,42,84,13,3,5,41,9,5,46,58,.221,.303,.311,.613,118,10,1,7,6,1,0,1999,AA,PHI
Russ Herbert,27,26,17,12,1,5,0,0,1,3,0,0,1,2,.417,.462,.667,1.128,8,1,0,4,0,0,0,1999,AA,PHI
Tyrone Horne*,28,80,307,262,37,70,13,2,5,37,13,9,43,64,.267,.368,.389,.757,102,4,0,0,2,1,0,1999,AA,PHI
Dan Hubbs,28,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,AA,PHI
Larry Huff,27,121,511,427,72,111,28,3,3,54,28,6,60,69,.260,.358,.361,.719,154,11,10,6,8,1,0,1999,AA,PHI
Thomas Jacquez*,23,38,11,10,0,2,0,0,0,2,0,0,0,5,.200,.200,.200,.400,2,0,0,1,0,0,1,1999,AA,PHI
Kyle Kawabata,25,8,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,AA,PHI
Jason Kershner*,22,57,4,3,1,1,0,0,0,0,0,0,1,0,.333,.500,.333,.833,1,0,0,0,0,0,1,1999,AA,PHI
Rusty McNamara,24,50,202,177,26,44,9,1,5,20,0,4,17,22,.249,.328,.395,.724,70,6,4,4,0,0,0,1999,AA,PHI
Kirk Pierce,26,83,312,255,37,66,10,0,9,40,4,4,42,56,.259,.378,.404,.782,103,9,10,0,5,1,0,1999,AA,PHI
Cliff Politte,25,37,10,9,1,2,0,0,0,2,0,0,0,4,.222,.222,.222,.444,2,0,0,1,0,0,1,1999,AA,PHI
Dave Pyc*,28,17,11,8,1,1,0,0,0,2,0,0,0,5,.125,.125,.125,.250,1,0,0,3,0,0,0,1999,AA,PHI
Mark Raynor,26,14,51,43,4,9,0,1,0,3,0,1,6,4,.209,.320,.256,.576,11,6,1,1,0,0,0,1999,AA,PHI
Jimmy Rollins#,20,133,598,532,81,145,21,8,11,56,24,13,51,47,.273,.336,.404,.740,215,8,1,12,2,1,1,1999,AA,PHI
Aaron Royster,26,91,366,309,53,90,17,2,8,48,11,5,48,90,.291,.387,.437,.824,135,3,3,2,4,2,0,1999,AA,PHI
Mark Rutherford,24,4,3,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1999,AA,PHI
Anthony Shumaker*,26,10,8,7,2,2,0,0,0,0,0,0,0,2,.286,.286,.286,.571,2,0,0,1,0,0,1,1999,AA,PHI
Andy Stewart,28,54,220,190,23,57,19,0,7,40,0,3,16,18,.300,.369,.511,.879,97,8,7,3,4,1,1,1999,AA,PHI
Reggie Taylor*,22,127,553,526,75,140,17,10,15,61,38,22,18,79,.266,.293,.422,.715,222,11,3,3,3,1,1,1999,AA,PHI
Evan Thomas,25,37,16,15,0,4,0,0,0,2,0,0,0,3,.267,.267,.267,.533,4,0,0,1,0,0,0,1999,AA,PHI
Luis Tinoco,24,39,121,96,18,26,4,0,1,10,2,2,22,23,.271,.413,.344,.757,33,3,2,0,1,1,0,1999,AA,PHI
Shad Williams,28,16,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,AA,PHI
