Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
John Barnes,23,129,511,452,62,119,21,1,13,58,10,2,49,40,.263,.339,.400,.740,181,15,5,1,4,3,1,1999,AA,MIN
Joey Cranford,24,57,175,159,19,33,4,1,5,14,0,3,10,38,.208,.256,.340,.595,54,1,1,3,2,0,0,1999,AA,MIN
Midre Cummings*,27,24,114,93,28,35,7,0,2,15,3,1,17,14,.376,.474,.516,.990,48,1,2,0,2,1,1,1999,AA,MIN
Cleatus Davidson#,22,127,563,491,88,120,16,10,2,40,40,14,53,110,.244,.318,.330,.648,162,8,3,10,6,1,1,1999,AA,MIN
Anthony Felston*,24,36,152,135,17,28,3,2,0,12,12,2,13,15,.207,.272,.259,.531,35,0,0,1,3,1,0,1999,AA,MIN
Shane Gunderson,25,46,165,154,15,39,11,1,3,16,1,1,7,37,.253,.294,.396,.691,61,6,2,2,0,0,0,1999,AA,MIN
Steve Hacker,24,118,511,461,71,139,36,0,27,97,0,2,39,103,.302,.358,.555,.913,256,13,5,0,6,2,0,1999,AA,MIN
Steve Huls,24,56,182,152,13,33,1,0,0,10,4,3,23,32,.217,.330,.224,.553,34,5,3,3,1,0,0,1999,AA,MIN
Ryan Lane,24,17,58,49,6,14,0,1,3,6,2,2,7,10,.286,.397,.510,.907,25,1,2,0,0,1,0,1999,AA,MIN
Marc Lewis,24,101,428,384,38,100,27,0,9,52,6,4,38,79,.260,.332,.401,.733,154,12,4,0,2,1,0,1999,AA,MIN
Chad Moeller,24,89,282,250,29,62,11,3,4,24,0,0,21,44,.248,.317,.364,.681,91,7,6,1,4,1,1,1999,AA,MIN
Rick Moss*,23,90,279,252,28,68,13,0,4,29,0,5,24,37,.270,.338,.369,.707,93,5,2,1,0,1,0,1999,AA,MIN
Kelcey Mucker*,24,109,407,368,26,100,16,0,1,25,0,3,32,57,.272,.333,.323,.656,119,10,3,1,3,1,0,1999,AA,MIN
Tommy Peterman*,24,140,606,538,68,141,28,0,20,84,1,2,61,84,.262,.338,.426,.764,229,10,3,0,4,5,0,1999,AA,MIN
Luis Rivas,19,132,580,527,78,134,30,7,7,49,31,14,41,92,.254,.309,.378,.687,199,16,2,8,2,1,1,1999,AA,MIN
Jeff Smith*,25,79,298,265,25,67,13,0,6,31,1,0,23,40,.253,.315,.370,.685,98,4,3,3,4,0,0,1999,AA,MIN
