Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Justin Atchley*,25,17,22,19,2,1,1,0,0,1,0,0,0,7,.053,.053,.105,.158,2,0,0,3,0,0,1,1999,AA,CIN
Robert Averette,22,6,7,7,1,4,1,0,0,1,1,0,0,0,.571,.571,.714,1.286,5,0,0,0,0,0,0,1999,AA,CIN
Rob Bell,22,12,12,9,0,1,0,0,0,0,0,0,0,6,.111,.111,.111,.222,1,0,0,3,0,0,1,1999,AA,CIN
Ben Broussard*,22,35,141,127,26,27,5,0,8,21,1,0,11,41,.213,.291,.441,.732,56,0,3,0,0,1,1,1999,AA,CIN
Andy Burress,21,63,280,257,42,70,12,1,7,28,11,4,18,41,.272,.324,.409,.732,105,6,2,2,1,1,0,1999,AA,CIN
Brady Clark,26,138,607,506,103,165,37,4,17,75,25,17,89,58,.326,.425,.516,.941,261,6,2,5,5,6,1,1999,AA,CIN
Decomba Conner,25,45,143,123,17,22,3,2,5,19,1,2,17,31,.179,.275,.358,.632,44,1,0,1,2,0,0,1999,AA,CIN
Jim Crowell*,25,27,30,29,2,6,1,0,0,3,0,0,0,9,.207,.207,.241,.448,7,2,0,1,0,0,1,1999,AA,CIN
James Davis,26,16,58,54,7,13,5,0,4,16,0,1,1,5,.241,.276,.556,.831,30,3,2,0,1,0,0,1999,AA,CIN
Travis Dawkins,20,32,145,129,24,47,7,0,2,13,15,5,14,17,.364,.427,.465,.892,60,5,0,2,0,0,1,1999,AA,CIN
Alejandro Diaz,23,55,235,220,27,58,9,8,7,35,6,2,8,31,.264,.296,.473,.769,104,3,3,2,2,0,0,1999,AA,CIN
Bo Donaldson,24,38,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,1,0,0,0,0,0,1999,AA,CIN
Steve Eddie,28,6,22,21,2,4,0,0,0,2,0,0,0,3,.190,.182,.190,.372,4,1,0,0,1,0,0,1999,AA,CIN
Todd Etler,25,14,3,2,1,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,0,0,0,0,0,0,0,1999,AA,CIN
Tim Florez,29,39,161,139,24,35,8,1,5,22,7,2,15,23,.252,.331,.432,.763,60,6,3,1,3,0,0,1999,AA,CIN
Guillermo Garcia,27,10,45,42,11,13,3,3,1,7,0,0,2,6,.310,.356,.595,.951,25,3,1,0,0,0,1,1999,AA,CIN
Keith Glauber,27,7,9,8,2,1,0,0,0,0,0,0,1,2,.125,.222,.125,.347,1,0,0,0,0,0,1,1999,AA,CIN
Brett Haring,24,7,9,9,1,2,1,0,0,2,0,0,0,0,.222,.222,.333,.556,3,0,0,0,0,0,0,1999,AA,CIN
Darron Ingram,23,85,296,267,42,59,11,3,11,40,5,7,28,95,.221,.294,.408,.702,109,5,0,0,1,1,0,1999,AA,CIN
Marty Janzen,26,30,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,0,0,0,0,0,1,1999,AA,CIN
