Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Moises Alou,35,2,9,8,0,5,1,0,0,2,0,0,1,1,.625,.667,.750,1.417,6,0,0,0,0,0,,1
Josh Arteaga,22,29,85,79,8,15,1,1,0,4,0,2,3,19,.190,.229,.228,.457,18,1,1,2,0,0,,0
Blair Barbier,24,95,391,351,43,82,19,0,11,49,7,5,32,66,.234,.302,.382,.684,134,11,4,0,4,2,,0
Blake Blasi#,23,3,11,11,2,4,0,0,0,1,1,0,0,2,.364,.364,.364,.727,4,0,0,0,0,0,,0
Keith Butler,21,27,102,90,15,19,3,0,1,9,6,1,7,11,.211,.290,.278,.568,25,2,3,2,0,0,,0
Antoine Cameron*,22,41,151,132,11,22,5,1,0,12,0,0,15,35,.167,.265,.220,.485,29,0,3,0,1,2,,0
Michael Cerminaro,23,16,51,43,6,9,0,0,0,1,3,0,6,12,.209,.306,.209,.515,9,2,0,2,0,0,,0
Chris Curry,24,44,171,155,16,38,12,0,0,13,2,0,15,43,.245,.310,.323,.633,50,4,0,0,1,1,,0
Jason Dubois,23,99,431,361,64,116,25,1,20,85,6,2,57,95,.321,.422,.562,.985,203,7,9,0,4,0,,1
Mike Dzurilla,24,104,413,363,51,94,21,5,9,48,12,6,37,44,.259,.330,.419,.749,152,7,5,1,7,2,,0
Tony Garcia,22,97,340,292,36,73,15,1,3,37,16,8,28,38,.250,.330,.339,.669,99,6,10,4,6,0,,0
Jeff Goldbach,22,76,311,272,40,71,17,0,11,47,0,0,30,43,.261,.340,.445,.785,121,2,4,2,3,1,,0
Adam Greenberg*,21,21,90,73,20,28,5,3,1,9,15,2,14,18,.384,.500,.575,1.075,42,0,3,0,0,1,,1
Brendan Harris,21,110,475,425,82,140,35,6,13,54,16,4,43,57,.329,.395,.532,.926,226,7,4,1,2,4,,1
Ben Johnstone,24,81,266,240,32,56,6,0,0,22,18,13,13,34,.233,.278,.258,.536,62,6,3,7,3,0,,0
Yoon-Min Kweon,23,88,335,300,32,66,11,0,5,36,1,4,23,34,.220,.286,.307,.593,92,10,6,3,3,1,,0
Lukas McKnight*,22,1,2,2,1,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,,0
Luis Montanez,20,124,547,487,69,129,21,5,4,59,14,8,44,89,.265,.333,.353,.686,172,16,9,0,7,0,,1
Mandy Navarro#,21,11,40,23,7,3,1,0,0,3,2,1,14,7,.130,.459,.174,.633,4,1,0,3,0,0,,0
Ray Sadler,21,112,499,462,81,132,31,1,11,47,30,12,27,91,.286,.333,.429,.761,198,7,6,3,1,2,,1
Brandon Sing,21,125,516,440,65,109,18,5,18,64,5,7,64,96,.248,.348,.434,.782,191,10,6,1,5,1,,0
Corey Slavik*,22,10,41,35,1,9,3,1,0,3,0,1,3,5,.257,.325,.400,.725,14,0,1,1,1,0,,0
22 Players,22.1,137,5277,4644,682,1221,250,30,107,606,154,76,476,841,.263,.338,.399,.737,1852,99,77,32,48,17,,0
