Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Tony Arnerich,22,73,302,278,28,76,11,0,2,43,2,2,17,44,.273,.317,.335,.651,93,12,2,2,3,1,,0
Andres Blanco#,18,5,16,13,2,4,1,0,0,0,0,0,1,4,.308,.357,.385,.742,5,0,0,2,0,0,,1
Luis Cotto,20,14,39,36,3,6,0,0,0,2,0,0,3,11,.167,.231,.167,.397,6,0,0,0,0,0,,0
Justin Cowan,24,92,377,323,53,97,24,1,5,43,4,0,28,58,.300,.370,.427,.798,138,8,12,7,7,1,,0
Marco Cunningham,24,29,128,103,15,33,4,0,4,17,5,2,18,21,.320,.449,.476,.925,49,6,6,1,0,0,,0
David DeJesus*,22,87,410,334,69,99,22,6,4,41,15,6,48,42,.296,.400,.434,.834,145,8,13,10,5,2,,1
Darren Fenster,23,74,294,245,25,60,5,0,1,28,1,3,33,32,.245,.336,.278,.613,68,4,3,8,5,2,,0
Justin Gemoll,24,93,389,335,56,104,20,2,1,49,0,3,40,55,.310,.395,.391,.786,131,7,8,4,2,0,,0
Byron Gettis,22,120,526,449,76,127,33,2,8,70,10,5,48,103,.283,.364,.419,.783,188,8,13,10,6,3,,1
Norris Hopper,23,125,577,514,78,140,12,3,1,46,22,9,31,55,.272,.323,.313,.636,161,15,8,22,2,1,,1
Billy Keppinger*,23,5,14,11,1,2,0,0,0,1,0,0,3,4,.182,.357,.182,.539,2,0,0,0,0,0,,0
Tom Lora#,24,97,366,328,47,87,18,2,1,32,8,6,27,62,.265,.325,.341,.666,112,7,3,6,2,0,,0
Alejandro Machado#,20,101,382,325,53,102,9,1,2,29,20,6,27,43,.314,.381,.366,.747,119,2,12,12,6,1,,1
Tydus Meadows,24,94,406,339,63,100,19,4,11,55,13,3,54,83,.295,.402,.472,.874,160,11,9,1,3,2,,0
Eric Nelson#,25,80,288,255,28,53,11,2,2,32,2,3,26,76,.208,.285,.290,.575,74,2,2,4,1,0,,0
Don Ross*,24,38,157,125,19,25,7,2,3,21,1,2,23,39,.200,.333,.360,.693,45,6,4,1,4,1,,0
Willy Ruiz,25,15,65,60,8,17,2,1,0,5,4,1,5,4,.283,.338,.350,.688,21,0,0,0,0,0,,0
Chad Santos*,21,110,439,379,46,91,21,0,9,54,0,0,46,122,.240,.330,.367,.697,139,9,6,6,2,3,,1
Scott Walter,23,60,245,222,21,58,19,0,4,35,1,0,16,46,.261,.317,.401,.718,89,6,3,2,2,3,,0
19 Players,22.8,140,5420,4674,691,1281,238,26,58,603,108,51,494,904,.274,.353,.373,.726,1745,111,104,98,50,20,,0
