Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jason Bartlett,22,39,168,145,24,38,7,0,2,9,11,2,17,24,.262,.341,.352,.693,51,1,2,1,3,0,,1
Rafael Boitel,21,81,277,254,28,61,10,3,1,28,11,3,15,48,.240,.284,.315,.599,80,2,2,2,4,1,,0
Rob Bowen#,21,100,392,342,52,63,12,1,10,49,1,0,38,69,.184,.272,.313,.585,107,12,5,2,5,0,,1
B.J. Garbe,21,115,476,427,46,102,13,2,5,45,18,6,36,89,.239,.305,.314,.619,134,10,7,1,5,0,,0
Kelley Gulledge,23,76,276,242,29,65,9,0,6,34,0,2,20,60,.269,.349,.380,.729,92,4,11,1,2,1,,0
Jason Howarth,22,8,24,22,1,3,0,0,0,2,0,0,2,7,.136,.208,.136,.345,3,0,0,0,0,0,,0
Luis Maza,22,105,391,344,44,83,15,3,4,38,4,6,19,53,.241,.302,.337,.639,116,6,13,10,5,0,,1
Josh Rabe,23,85,349,297,60,101,23,2,5,40,16,4,44,36,.340,.427,.481,.908,143,10,3,2,3,2,,1
Josh Renick,23,107,426,368,61,100,14,1,1,26,10,10,44,68,.272,.359,.323,.682,119,13,7,5,2,0,,0
Deurys Reyes*,22,90,283,229,48,55,9,8,5,32,8,7,43,59,.240,.362,.415,.777,95,2,3,4,4,1,,0
Luis Rivas,22,6,24,22,1,2,0,1,0,3,1,0,2,2,.091,.167,.182,.348,4,0,0,0,0,0,,1
Eric Sandberg*,22,19,72,65,5,15,5,0,0,8,0,0,6,13,.231,.306,.308,.613,20,1,1,0,0,0,,0
Matt Scanlon*,24,47,186,164,28,53,8,2,6,37,1,1,19,11,.323,.398,.506,.904,83,5,2,0,1,0,,0
Nick Sosa,24,25,108,90,10,25,9,0,1,14,1,0,15,27,.278,.389,.411,.800,37,5,2,0,1,0,,0
Terry Tiffee#,23,126,509,473,47,133,31,0,8,64,0,3,25,49,.281,.316,.397,.714,188,12,2,3,6,3,,1
Digno Torres*,22,48,159,138,9,24,3,0,0,11,0,2,17,36,.174,.270,.196,.466,27,4,2,0,2,1,,0
Tommy Watkins,22,94,310,269,38,63,10,0,2,24,10,5,29,46,.234,.314,.294,.607,79,5,3,7,2,0,,1
Kevin West,22,129,510,444,62,122,25,4,12,64,7,4,46,96,.275,.351,.430,.781,191,16,11,0,9,4,,0
Brady Williams,22,50,174,141,26,33,7,0,7,26,2,0,27,49,.234,.356,.433,.789,61,4,2,0,4,1,,0
19 Players,22.2,139,5114,4476,619,1141,210,27,75,554,101,55,464,842,.255,.332,.364,.696,1630,112,78,38,58,14,,0
